Date,Event Name,Placement,Earning
11-Jul-2019,"$ 1,500 No Limit Hold'em - Double Stack (Event #82)50th World Series of Poker - WSOP 2019, Las Vegas",176th,"$ 3,244"
23-Jun-2019,"$ 800 No Limit Hold'em - Deepstack 8-Handed (Event #53)50th World Series of Poker - WSOP 2019, Las Vegas",67th,"$ 3,904"
13-Jun-2019,"$ 1,500 Limit 2-7 Lowball Triple Draw (Event #33)50th World Series of Poker - WSOP 2019, Las Vegas",59th,"$ 2,263"
09-Jun-2019,"$ 1,500 8 Game Mix - 6-Handed (Event #23)50th World Series of Poker - WSOP 2019, Las Vegas",59th,"$ 2,453"
02-Jun-2019,"$ 400 No Limit Hold'em - WSOP.com Online (Event #7)50th World Series of Poker - WSOP 2019, Las Vegas",5th,"$ 39,460"
21-May-2019,"$ 10,000 No Limit Hold'em - Week 5 - 888poker Week II Event #1 Poker After Dark (PAD) Season X, Las Vegas",2nd,"$ 20,000"
27-Jan-2019,"$ 3,300 + 200 No Limit Hold'em - WPT Main Event (Event #18)World Poker Tour - WPT Borgata Winter Poker Open, Atlantic City",102nd,"$ 7,176"
12-Jul-2018,"$ 1,500 No Limit Hold'em - The Closer (Event #75)49th World Series of Poker - WSOP 2018, Las Vegas",385th,"$ 2,321"
26-Jun-2018,"$ 1,500 Pot Limit Omaha Hi/Lo 8 or Better (Event #53)49th World Series of Poker - WSOP 2018, Las Vegas",43rd,"$ 4,823"
16-Jun-2018,"$ 1,500 Mixed Pot Limit Omaha/Hi-Lo/Big O (Event #35)49th World Series of Poker - WSOP 2018, Las Vegas",35th,"$ 5,252"
31-May-2018,"$ 3,000 No Limit Hold'em - Shootout (Event #3)49th World Series of Poker - WSOP 2018, Las Vegas",30th,"$ 6,302"
24-Feb-2018,"$ 9,500 + 500 No Limit Hold'em - WPT Los Angeles Poker Classic Championship #60World Poker Tour - WPT L.A. Poker Classic, Los Angeles",15th,"$ 46,940"
21-Dec-2017,"$ 25,000 No Limit Hold'em - Week 10 - Holidays with Hellmuth Event #3 Poker After Dark (PAD) Season VIII, Las Vegas",1st,"$ 100,000"
25-Oct-2017,"€ 1,100 No Limit Hold'em - Super Turbo Bounty (Event #3)World Series of Poker Europe - WSOPE 2017, Rozvadov",11th,"$ 3,004"
13-Oct-2017,"€ 1,500 + 150 No Limit Hold'em - WSOP Circuit Main Event (Ring Event #11)WSOP International Circuit - WSOPC Rozvadov, Rozvadov",56th,"$ 4,312"
06-Oct-2017,"$ 50,000 Poker Night in America - King of the Hill 2 Poker Night in America - PNIA King of the Hill 2, Pittsburgh",3rd,"$ 364,370"
25-Aug-2017,"$ 4,000 No Limit Hold'em - WPT Main Event (Event #24)World Poker Tour - WPT Legends of Poker, Los Angeles (Bell Gardens)",2nd,"$ 19,865"
06-Jul-2017,"$ 1,500 Razz (Event #69)48th World Series of Poker - WSOP 2017, Las Vegas",6th,"$ 5,013"
22-Jun-2017,"$ 3,000 H.O.R.S.E. (Event #44)48th World Series of Poker - WSOP 2017, Las Vegas",47th,"$ 1,577"
19-Jun-2017,"$ 1,000 No Limit Hold'em (Event #37)48th World Series of Poker - WSOP 2017, Las Vegas",249th,"$ 312,006"
02-Jun-2017,"$ 111,111 No Limit Hold'em - High Roller for One Drop (Event #6)48th World Series of Poker - WSOP 2017, Las Vegas",10th,"$ 9,720"
