Date,Event Name,Placement,Earning
01-Jul-2017,"$ 3,333 No Limit Hold'em High Roller - WSOP.com Online (Event #61)48th World Series of Poker - WSOP 2017, Las Vegas",38th,"$ 27,781"
12-Jun-2017,"$ 2,620 No Limit Hold'em - The Marathon (Event #23)48th World Series of Poker - WSOP 2017, Las Vegas",105th,"HK$ 59,000"
06-Jun-2017,"$ 1,500 No Limit Hold'em (Event #12)48th World Series of Poker - WSOP 2017, Las Vegas",187th,"$ 7,546"
05-May-2017,"C$ 5,000 + 300 No Limit Hold'em partypoker MILLION North America (Event #2)partypoker LIVE - partypoker MILLION North America, Kahnawake",24th,"A$ 194,690"
07-Apr-2017,"HK$ 103,000 No Limit Hold'em - PokerStars Championship High Roller #42PokerStars Championship Macau, Macau",11th,"$ 154,925"
11-Jan-2017,"A$ 1,025 + 125 No Limit Hold'em - Opening Event (Event #1)2017 Aussie Millions Poker Championship, Melbourne",3rd,"A$ 61,912"
22-Aug-2016,"€ 5,000 + 300 No Limit Hold'em - EPT Main Event (Event #24)European Poker Tour - EPT Barcelona, Barcelona",18th,"$ 49,140"
03-Aug-2016,"A$ 6,750 + 250 No Limit Hold'em $7k Challenge (Event #6)2016 Sydney Championships, Sydney",6th,"$ 2,119"
08-Jul-2016,"$ 1,000 No Limit Hold'em WSOP.com ONLINE (Event #66)47th World Series of Poker - WSOP 2016, Las Vegas",26th,"$ 6,812"
24-Jun-2016,"$ 1,500 No Limit Hold'em Monster Stack (NO re-entry) (Event #41)47th World Series of Poker - WSOP 2016, Las Vegas",208th,"$ 5,369"
06-Jun-2016,"$ 1,500 No Limit Hold'em (Event #6)47th World Series of Poker - WSOP 2016, Las Vegas",3rd,"$ 2,440"
27-Apr-2016,"A$ 1,000 + 100 No Limit Hold'em Six Max Shot Clock (Event #7)2016 Crown Poker Championship, Melbourne",2nd,"C$ 35,000"
19-Jan-2016,"A$ 1,025 + 125 No Limit Holdem Six Max (Event #6)2016 Aussie Millions Poker Championship, Melbourne",22nd,"$ 25,486"
09-Nov-2015,"HK$ 95,000 + 5,000 No Limit Hold'em - Main EventAsia Pacific Poker Tour - APPT Asia Championship of Poker, Macau",26th,"HK$ 330,000"
19-Sep-2015,"A$ 1,350 + 150 No Limit Hold'em - Deepstack2015 Melbourne Crown Casino Recurring Tournaments, Melbourne",1st,"$ 42,471"
20-Jun-2015,"A$ 1,350 No Limit Hold'emDeepstack Freezeout, Melbourne",1st,"A$ 117,910"
25-Jan-2015,"A$ 10,000 + 600 #10 No Limit Holdem Main Event2015 Aussie Millions Poker Championship, Melbourne",21st,"$ 86,781"
21-Jan-2015,"A$ 1,025 + 125 #6 No Limit Holdem Accumulator2015 Aussie Millions Poker Championship, Melbourne",42nd,"$ 55,661"
10-Aug-2014,"A$ 80 No Limit Hold'em - Last Chance Sunday2014 Melbourne Crown Casino Recurring Tournaments, Melbourne",4th,"A$ 26,359"
02-Jul-2014,"A$ 170 No Limit Hold'em - Wednesday Wonder2014 Melbourne Crown Casino Recurring Tournaments, Melbourne",7th,"$ 19,952"
25-Aug-2013,"A$ 40 + 10 No Limit Hold'em - AccumulatorAsia Pacific Poker Tour - APPT Melbourne, Melbourne",16th,"$ 4,501"
02-Jul-2013,"A$ 15 + 5 No Limit Hold'Em - Rebuy Mayhem2013 Melbourne Crown Casino Recurring Tournaments, Melbourne",1st,"$ 6,357"
,,,"$ 196,202"
16-May-2023,"$ 75,000 No Limit Hold'em - 8-Handed (Event #8)Triton Poker Super High Roller Series Cyprus, Kyrenia",3rd,"A$ 18,000"
04-Mar-2023,"$ 30,000 No Limit Hold'em - 7-Handed (Event #5)Triton Poker Super High Roller Series Vietnam, Hoi An",15th,"$ 13,876"
28-Aug-2022,"$ 1,500 No Limit Hold'em - Millionaire Maker ONLINE (Online Bracelet Event #13)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",71st,"A$ 5,035"
