Date,Event Name,Placement,Earning
04-May-2018,"€ 3,200 No Limit Hold'em - 6 Handed #39European Poker Tour - EPT Monte Carlo, Monte Carlo",12th,"$ 7,033"
26-Apr-2018,"€ 100,000 No Limit Hold'em - EPT Super High Roller #7European Poker Tour - EPT Monte Carlo, Monte Carlo",4th,"$ 625,518"
14-Feb-2018,"€ 5,000 + 300 No Limit Hold'em - Main Eventpartypoker LIVE - partypoker MILLIONS Germany, Rozvadov",107th,"$ 15,414"
05-Jan-2018,"€ 1,350 + 150 No Limit Hold'em WPTDeepStacks - BerlinWorld Poker Tour - WPT European Championship, Berlin",30th,"$ 4,716"
18-Nov-2017,"€ 1,500 + 100 No Limit Hold'em Single re-EntryMaster Classics Of Poker (MCOP)2017, Amsterdam",21st,"$ 5,774"
14-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 71, Las Vegas",3rd,"$ 97,200"
12-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 69, Las Vegas",2nd,"$ 256,064"
24-Jun-2017,"$ 1,500 No Limit Hold'em - Monster Stack (Event #47)48th World Series of Poker - WSOP 2017, Las Vegas",206th,"$ 6,202"
04-May-2017,"€ 25,500 No Limit Hold'em - Eight Max Shot Clock (Event 64)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",3rd,"$ 176,544"
27-Apr-2017,"€ 100,000 No Limit Hold'em -  Super High Roller Eight Max (Event 15)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",5th,"$ 532,103"
19-Dec-2016,"€ 10,000 + 200 No Limit Hold'em - 8-Handed Turbo Knockout (Event #96)European Poker Tour - EPT Prague, Prague",6th,"$ 12,368"
19-Nov-2016,"€ 1,500 + 90 No Limit Hold'em - Single Re-entryMaster Classics of Poker (MCOP) 2016, Amsterdam",3rd,"$ 50,023"
28-Oct-2016,"€ 2,000 + 150 No Limit Hold'em - Hyperturbo (Event #78)European Poker Tour - EPT Malta, St. Julian’s",7th,"$ 4,090"
21-Oct-2016,"€ 25,000 + 750 No Limit Hold'em - 8 Handed (Event #17)European Poker Tour - EPT Malta, St. Julian’s",6th,"$ 108,209"
05-Oct-2016,"€ 3,000 + 300 No Limit Hold'em High Roller (Event #7)WSOP International Circuit - WSOPC Berlin, Berlin",5th,"$ 14,288"
28-Apr-2016,"€ 98,000 + 2,000 No Limit Hold'em - Super High Roller #16European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 1,807,078"
18-Mar-2016,"€ 1,000 + 100 No Limit Hold'em WPT 8-MaxWorld Poker Tour - partypoker WPT Vienna, Vienna",2nd,"$ 23,485"
10-Jan-2016,"$ 2,200 #56 No Limit Hold'em - Turbo 8-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",3rd,"$ 23,660"
16-Dec-2015,"€ 2,000 + 150 #96 No Limit Hold'em - Turbo - 6 handedEuropean Poker Tour - EPT Prague, Prague",2nd,"$ 47,395"
12-Dec-2015,"€ 1,000 + 100 #68 No Limit Hold'em - HyperturboEuropean Poker Tour - EPT Prague, Prague",6th,"$ 8,700"
15-Nov-2015,"€ 10,000 + 250 High Roller Re-entry (Event #4)Master Classics of Poker (MCOP) 2015, Amsterdam",6th,"$ 32,831"
15-Oct-2015,"€ 550 Pot Limit Omaha #7World Series of Poker Europe - WSOPE 2015, Berlin",45th,"$ 1,141"
25-Jan-2015,"A$ 98,000 + 2,000 #11 No Limit Holdem Challenge2015 Aussie Millions Poker Championship, Melbourne",2nd,"A$ 1,350,000"
15-Dec-2014,"€ 10,000 + 300 #45 No Limit Hold'em - EPT High RollerEuropean Poker Tour - EPT Prague, Prague",6th,"$ 1,066,688"
13-Dec-2014,"€ 2,000 + 200 #32 No Limit Hold'emEuropean Poker Tour - EPT Prague, Prague",19th,"$ 176,176"
23-Nov-2014,"€ 10,000 + 250 No Limit Hold'em - High RollerMaster Classics of Poker (MCOP) 2014, Amsterdam",2nd,"$ 7,815"
21-Aug-2014,"€ 5,000 + 300 #17 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",210th,"$ 102,506"
01-Jul-2014,"$ 565 No Limit Hold'em WPT $1m GTDWorld Poker Tour - partypoker presents WPT500 Aria, Las Vegas",142nd,"$ 11,301"
26-Apr-2014,"€ 10,000 + 600 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",44th,"$ 1,500"
18-Apr-2014,"€ 10,000 + 300 No Limit Hold'em High Roller - 8 HandedEuropean Poker Tour - EPT Sanremo, Sanremo",1st,"$ 33,757"
25-Mar-2014,"€ 2,000 + 200 No Limit Hold'emEuropean Poker Tour - EPT Vienna, Vienna",8th,"$ 366,589"
07-Jan-2014,"$ 10,000 + 300 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2014, Paradise Island",144th,"$ 20,831"
12-Dec-2013,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Prague, Prague",5th,"$ 17,600"
12-Oct-2013,"£ 5,000 + 200 No Limit Hold'em - Turbo 6 HandedEuropean Poker Tour - EPT London, London",2nd,"$ 299,147"
01-Sep-2013,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",123rd,"$ 54,139"
31-May-2013,"€ 2,700 + 300 No Limit Hold'em - Main EventISPT, London",35th,"$ 13,376"
14-May-2013,"€ 1,000 + 100 No Limit Hold'em - Win the ButtonEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 7,792"
09-May-2013,"€ 5,000 + 300 Pot Limit OmahaEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 15,342"
05-Apr-2013,"$ 300 + 40 No Limit Hold'em - RebuyLebanese Poker Tour 2013 - Championship, Kyrenia",12th,"$ 77,626"
