Date,Event Name,Placement,Earning
18-Feb-2020,"€ 3,000 + 300 No Limit Hold'em - WPT Main Event (Event #10)World Poker Tour - WPT Germany in partnership with partypoker LIVE, Rozvadov",7th,"$ 43,353"
11-Dec-2019,"€ 5,300 No Limit Hold'em - EPT Prague Main Event (Event #20)European Poker Tour - EPT Prague, Prague",28th,"$ 26,146"
07-Sep-2019,"$ 4,700 + 300 No Limit Hold'em - Main Event #13Merit Poker Retro, Kyrenia",37th,"$ 11,325"
02-May-2019,"€ 1,100 No Limit Hold'em (Event #32)European Poker Tour - EPT Monte Carlo, Monte Carlo",29th,"$ 3,067"
07-Aug-2018,"$ 10,000 No Limit Hold'em - Global Casino Championship WSOP Circuit - WSOPC Cherokee, Cherokee",15th,"$ 14,467"
16-Apr-2018,"€ 3,000 + 300 No Limit Hold'em - WPT AmsterdamWorld Poker Tour - WPT Amsterdam, Amsterdam",13th,"$ 13,240"
27-Oct-2017,"€ 550 No Limit Hold'em - The Colossus (Event #5)World Series of Poker Europe - WSOPE 2017, Rozvadov",76th,"$ 3,318"
10-Aug-2017,"€ 2,000 + 200 No Limit Hold'em - German Poker Championshippartypoker LIVE - partypoker German Poker Championships, Rozvadov",85th,"$ 2,348"
23-Jul-2017,"€ 300 + 30 Pot Limit OmahaPoker EM 2017, Velden",8th,"$ 3,114"
18-Dec-2016,"€ 2,000 + 200 No Limit Hold'em - 8-Handed Deepstack (Event #88)European Poker Tour - EPT Prague, Prague",24th,"$ 3,155"
06-Nov-2015,"€ 1,650 No Limit Hold'em - Main Event (Event #14)WSOP International Circuit - WSOPC Live Events International Rozvadov, Rozvadov",33rd,"$ 5,086"
24-Aug-2015,"€ 5,000 + 300 No Limit Hold'em - EPT Main Event #29European Poker Tour - EPT Barcelona, Barcelona",205th,"$ 10,757"
06-May-2015,"€ 300 + 30 No Limit Hold'em - Turbo (Event #65)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 4,068"
22-Mar-2015,"€ 5,000 + 300 #27 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",6th,"$ 166,262"
25-Nov-2014,"€ 4,000 + 250 No Limit Hold'em - Main EventMaster Classics of Poker (MCOP) 2014, Amsterdam",31st,"$ 7,319"
16-Aug-2014,"€ 300 + 30 #5 Barcelona Poker CupEuropean Poker Tour - EPT Barcelona, Barcelona",146th,$ 936
07-Jul-2014,"€ 300 No Limit Texas Hold'em Main Event LPSLeeuwarden Poker Series, Leeuwarden",13th,$ 940
29-May-2014,"€ 200 + 20 No Limit Hold'Em - Turbo FreezeoutEureka Poker Tour - EKA Rozvadov, Rozvadov",7th,$ 912
03-May-2014,"€ 300 + 30 No Limit Hold'em BountyEnschede Poker Series, Enschede",9th,$ 814
14-Feb-2014,"€ 200 + 20 No Limit Hold'emB.O. Poker Classic, Bad Oeynhausen",26th,$ 723
24-Apr-2013,"€ 300 + 30 No Limit Hold'em Turbo - Win the ButtonEuropean Poker Tour - EPT Berlin, Berlin",5th,"$ 3,015"
24-Feb-2013,"€ 1,000 + 100 No Limit Hold'em - Main EventMasters Finale presented by EPT, Dortmund",27th,"$ 3,572"
