Date,Event Name,Placement,Earning
06-Jul-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 28Aria Summer High Rollers, Las Vegas",2nd,"$ 63,000"
19-Jun-2019,"$ 25,000 Pot Limit Omaha - High Roller 8-Handed (Event #45)50th World Series of Poker - WSOP 2019, Las Vegas",32nd,"$ 43,270"
09-Jun-2019,"$ 1,500 8 Game Mix - 6-Handed (Event #23)50th World Series of Poker - WSOP 2019, Las Vegas",79th,"$ 2,257"
08-Dec-2018,"$ 25,000 No Limit Hold'em - Bellagio 25K - 01 (Event #16)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",4th,"$ 105,000"
11-Sep-2018,"$ 25,000 + 1,000 No Limit Hold'em (Event #5)2018 Poker Masters, Las Vegas",10th,"$ 49,500"
15-Jul-2018,"$ 1,000,000 No Limit Hold'em - The Big One for One Drop (Event #78)49th World Series of Poker - WSOP 2018, Las Vegas",3rd,"$ 4,000,000"
08-Jul-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-16, Las Vegas",2nd,"$ 222,000"
15-Jun-2018,"$ 50,000 Poker Players Championship (Event #33)49th World Series of Poker - WSOP 2018, Las Vegas",3rd,"$ 521,782"
20-Mar-2018,"HK$ 2,000,000 + 100,000 No Limit Hold'em - Super High Roller Bowl Super High Roller Bowl China, Macau",11th,"HK$ 4,365,000"
09-Dec-2017,"$ 25,000 No Limit Hold'em - Bellagio High Roller #17 -  ( Event #23 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",5th,"$ 556,509"
29-Nov-2017,"$ 100,000 No Limit Hold'em - Super High Roller #1World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 116,000"
16-Oct-2017,"HK$ 240,000 + 10,000 No Limit Hold'em - Triton 6-Max Side EventTriton Poker Super High Roller Series Macau, Macau",4th,"$ 1,404,000"
15-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 72, Las Vegas",2nd,"HK$ 1,821,000"
05-Jul-2017,"$ 25,000 Pot Limit Omaha - High Roller (Event #67)48th World Series of Poker - WSOP 2017, Las Vegas",7th,"$ 233,250"
20-Jun-2017,"$ 1,500 Seven Card Stud Hi/Lo (Event #40)48th World Series of Poker - WSOP 2017, Las Vegas",70th,"$ 162,000"
07-Jun-2017,"$ 10,000 No Limit Hold'em - Heads-Up Championship (Event #15)48th World Series of Poker - WSOP 2017, Las Vegas",12th,"$ 146,961"
29-Apr-2017,"€ 5,300 No Limit Hold'em - PokerStars Championship Main Event (Event 24)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",34th,"$ 2,395"
01-Apr-2017,"HK$ 388,000 + 12,000 No Limit Hold'em - PokerStars Championship Super High Roller #12PokerStars Championship Macau, Macau",9th,"$ 26,711"
03-Feb-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 51, Las Vegas",1st,"$ 16,793"
09-Dec-2016,"$ 25,000 No Limit Hold'em #21 High RollerWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",7th,"HK$ 947,000"
03-Dec-2016,"$ 5,000 + 200 No Limit Hold'em #12World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 121,864"
14-Jul-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 37, Las Vegas",2nd,"$ 337,608"
06-Jul-2016,"$ 25,000 Pot-Limit Omaha High Roller (8-Handed) (Event #62)47th World Series of Poker - WSOP 2016, Las Vegas",3rd,"$ 92,160"
08-Jun-2016,"$ 10,000 Dealers Choice 6-Handed Championship (Event #11)47th World Series of Poker - WSOP 2016, Las Vegas",9th,"$ 257,097"
06-May-2016,"€ 10,000 + 200 No Limit Hold'em - Turbo Super Knockout 8Max #76European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 264,900"
29-Oct-2015,"€ 10,000 + 300 #61 No Limit Hold'em  - High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",29th,"$ 487,361"
07-Jul-2015,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 10, Las Vegas",3rd,"$ 27,362"
