Date,Event Name,Placement,Earning
11-Oct-2012,"€ 550 No Limit Hold'em - Concord MillionVienna Pokerfestival - Concord Million Alps Poker Tour, Vienna Simmering",179th,"$ 1,298"
27-Nov-2011,"€ 320 No Limit Hold'em - Short HandedWorld Poker Tour - WPT Marrakech, Marrakech",9th,"$ 1,171"
,,,
03-Aug-2023,"$ 250,000 + 12,500 No Limit Hold'em - Luxon Invitational (Event #9) Triton Poker Super High Roller Series London, London",4th,"$ 2,540,000"
27-Jul-2023,"$ 25,000 + 1,500 No Limit Hold'em - GGMillion$ Live 8-Handed (Event #1)Triton Poker Super High Roller Series London, London",6th,"$ 208,200"
12-Jul-2023,"$ 50,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 84)54th World Series of Poker - WSOP 2023, Las Vegas",22nd,"$ 88,506"
03-Jul-2023,"$ 5,300 No Limit Hold'em - High Roller Championship (Online Bracelet Event 13) (NV/NJ)World Series of Poker - WSOP ONLINE 2023 (US ONLY), Online",4th,"$ 150,144"
14-Jun-2023,"$ 7,000 + 3,000 No Limit Hold'em - Secret Bounty (Bracelet Event 35)54th World Series of Poker - WSOP 2023, Las Vegas",83rd,"$ 10,858"
20-May-2023,"$ 100,000 No Limit Hold'em - Main Event (Event #11)Triton Poker Super High Roller Series Cyprus, Kyrenia",10th,"$ 215,000"
03-May-2023,"€ 25,000 No Limit Hold'em (Event 34)European Poker Tour - EPT Monte Carlo, Monte Carlo",5th,"$ 94,976"
02-Mar-2023,"$ 15,000 No Limit Hold'em - 7-Handed (Event #2)Triton Poker Super High Roller Series Vietnam, Hoi An",5th,"$ 178,000"
02-Feb-2023,"$ 100,000 No Limit Hold'em - 7-Handed (Event #66)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",3rd,"$ 698,800"
28-Jan-2023,"$ 10,200 No Limit Hold'em - PSPC Warm-Up! (Event #38)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",19th,"$ 21,000"
25-Sep-2022,"$ 400 No Limit Hold'em - The Closer ONLINE (Online Bracelet Event #32)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",313th,"$ 1,012"
13-Sep-2022,"$ 50,000 No Limit Hold'em - Turbo (Event #9)Triton Poker Super High Roller Series Cyprus, Kyrenia",5th,"$ 140,000"
18-Aug-2022,"€ 25,000 No Limit Hold'em (Event #41)European Poker Tour - EPT Barcelona, Barcelona",6th,"$ 152,110"
13-Aug-2022,"€ 50,000 No Limit Hold'em (Event #20)European Poker Tour - EPT Barcelona, Barcelona",6th,"$ 190,940"
18-Jul-2022,"No Limit Hold'em - Tournament of Champions (Event #89) 53rd World Series of Poker - WSOP 2022, Las Vegas",53rd,"$ 3,500"
07-Jul-2022,"$ 10,000 No Limit Hold'em - Aria High Roller #12PokerGO Tour - PGT Aria High Roller Summer Series 2022, Las Vegas",1st,"$ 171,000"
20-May-2022,"€ 100,000 No Limit Hold'em - Triton Main Event (Event #9)Triton Poker Series Madrid, Madrid",4th,"$ 938,391"
13-Nov-2021,"$ 10,000 No Limit Hold'em - Aria High Roller 38PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",8th,"$ 27,600"
12-Sep-2021,"$ 500 No Limit Hold'em - The Closer ONLINE (Event #33)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",415th,"$ 1,716"
26-Aug-2021,"$ 840 No Limit Hold'em - 6-Handed Bounty ONLINE (Event #19)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",134th,"$ 3,783"
19-Aug-2021,"$ 500 No Limit Hold'em - The BIG 500 ONLINE (Event #14)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",224th,"$ 1,174"
09-Aug-2021,"$ 1,000 No Limit Hold'em - Double Stack ONLINE (Event #12)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",231st,"$ 4,543"
02-Aug-2021,"$ 1,500 No Limit Hold'em - Millionaire Maker ONLINE (Event #7)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",276th,"$ 3,945"
21-Feb-2021,"$ 5,000 + 300 No Limit Hold'em MILLIONS Online Main Eventpartypoker MILLIONS Online, Online",80th,"$ 13,931"
30-Aug-2020,"$ 400 FORTY STACK No Limit Hold'em (Event #76)World Series of Poker - WSOP Online 2020 at GGPoker, Online",167th,"$ 1,656"
