Date,Event Name,Placement,Earning
01-Jul-2022,"$ 7,000 No Limit Hold'em - Super Turbo Bounty (Event #67)53rd World Series of Poker - WSOP 2022, Las Vegas",24th,"$ 2,160"
15-Jun-2022,"$ 3,000 No Limit Hold'em - 6-Handed (Event #33)53rd World Series of Poker - WSOP 2022, Las Vegas",153rd,"$ 2,415"
03-Mar-2022,"$ 10,000 No Limit Hold'em - Wynn MillionsWynn Millions Poker Series, Las Vegas",73rd,"$ 18,625"
06-Dec-2021,"$ 1,400 + 100 No Limit Hold'em - Bounty Confidential (Event #7)WPTDeepstacks - WPTDS Championship, Lincoln",12th,"$ 5,254"
11-Oct-2021,"$ 2,200 No Limit Hold'em - Mystery BountyThe Wynn Fall Classic, Las Vegas",14th,"$ 31,323"
29-Feb-2020,"$ 9,500 + 500 No Limit Hold'em - WPT L.A. Poker Classic (LAPC) Main EventWorld Poker Tour - WPT L.A. Poker Classic (LAPC), Los Angeles",29th,"$ 2,915"
16-Jul-2019,"$ 5,000 No Limit Hold'em - Card Player Poker Tour Main Event (Event #117)DeepStack Championship Poker Series, Las Vegas",25th,"$ 26,800"
24-Jun-2019,"$ 1,000 No Limit Hold'em - Tag Team (Event #57)50th World Series of Poker - WSOP 2019, Las Vegas",37th,"$ 28,275"
07-Jun-2019,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #19)50th World Series of Poker - WSOP 2019, Las Vegas",128th,"$ 16,173"
14-Sep-2018,"$ 1,700 No Limit Hold'em - Main Event (Event #11)WSOP Circuit - WSOPC Thunder Valley, Lincoln",31st,$ 833
18-Jun-2018,"$ 1,500 No Limit Hold'em (Event #37)49th World Series of Poker - WSOP 2018, Las Vegas",12th,"$ 8,893"
08-Jun-2018,"$ 565 Pot Limit Omaha (Event #19)49th World Series of Poker - WSOP 2018, Las Vegas",95th,"$ 3,634"
02-Jun-2018,"$ 565 No Limit Hold'em - Colossus (Event #7)49th World Series of Poker - WSOP 2018, Las Vegas",622nd,"$ 18,694"
25-Feb-2018,"$ 2,140 No Limit Hold'em - 6 Max #61World Poker Tour - WPT L.A. Poker Classic, Los Angeles",2nd,"$ 2,019"
25-Aug-2017,"$ 4,000 No Limit Hold'em - WPT Main Event (Event #24)World Poker Tour - WPT Legends of Poker, Los Angeles (Bell Gardens)",3rd,"$ 2,023"
01-Jul-2017,"$ 888 No Limit Hold'em - Crazy Eights (Event #60)48th World Series of Poker - WSOP 2017, Las Vegas",68th,"$ 37,640"
09-Jun-2017,"$ 565 Pot Limit Omaha (Event #18)48th World Series of Poker - WSOP 2017, Las Vegas",19th,"$ 217,040"
