Date,Event Name,Placement,Earning
28-Jul-2018,"€ 2,000 + 150 Tallinn Summer Showdown HighRoller (Event #29)Tallinn Summer Showdown 2018, Tallinn",2nd,"$ 16,020"
01-May-2018,"€ 200 + 20 No Limit Hold'em - Coolbet Open WarmUp EventCoolbet Open, Tallinn",8th,$ 486
20-Mar-2018,"€ 800 + 80 Pot Limit Omaha 6-Max Triple Chance (NM4) Irish Poker Open & Norwegian Championships 2018, Dublin",23rd,"$ 2,312"
17-Mar-2018,"€ 400 + 40 Limit Hold'em - Norwegian Championship 6-Max (NM1) Irish Poker Open & Norwegian Championships 2018, Dublin",22nd,$ 688
08-Dec-2017,"£ 200 + 20 No Limit Hold'emUnibet UK Poker Tour - Unibet UKPT Manchester, Manchester",11th,$ 911
03-Oct-2017,"$ 200 + 26 No Limit Hold'em2017 The Venetian Resort Hotel Casino Recurring Tournaments, Las Vegas",4th,$ 718
28-Jan-2017,"€ 1,000 + 100 No Limit Hold'em - High RollerMPN Poker Tour - Vienna, Vienna",4th,"$ 2,836"
25-Mar-2015,"€ 150 + 20 No Limit Hold'em -  Deepstack TurboJP Poker Masters & Norwegian Championship, Dublin",9th,$ 563
24-Mar-2013,"€ 150 + 20 No Limit Hold'em - Deepstack TurboJP Masters and Norwegian Championships, Dublin",25th,$ 350
,,,
05-Aug-2023,"$ 125,000 + 7,500 No Limit Hold'em - Main Event (Event #11)Triton Poker Super High Roller Series London, London",16th,"$ 254,000"
31-Jul-2023,"$ 60,000 + 3,600 No Limit Hold'em - 7-Handed (Event #6)Triton Poker Super High Roller Series London, London",7th,"$ 277,500"
16-Jul-2023,"$ 500 No Limit Hold'em - Summer Saver (Online Bracelet Event 19) (NV/NJ Only)World Series of Poker - WSOP ONLINE 2023 (US ONLY), Online",98th,"$ 1,455"
14-Jul-2023,"$ 10,000 No Limit Hold'em - 6-Handed Championship (Bracelet Event 90)54th World Series of Poker - WSOP 2023, Las Vegas",83rd,"$ 16,088"
25-Jun-2023,"$ 400 No Limit Hold'em - Ultra Deepstack (Online Bracelet Event 10) (NV/NJ Only)World Series of Poker - WSOP ONLINE 2023 (US ONLY), Online",164th,"$ 1,149"
18-Jun-2023,"$ 3,000 No Limit Hold'em (Bracelet Event 44)54th World Series of Poker - WSOP 2023, Las Vegas",21st,"$ 25,168"
04-Jun-2023,"$ 5,000 No Limit Hold'em - Freezeout - 8-Handed (Bracelet Event 12)54th World Series of Poker - WSOP 2023, Las Vegas",63rd,"$ 10,952"
28-Mar-2023,"€ 800 + 80 No Limit Hold'em - Norwegian Championship Main Event (Event #25) Poker North Masters & Norwegian Championship 2023, Bratislava",51st,"$ 3,064"
21-Dec-2022,"No Limit Hold'em - PGT Championship PokerGO Tour - 2022 PGT Championship, Las Vegas",11th,"$ 45,155"
07-Nov-2022,"€ 25,000 No Limit Hold'em - Platinum High Roller (Bracelet Event #8)World Series of Poker Europe - WSOPE 2022, Rozvadov",9th,"$ 3,577"
21-Oct-2022,"£ 1,920 + 280 No Limit Hold'em - UKIPT London High Roller (Event #14)European Poker Tour - EPT London, London",102nd,"$ 1,130"
22-Sep-2022,"$ 840 No Limit Hold'em - 6-Handed Bounty ONLINE (Online Bracelet #30)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",275th,"$ 60,900"
06-Sep-2022,"$ 30,000 No Limit Hold'em - 6-Handed (Event #2)Triton Poker Super High Roller Series Cyprus, Kyrenia",15th,"$ 23,255"
05-Aug-2022,"$ 5,300 No Limit Hold'em - SHRPO Championship (Event 32)Seminole Hard Rock Poker Open (SHRPO), Hollywood",29th,"$ 5,260"
02-Jul-2022,"$ 700 No Limit Hold'em - Million Dollar Bounty (Event #68)53rd World Series of Poker - WSOP 2022, Las Vegas",220th,"$ 1,344"
19-Jun-2022,"$ 525 No Limit Hold'em - Monster Stack 8-Max (Event #9) ONLINEWorld Series of Poker Circuit - WSOPC ONLINE Super Circuit, Online",35th,"$ 5,622"
06-Jun-2022,"$ 1,600 No Limit Hold'em - Mid-States Poker Tour (Event 61)Venetian DeepStack Championship Series, Las Vegas",64th,"$ 5,012"
06-May-2022,"€ 2,200 No Limit Hold'em - Deep Stack (Event 42)European Poker Tour - EPT Monte Carlo, Monte Carlo",19th,"$ 5,877"
06-Apr-2022,"€ 1,000 + 80 No Limit Hold'em - High Roller Turbo (Event #28)Norwegian Championships 2022, Dublin",5th,"$ 2,537"
05-Sep-2021,"$ 888 No Limit Hold'em - $888 CRAZY EIGHTS ONLINE (Event #26)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",138th,"$ 1,027"
31-Aug-2021,"$ 600 No Limit Hold'em - Deepstack Championship ONLINE (Event #23)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",457th,"$ 603,058"
22-Aug-2021,"$ 5,000 No Limit Hold'em - Main Event Online Championship ONLINE (Event #27)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",6th,"$ 5,714"
12-Aug-2021,"$ 525 No Limit Hold'em - Superstack Turbo Bounty ONLINE (Event #9)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",53rd,"$ 1,236"
08-Aug-2021,"$ 200 No Limit Hold'em - Flip & Go Flip ONLINE (Event #6)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",298th,"$ 35,084"
21-Feb-2021,"$ 5,000 + 300 No Limit Hold'em MILLIONS Online Main Eventpartypoker MILLIONS Online, Online",19th,"$ 20,124"
30-Aug-2020,"$ 5,000 No Limit Hold'em Main Event (Event #77)World Series of Poker - WSOP Online 2020 at GGPoker, Online",242nd,"$ 1,187"
22-Aug-2020,"$ 500 Deepstack No-Limit Hold'em (Event #68)World Series of Poker - WSOP Online 2020 at GGPoker, Online",230th,"$ 1,356"
16-Aug-2020,"$ 500 No Limit Hold'em Mini Main Event (Event #63)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1485th,"$ 6,411"
12-Aug-2020,"$ 2,500 Double Stack No Limit Hold'em (Event #59)World Series of Poker - WSOP Online 2020 at GGPoker, Online",74th,"$ 1,011"
26-Jul-2020,"$ 400 No Limit Hold'em - COLOSSUS (Event #10)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1028th,"$ 13,251"
27-Feb-2020,"€ 1,000 + 100 No Limit Hold'em - Unibet Open Main EventUnibet Open - UO Dublin, Dublin",6th,"$ 10,931"
11-Dec-2019,"€ 5,300 No Limit Hold'em - EPT Prague Main Event (Event #20)European Poker Tour - EPT Prague, Prague",142nd,"$ 3,580"
23-Aug-2019,"€ 550 No Limit Hold'em - EPT Cup (Event #12)European Poker Tour - EPT Barcelona, Barcelona",57th,"$ 1,676"
08-Apr-2019,"€ 800 + 80 Pot Limit Omaha - 6 Handed 2nd Chance (NM4) Norwegian Championships 2019, Dublin",34th,"$ 13,737"
13-Feb-2019,"€ 1,000 + 100 No Limit Hold'em - Main EventUnibet Open - UO Sinaia, Sinaia",7th,"$ 1,335"
18-Jan-2019,"$ 600 + 60 No Limit Hold'em - Turbo Deep Stack #27Merit Poker Western Tournament, Kyrenia",10th,"$ 1,344"
25-Oct-2018,"€ 500 + 50 No Limit Hold'em - Battle of MaltaBattle of Malta 2018, St Julians",232nd,"$ 1,502"
01-Sep-2018,"kr 2,500 No Limit Hold'em - Turbo2018 Norwegian Championship, Oslofjorden",22nd,"$ 2,441"
02-Aug-2018,"€ 150 + 15 No Limit Hold'em - HyperturboUnibet Open - UO Bucharest, Bucharest",2nd,"$ 2,632"
26-Jul-2018,"€ 1,000 + 100 No Limit Hold'em Main Event Day (Event #14)Tallinn Summer Showdown 2018, Tallinn",15th,"$ 7,092"
20-Mar-2018,"€ 2,000 + 80 No Limit Hold'em High Roller 8-MaxIrish Poker Open & Norwegian Championships 2018, Dublin",6th,"$ 5,591"
18-Mar-2018,"€ 800 + 80 No Limit Hold'em - Norwegian Championship Heads-Up (NM2) Irish Poker Open & Norwegian Championships 2018, Dublin",8th,"$ 23,530"
14-Dec-2017,"€ 2,200 No Limit Hold'em - partypoker Nordic Poker Championshipspartypoker Nordic Poker Championships, Prague",8th,"$ 1,648"
05-Nov-2017,"€ 220 + 25 No Limit Hold'em - Siege of MaltaPokerListings Battle of Malta, St. Julian’s",12th,"$ 1,834"
29-Mar-2017,"€ 350 + 35 No Limit Hold'em - Irish Open Heads UpIrish Poker Open & Norwegian Championships 2017, Dublin",2nd,"$ 1,256"
19-Nov-2015,"kr 5,000 No Limit Hold'em - Main EventNorwegian Championships National, Oslo",142nd,"$ 2,832"
27-Nov-2014,"£ 1,000 + 100 No Limit Hold'em Main EventUnibet Open - UO London, London",45th,$ 238
