Date,Event Name,Placement,Earning
11-Dec-2017,"€ 25,000 + 500 No Limit Hold'em - Kings Super High Roller 8-MaxEurasian Poker Tour - EAPT Prague presented by partypoker, Prague",4th,"$ 6,555"
29-Nov-2017,"$ 100,000 No Limit Hold'em - Super High Roller #1World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",5th,"$ 37,009"
17-Nov-2017,"$ 1,000 + 100 No Limit Hold'em - #1 MILLIONS Openpartypoker LIVE - partypoker Caribbean Poker Party, Punta Cana",17th,"$ 528,820"
18-Oct-2017,"HK$ 8,100 + 900 No Limit Hold'em - Spadie Event2017 Asia Championship of Poker (ACOP), Macau",76th,"$ 235,369"
27-Aug-2017,"€ 5,200 No Limit Hold'em - Turbo #49PokerStars Championship Barcelona, Barcelona",6th,"$ 312,000"
05-Jul-2017,"$ 1,500 No Limit Hold'em (Event #66)48th World Series of Poker - WSOP 2017, Las Vegas",274th,"$ 6,750"
26-Jun-2017,"$ 3,500 No Limit Hold'em #67Deepstack Extravaganza III, Las Vegas",55th,"HK$ 18,000"
17-Jun-2017,"$ 1,500 No Limit Hold'em (Event #33)48th World Series of Poker - WSOP 2017, Las Vegas",45th,"$ 2,305"
30-Apr-2017,"€ 50,000 No Limit Hold'em -  Eight Max Shot Clock (Event 32)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",9th,"$ 20,270"
26-Apr-2017,"€ 1,100 No Limit Hold'em - PokerStars National Championship (Event 6)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",84th,"$ 2,352"
18-Mar-2017,"$ 10,300 No Limit Hold'em - PokerStars Championship High Roller (Event #35)PokerStars Championship Panama, Panama City",12th,"$ 9,247"
06-Mar-2017,"$ 7,150 + 350 WPT Shooting Star Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",7th,"$ 8,004"
17-Feb-2017,"HK$ 240,000 + 10,000 No Limit Hold'em - Six MaxTriton Poker Super High Roller Series Philippines, Paranaque City",4th,"$ 98,239"
11-Feb-2017,"HK$ 47,000 + 3,000 No Limit Hold'em - Event 12Macau Poker Cup 26, Macau",6th,"$ 3,092"
07-Jan-2017,"$ 2,000 + 150 No Limit Hold'em - Hyper Turbo (Event #22)PokerStars Championship Bahamas, Paradise Island",5th,"$ 19,740"
08-Dec-2016,"€ 10,000 + 300 No Limit Hold'em - 8 Max (Event #2)European Poker Tour - EPT Prague, Prague",2nd,"$ 144,760"
04-Nov-2016,"HK$ 490,000 + 10,000 No Limit Hold'em Main EventTriton Poker Super High Roller Series Philippines, Paranaque City",3rd,"HK$ 1,011,000"
21-Oct-2016,"HK$ 20,000 + 2,000 No Limit Hold'em - APT Main EventAsian Poker Tour - APT Macau, Macau",2nd,"$ 130,274"
28-Aug-2016,"€ 10,000 + 200 No Limit Hold'em - Turbo Bounty 8 Handed (Event #60)European Poker Tour - EPT Barcelona, Barcelona",14th,"HK$ 299,300"
17-Aug-2016,"€ 10,000 + 300 No Limit Hold'em (Event #7)European Poker Tour - EPT Barcelona, Barcelona",39th,"$ 38,576"
