Date,Event Name,Placement,Earning
14-Dec-2006,"$ 15,000 + 400 WPT Doyle Brunson North American Poker Classic - No Limit Hold'emFifth Annual Five Diamond World Poker Classic, Las Vegas",1st,"$ 300,000"
19-Jul-2006,"$ 2,500 Pot Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",4th,"A$ 15,000"
30-Jun-2006,"$ 2,500 Short Handed No Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",2nd,"$ 14,835"
30-Apr-2006,"A$ 680 + 70 Main Event - No Limit Hold'em2006 Melbourne Texas Hold'em Championship, Melbourne",3rd,"$ 10,200"
04-Jan-2006,"$ 7,800 WPT - Main Event - No Limit Hold'emPokerStars Caribbean Adventure - PCA 2006, Paradise Island",67th,"$ 25,000"
18-Nov-2005,"$ 1,000 + 60 No Limit Hold'emBellagio Weekly Tournaments - Nov 2005, Las Vegas",7th,"A$ 3,570"
04-Jul-2005,"$ 1,000 No Limit Hold'em36th World Series of Poker - WSOP 2005, Las Vegas",10th,"$ 3,281"
22-Aug-2004,"A$ 1,000 + 100 No Limit Hold'em Main Event2004 Victorian Poker Championships, Melbourne",9th,"A$ 1,500"
08-May-2004,"A$ 25 + 25 TerminatorMelbourne Hold'em Championships, Melbourne",6th,"$ 1,243"
04-May-2004,"A$ 105 + 20 No Limit Hold'emMelbourne Hold'em Championships, Melbourne",18th,A$ 614
02-Jan-2003,"A$ 360 Hold'emCrown Australasian Poker Championships - 2003, Melbourne",8th,$ 393
24-Aug-2001,"A$ 1,500 No Limit Hold'emAustralasian Poker Championships - 2001, Melbourne",16th,"A$ 3,680"
,,,"$ 3,417"
28-Jun-2023,"$ 1,500 Pot Limit Omaha Hi-Lo 8 or Better (Bracelet Event 66)54th World Series of Poker - WSOP 2023, Las Vegas",139th,"$ 4,619"
27-Feb-2023,"A$ 4,700 + 300 No Limit Hold'em - 5k Challenge (Event 6)World Poker Tour Prime - WPT Prime Gold Coast, Gold Coast",2nd,"$ 20,000"
28-Oct-2021,"$ 2,500 Nine Game Mix - 6 Handed (Event #54)52nd World Series of Poker - WSOP 2021, Las Vegas",14th,"$ 24,288"
20-Jan-2020,"A$ 1,025 + 125 Pot Limit Omaha Hi/Lo (Event #18)2020 Aussie Millions Poker Championship, Melbourne",8th,"A$ 4,920"
04-Oct-2019,"A$ 2,250 + 250 No Limit Hold'em - WPT Australia Main Event (Event #8)World Poker Tour - WPT Australia, Gold Coast",16th,"$ 4,351"
19-Jun-2019,"$ 25,000 Pot Limit Omaha - High Roller 8-Handed (Event #45)50th World Series of Poker - WSOP 2019, Las Vegas",39th,"$ 120,000"
06-Mar-2019,"A$ 3,000 No Limit Hold'em - $3k ChallengeAsia Poker League - APL Million Sydney, Sydney",3rd,"$ 2,207,575"
11-Dec-2018,"$ 10,000 + 400 No Limit Hold'em - WPT Five Diamond World Poker Classic Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",85th,"$ 90,482"
10-Jul-2018,"$ 1,500 No Limit Hold'em/Pot Limit Omaha Mixed (Event #72)49th World Series of Poker - WSOP 2018, Las Vegas",58th,"$ 256,800"
23-Jun-2018,"$ 10,000 Pot Limit Omaha - Championship (Event #49)49th World Series of Poker - WSOP 2018, Las Vegas",61st,"A$ 26,860"
03-Jun-2018,"NZ$ 5,300 No Limit Hold'em - WPT High Roller (Event #7)World Poker Tour - WPT New Zealand, Auckland",2nd,"$ 19,946"
27-Apr-2018,"A$ 1,500 + 150 No Limit Hold'em -Main Event2018 Crown Poker Championship CPC, Melbourne",32nd,"$ 12,000"
11-Aug-2017,"A$ 1,500 + 150 No Limit Hold'em - Main Event (Event #10)Melbourne Poker Championships 2017, Melbourne",6th,"$ 2,240"
20-Jun-2017,"$ 1,500 Seven Card Stud Hi/Lo (Event #40)48th World Series of Poker - WSOP 2017, Las Vegas",21st,"$ 25,850"
05-Dec-2016,"$ 10,000 + 400 No Limit Hold'em #17 Five Diamond Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",63rd,"A$ 2,850"
12-Aug-2016,"A$ 1,500 + 150 No Limit Hold'em - Heads-Up Teams Event (Event #9)2016 Joe Hachem Poker Challenge, Melbourne",1st,"$ 2,037"
24-Jan-2016,"A$ 10,000 + 600 No Limit Hold'em Main Event  (Event #11)2016 Aussie Millions Poker Championship, Melbourne",79th,A$ 393
05-Jul-2015,"$ 10,000 No Limit Hold'em Main Event (Event #68)46th World Series of Poker - WSOP 2015, Las Vegas",298th,$ 283
25-Jun-2015,"$ 3,000 No Limit Hold'em Six Handed (Event #51)46th World Series of Poker - WSOP 2015, Las Vegas",66th,A$ 125
16-Jun-2015,"$ 3,000 H.O.R.S.E. (Event #35)46th World Series of Poker - WSOP 2015, Las Vegas",22nd,$ 90
24-Jun-2014,"$ 1,500 Pot Limit Omaha Hi/Lo (Event #48)45th World Series of Poker - WSOP 2014, Las Vegas",43rd,"A$ 1,770"
10-Mar-2014,"$ 7,150 + 450 No Limit Hold'em Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",54th,$ 994
25-Jun-2013,"$ 3,000 Pot Limit Omaha Hi/Lo (Event #46)44th World Series of Poker - WSOP 2013, Las Vegas",20th,"A$ 1,515"
23-Feb-2013,"$ 10,000 No Limit Hold'em - Championship2013 L.A. Poker Classic, Los Angeles",33rd,$ 811
24-Sep-2012,"€ 5,000 + 300 Pot Limit Omaha (Event #3)World Series Of Poker Europe - WSOPE 2012, Cannes",6th,
22-Jan-2012,"A$ 100,000 + 500 No Limit Hold'em - $100,000 Challenge2012 Aussie Millions Poker Championship, Melbourne",3rd,"$ 2,634"
15-Jan-2012,"A$ 1,150 Joe Hachem & Shane Warne Charity Event2012 Aussie Millions Poker Championship, Melbourne",3rd,"A$ 114,981"
17-Jun-2011,"$ 3,000 Pot Limit Omaha42nd World Series of Poker - WSOP 2011, Las Vegas",50th,"$ 77,368"
25-Feb-2011,"$ 10,000 No Limit Hold'em - Championship Event2011 L.A. Poker Classic, Los Angeles",33rd,"$ 7,626"
29-Sep-2010,"£ 5,000 + 250 No Limit Hold'em - EPT Main Event (UKIPT Grand Final)European Poker Tour - EPT London, London",15th,"A$ 5,455"
11-Jul-2010,"$ 10,000 + 300 WPT ChampionshipBellagio Cup VI, Las Vegas",24th,"$ 3,750"
21-Jun-2010,"$ 2,500 Seven Card Razz41st World Series of Poker - WSOP 2010, Las Vegas",22nd,"A$ 15,101"
28-Mar-2010,"A$ 170 + 30 No Limit Hold'em/Pot Limit OmahaJoe Hachem Deep Stack Series 4, Melbourne",5th,"$ 10,161"
01-Oct-2009,"£ 2,000 + 150 European 8 Game ChampionshipsEuropean Poker Tour - EPT London, London",1st,"$ 37,635"
03-Jul-2009,"$ 10,000 World Championship No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",103rd,"A$ 59,098"
10-Mar-2009,"A$ 230 Pot Limit Omaha2009 Joe Hachem Deep Stack Series, Melbourne",3rd,"$ 41,839"
29-Jun-2008,"$ 1,500 H.O.R.S.E.39th World Series of Poker - WSOP 2008, Las Vegas",23rd,"$ 21,789"
12-Apr-2008,"€ 10,000 + 600 No Limit Hold'em - EPT Grand FinalEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",11th,"$ 2,790"
06-Mar-2008,"C$ 4,650 + 350 No Limit Hold'emCanadian Open Poker Championship, Calgary",6th,"$ 15,739"
02-Aug-2007,"A$ 15,250 No Limit Hold'em2007 Victorian Poker Championships, Melbourne",3rd,"NZ$ 36,100"
02-Jul-2007,"$ 1,000 No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",98th,"$ 25,181"
14-Jan-2007,"A$ 10,000 + 500 Main Event2007 Aussie Millions Poker Championship, Melbourne",23rd,"A$ 3,670"
28-Jul-2006,"$ 10,000 No Limit Texas Hold'em - World Championship Event37th World Series of Poker - WSOP 2006, Las Vegas",238th,"$ 2,776"
11-Jul-2006,"$ 2,000 Pot Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",15th,"A$ 25,990"
25-Jun-2006,"No Limit Hold'em World Series of Poker - WSOP Tournament of Champions 2006, Las Vegas",22nd,"$ 20,484"
22-Jan-2006,"DKr 10,000 No Limit Hold'emEuropean Poker Tour - EPT Copenhagen, Copenhagen",7th,"$ 4,891"
19-Nov-2005,"$ 10,000 Championship Event - No Limit Hold'emWSOP Circuit - WSOPC Las Vegas, Las Vegas",5th,"$ 25,320"
07-Jul-2005,"$ 10,000 No Limit Texas Hold'em - World Championship Event36th World Series of Poker - WSOP 2005, Las Vegas",1st,"A$ 5,400"
12-Jan-2005,"A$ 1,000 + 100 Pot Limit Hold'emCrown Australian Poker Championships - 2005, Melbourne",15th,"$ 4,163"
18-Aug-2004,"A$ 200 + 30 Pot Limit Hold'em2004 Victorian Poker Championships, Melbourne",15th,"A$ 15,000"
06-May-2004,"A$ 105 + 20 Pot Limit Hold'emMelbourne Hold'em Championships, Melbourne",5th,"$ 10,501"
30-Apr-2003,"A$ 150 + 25 Limit Hold'emCrown Melbourne Championships, Melbourne",3rd,"$ 29,329"
10-Jan-2002,"A$ 1,000 No Limit Hold'emAustralasian Poker Championships - 2002, Melbourne",5th,"$ 7,260"
25-Aug-2000,"A$ 360 Pot Limit OmahaCrown Australasian Poker Championships - 2000, Melbourne",4th,"$ 7,903"
