Date,Event Name,Placement,Earning
13-Jan-2011,"$ 25,000 + 500 No Limit Hold'em - High Roller EventPokerStars Caribbean Adventure - PCA 2011, Paradise Island",8th,"$ 74,212"
12-Nov-2010,"$ 4,750 + 250 No Limit Hold'em - Main EventNorth American Poker Tour - NAPT Los Angeles, Los Angeles (Bell Gardens)",7th,"$ 246,600"
28-Sep-2010,"£ 2,000 + 150 European 8 Game ChampionshipEuropean Poker Tour - EPT London, London",3rd,"$ 129,480"
01-Jul-2010,"$ 10,000 Pot Limit Omaha Championship41st World Series of Poker - WSOP 2010, Las Vegas",10th,"$ 84,857"
16-Jun-2010,"$ 1,500 H.O.R.S.E.41st World Series of Poker - WSOP 2010, Las Vegas",44th,"$ 30,782"
15-Apr-2010,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Sanremo, Sanremo",100th,"$ 50,867"
09-Apr-2010,"$ 1,000 + 100 No Limit Hold'emNorth American Poker Tour - PokerStars NAPT Mohegan Sun, Uncasville",22nd,"$ 4,276"
28-Feb-2010,"$ 25,100 High Roller Event2010 L.A. Poker Classic, Los Angeles",3rd,"$ 14,266"
16-Feb-2010,"$ 1,065 8 Game2010 L.A. Poker Classic, Los Angeles",12th,"$ 2,377"
18-Jan-2010,"$ 500 + 50 Pot Limit Omaha2010 Southern Poker Championship, Biloxi",5th,"$ 141,780"
07-Dec-2009,"$ 1,000 + 80 No Limit Hold'em2009 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",12th,"$ 2,240"
05-Nov-2009,"$ 9,700 + 300 No Limit Hold'em - Championship Event2009 World Poker Finals, Mashantucket",21st,"$ 7,944"
04-Oct-2009,"£ 2,500 + 200 No Limit Hold'emEuropean Poker Tour - EPT London, London",1st,"$ 2,689"
02-Sep-2009,"€ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT Barcelona, Barcelona",2nd,"$ 26,571"
06-Jun-2009,"$ 1,500 Seven Card Stud40th World Series of Poker - WSOP 2009, Las Vegas",16th,"$ 184,348"
01-Jun-2009,"$ 1,500 Pot Limit Omaha40th World Series of Poker - WSOP 2009, Las Vegas",1st,"$ 38,913"
09-Mar-2009,"$ 1,000 + 60 No Limit Hold'emThe Wynn Classic , Las Vegas",1st,"$ 4,645"
11-Feb-2009,"$ 1,000 + 65 H.O.R.S.E.2009 L.A. Poker Classic, Los Angeles",20th,"$ 237,462"
08-Feb-2009,"$ 1,500 + 85 Pot Limit Omaha2009 L.A. Poker Classic, Los Angeles",1st,"$ 81,480"
05-Oct-2008,"£ 20,000 + 300 No Limit Hold'em - High RollerEuropean Poker Tour - EPT London, London",1st,"$ 2,262"
10-Sep-2008,"€ 8,000 + 250 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",6th,"$ 35,577"
26-Jun-2008,"$ 5,000 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",51st,"$ 944,847"
07-Jun-2008,"$ 2,500 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",13th,"$ 324,946"
,,,"$ 10,972"
29-Jun-2023,"$ 10,000 No Limit 2-7 Draw Lowball Championship (Bracelet Event 69)54th World Series of Poker - WSOP 2023, Las Vegas",14th,"$ 30,203"
16-Mar-2023,"$ 10,000 PLO/PLO8/Big O Mix (Event #6)PokerGO Tour - 2023 PGT PLO Series, Las Vegas",13th,
12-Jul-2022,"$ 10,000 Razz Championship (Event #79)53rd World Series of Poker - WSOP 2022, Las Vegas",15th,"$ 23,750"
06-Apr-2022,"$ 50,000 No Limit Hold'em - Super High Roller (Event 31)World Poker Tour - WPT Seminole Hard Rock Poker Showdown, Hollywood",5th,"$ 17,200"
