Date,Event Name,Placement,Earning
21-Jan-2020,"$ 5,000 No Limit Hold'em - Eight Handed2020 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",3rd,"$ 50,460"
16-Jan-2020,"$ 2,200 No Limit Hold'em2020 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",16th,"$ 5,215"
12-Dec-2019,"$ 1,020 + 80 No Limit Hold'emThe Wynn Winter Classic, Las Vegas",109th,"$ 2,615"
15-Nov-2019,"$ 1,000 + 90 No Limit Hold'em - Six-HandedBorgata Fall Poker Open 2019, Atlantic City",4th,"$ 13,522"
10-Oct-2019,"$ 20,000 No Limit Hold'em - High Roller (Event #15)World Poker Tour - WPT bestbet Bounty Scramble, Jacksonville",2nd,"$ 109,440"
11-Aug-2019,"$ 2,650 No Limit Hold'em (Event #21)Seminole Hard Rock Poker Open, Hollywood",12th,"$ 17,250"
21-Jul-2019,"$ 2,500 + 200 No Limit Hold'em - Summer Poker Championship (Event #16)Borgata Summer Poker Open 2019, Atlantic City",35th,"$ 6,232"
04-Jun-2019,"$ 1,510 + 90 No Limit Hold'emThe Wynn Summer Classic, Las Vegas",2nd,"$ 89,218"
09-May-2019,"$ 500 + 50 No Limit Hold'em - Big Stax 500WPTDeepStacks - WPTDS Big Stax XXIX, Bensalem",2nd,"$ 52,369"
07-Mar-2019,"$ 400 No Limit Hold'em - Double Stack (Event #1)WSOP Circuit - WSOPC Atlantic City, Atlantic City",1st,"$ 15,328"
22-Feb-2019,"$ 1,100 + 100 No Limit Hold'em - Big Stax 1100Big Stax XXVIII, Bensalem",18th,"$ 6,231"
10-Jan-2019,"$ 1,100 No Limit Hold'em - PCA National (Event #17)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",94th,"$ 1,980"
26-Nov-2018,"$ 5,000 No Limit Hold'em - 8 Handed (Event 16)World Poker Tour - WPT Seminole Rock N Roll Poker Open, Hollywood",12th,"$ 11,290"
16-Nov-2018,"$ 1,000 + 90 No Limit Hold'em - Six MaxBorgata Fall Poker Open 2018, Atlantic City",4th,"$ 11,136"
04-Oct-2018,"$ 500 + 50 No Limit Hold'em - Big Stax 500Big Stax XXVII, Bensalem",39th,"$ 1,816"
25-Jun-2018,"$ 3,500 No Limit Hold'em - MSPT Big Blind Ante Event #89DeepStack Championship Poker Series, Las Vegas",42nd,"$ 11,574"
09-Jun-2018,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #21)49th World Series of Poker - WSOP 2018, Las Vegas",3rd,"$ 538,276"
24-May-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 86, Las Vegas",5th,"$ 98,000"
20-Apr-2018,"$ 700 + 70 No Limit Hold'em - Six Max (Event #13)Borgata Spring Poker Open, Atlantic City",8th,"$ 4,502"
10-Mar-2018,"$ 1,675 No Limit Hold'em - Main Event (Bracelet Event #8)WSOP Circuit - WSOPC Los Angeles, Los Angeles (Bell Gardens)",38th,"$ 3,530"
01-Mar-2018,"$ 10,000 No Limit Hold'em - Sit N Go Live at the Bike! Main Event Champions 10K Sit N Go, Los Angeles (Bell Gardens)",1st,"$ 60,000"
28-Jan-2018,"$ 3,300 + 200 No Limit Hold'em - WPT Borgata Winter Poker Open ChampionshipWorld Poker Tour - WPT Borgata Winter Poker Open, Atlantic City",4th,"$ 240,251"
19-Jan-2018,"$ 3,500 No Limit Hold'em - WPT Main Event #152018 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",75th,"$ 7,338"
13-Dec-2017,"$ 205 + 45 No Limit Hold'emSugarRush Challenge, Philadelphia",42nd,$ 556
24-Nov-2017,"$ 3,500 No Limit Hold'em - Championship ( Event #9 )2017 Rock ‘n' Roll Poker Open, Hollywood",13th,"$ 24,920"
23-Jul-2017,"$ 2,500 + 200 No Limit Hold'em ( Event #16 )Borgata Summer Poker Open, Atlantic City",2nd,"$ 196,425"
07-Jul-2017,"$ 1,000 No Limit Hold'em - WSOP.com Online Championship (Event #71)48th World Series of Poker - WSOP 2017, Las Vegas",108th,"$ 2,119"
