Date,Event Name,Placement,Earning
25-Jul-2018,"HK$ 500,000 No Limit Hold'em - Short Deck Ante-OnlyTriton Poker Super High Roller Series Jeju, Jeju",1st,"$ 159,045"
24-May-2018,"HK$ 15,000 + 1,500 No Limit Hold'em OPC - Main Event (Repechage)Oriental Poker Championship 2018 Macau, Macau",2nd,"$ 194,500"
15-May-2018,"HK$ 1,000,000 No Limit Hold'em - Triton Super High Roller Main EventTriton Poker Super High Roller Series Montenegro, Budva",6th,"$ 168,000"
22-Apr-2018,"HK$ 27,600 + 2,400 No Limit Hold'em - High Roller (Event #12)2018 Macau Millions, Macau",8th,"$ 152,500"
28-Jan-2018,"HK$ 1,800 + 200 No Limit Hold'em - Hyper Turbo Megastack (Event #6)Asia Pacific Poker Tour - APPT Macau Poker Cup, Macau",4th,"$ 603,341"
08-Sep-2017,"HK$ 76,000 + 4,000 No Limit Hold'em - High Roller (Event #28)Macau Poker Cup 27, Macau",9th,"HK$ 5,070,000"
28-Jul-2017,"HK$ 28,000 No Limit Hold'em - Main Event2017 MBP Summer Showdown, Macau",40th,"$ 646,222"
01-Jul-2017,"HK$ 1,800 + 200 No Limit Hold'em - Turbo (Event #14)Asia Championship of Poker - Platinum Series XIX (ACOP), Macau",3rd,"HK$ 5,200,000"
11-Feb-2017,"HK$ 47,000 + 3,000 No Limit Hold'em - Event 12Macau Poker Cup 26, Macau",4th,"$ 662,513"
21-Apr-2016,"HK$ 880 + 120 Pot Limit Omaha - Deepstack (Event #3)Asia Championship of Poker - Platinum Series XIII (ACOP), Macau",6th,"$ 1,422,140"
08-Jan-2016,"HK$ 1,800 + 200 No Limit Hold'em - Warm Up #12016 Macau Millions, Macau",8th,"$ 24,479"
