Date,Event Name,Placement,Earning
29-Jul-2020,"$ 2,500 No Limit Hold'em 6-Handed (Event #44)World Series of Poker - WSOP Online 2020 at GGPoker, Online",59th,"$ 6,699"
29-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #20)Super High Roller Bowl Online, Online",6th,"$ 52,500"
27-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #13)Super High Roller Bowl Online, Online",1st,"$ 217,000"
24-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #6)Super High Roller Bowl Online, Online",12th,"$ 22,740"
26-Apr-2020,"$ 50,000 + 1,000 No Limit Hold'em - Main Event - Poker Masters #29 (ONLINE)Poker Masters Online, Online",7th,"$ 182,875"
25-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - 6 Max - Poker Masters #28 (ONLINE)Poker Masters Online, Online",8th,"$ 24,700"
21-Apr-2020,"$ 10,000 + 300 No Limit Hold'em - Poker Masters #20 (ONLINE)Poker Masters Online, Online",2nd,"$ 167,000"
09-Jan-2020,"$ 10,000 No Limit Hold'em - WPT Gardens Poker Championship (Event #15)World Poker Tour - WPT Gardens Poker Championship, Los Angeles",30th,"$ 18,825"
12-Nov-2019,"$ 25,000 No Limit Hold'em - Poker Masters #9 $25K NLHE2019 Poker Masters, Las Vegas",6th,"$ 73,500"
31-Aug-2019,"€ 25,000 No Limit Hold'em (Event #46)European Poker Tour - EPT Barcelona, Barcelona",8th,"$ 63,515"
15-Jul-2019,"$ 5,000 No Limit Hold'em (Event #89)50th World Series of Poker - WSOP 2019, Las Vegas",92nd,"$ 7,396"
03-Jul-2019,"$ 25,000 No Limit Hold'em - Aria High Roller 25Aria Summer High Rollers, Las Vegas",2nd,"$ 67,500"
30-May-2019,"$ 25,000 No Limit Hold'em - Aria High Roller 11Aria Summer High Rollers, Las Vegas",2nd,"$ 189,620"
28-Apr-2019,"€ 2,200 No Limit Hold'em - French National Championship High Roller (Event #11)European Poker Tour - EPT Monte Carlo, Monte Carlo",18th,"$ 9,424"
07-Mar-2019,"HK$ 2,000,000 No Limit Hold'em - Triton Super High Roller Series Jeju 2019 Main (Event #6)Triton Poker Super High Roller Series Jeju, Jeju",5th,"HK$ 8,150,000"
21-Feb-2019,"$ 50,000 No Limit Hold'em - USPO #09 50K NLH (Event #9)2019 US Poker Open, Las Vegas",5th,"$ 1,038,269"
13-Jan-2019,"$ 25,000 No Limit Hold'em (Event #30)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",6th,"$ 164,000"
07-Jan-2019,"$ 5,300 No Limit Hold'em (Event #5)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",43rd,"$ 79,000"
