Date,Event Name,Placement,Earning
01-May-2012,"€ 10,000 + 300 No Limit Hold'em - 6 Max Turbo High RollerEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",8th,"$ 6,619"
12-Mar-2012,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Madrid, Madrid",9th,"$ 2,660"
05-Dec-2011,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Prague, Prague",27th,"$ 17,615"
01-Dec-2011,"€ 3,200 + 300 No Limit Hold'em - Main EventWorld Poker Tour - WPT Prague, Prague",63rd,"$ 6,658"
21-Oct-2011,"€ 4,600 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Sanremo, Sanremo",18th,"$ 264,283"
12-Jul-2011,"$ 10,000 + 80 Main Event - No Limit Hold'emBellagio Cup VII, Las Vegas",20th,"$ 20,050"
20-Jun-2011,"$ 5,000 Pot Limit Omaha - Six Handed42nd World Series of Poker - WSOP 2011, Las Vegas",6th,"$ 7,860"
27-Aug-2010,"C$ 2,000 + 200 No Limit Hold'em - Championship EventCanadian Open Poker Championship, Calgary",15th,"$ 33,666"
19-Apr-2010,"€ 300 + 30 No Limit Hold'em - TurboEuropean Poker Tour - EPT Sanremo, Sanremo",4th,"$ 45,915"
09-Jan-2010,"$ 1,500 + 100 No Limit Hold'emPokerStars Caribbean Adventure - PCA 2010, Paradise Island",1st,"$ 22,762"
Dec-2009,"Turbo Heat 1 Full Tilt Poker Million VIII, Sky Sports",3rd,"$ 8,529"
13-Nov-2009,"€ 750 + 50 No Limit Hold'emMaster Classics of Poker (MCOP) 2009, Amsterdam",2nd,"$ 26,195"
06-May-2009,"€ 4,000 + 400 No Limit Hold'emWorld Poker Tour - WPT Venice, Venice",4th,"$ 15,031"
23-Jan-2009,"A$ 2,000 + 200 No Limit Hold'em2009 Aussie Millions Poker Championship, Melbourne",8th,"$ 73,965"
29-Jul-2008,"Heat 12 Poker Million VII, Sky Sports",4th,"C$ 5,100"
17-Jan-2008,"A$ 5,000 + 300 Australian Heads Up Championship2008 Aussie Millions Poker Championship, Melbourne",8th,"$ 4,948"
05-Jan-2008,"A$ 1,000 + 100 No Limit Hold'em2008 Aussie Millions Poker Championship, Melbourne",2nd,"$ 6,793"
,,,"$ 146,804"
16-Aug-2020,"$ 1,500 Pot Limit Omaha (Event #62)World Series of Poker - WSOP Online 2020 at GGPoker, Online",121st,"$ 55,750"
04-Aug-2020,"$ 2,100 No Limit Hold'em Bounty Championship (Event #50)World Series of Poker - WSOP Online 2020 at GGPoker, Online",137th,"$ 146,542"
29-Jul-2020,"$ 2,500 No Limit Hold'em 6-Handed (Event #44)World Series of Poker - WSOP Online 2020 at GGPoker, Online",86th,"A$ 14,896"
26-Jul-2020,"$ 400 Pot Limit Omaha - PLOSSUS (Event #42)World Series of Poker - WSOP Online 2020 at GGPoker, Online",308th,"$ 10,581"
25-Jul-2020,"$ 600 Monster Stack No Limit Hold'em 6-Handed (Event #38)World Series of Poker - WSOP Online 2020 at GGPoker, Online",54th,"A$ 20,000"
19-Jul-2020,"$ 525 Super Turbo Bounty No Limit Hold'em 6-Handed (Event #34)World Series of Poker - WSOP Online 2020 at GGPoker, Online",26th,"$ 17,581"
03-Jul-2019,"$ 10,000 No Limit Hold'em - WSOP Main Event50th World Series of Poker - WSOP 2019, Las Vegas",1174th,"A$ 85,920"
06-Oct-2017,"C$ 1,850 + 150 No Limit Hold'em - Main EventDeepStacks Poker Tour - DSPT Battle of Alberta, Calgary",16th,"$ 75,526"
04-May-2017,"C$ 10,000 + 300 No Limit Hold'em - High Rollerpartypoker LIVE - partypoker MILLION North America, Kahnawake",1st,
20-Feb-2017,"C$ 2,300 + 200 No Limit Hold'emWorld Poker Tour - WPT Fallsview Poker Classic, Niagara Falls",81st,"$ 3,476"
28-Aug-2016,"€ 1,000 + 50 No Limit Hold'em - Super Hyperturbo (Event #64)European Poker Tour - EPT Barcelona, Barcelona",25th,"$ 2,258"
26-Aug-2016,"€ 10,000 + 300 No Limit Hold'em - High Roller 8 Handed (Event #49)European Poker Tour - EPT Barcelona, Barcelona",30th,"$ 6,022"
28-Jun-2016,"$ 5,000 No Limit Hold'em (30-minute levels) (Event #48)47th World Series of Poker - WSOP 2016, Las Vegas",24th,"$ 1,166"
02-May-2016,"€ 500 + 50 No Limit Hold'em - Hyper Turbo #51European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",10th,"$ 2,081"
14-Feb-2016,"€ 5,000 + 300 #28 No Limit Hold'em EPT Main EventEuropean Poker Tour - EPT Dublin, Dublin",60th,"$ 2,188"
10-Feb-2016,"€ 1,000 + 100 #9 No Limit Hold'em TurboEuropean Poker Tour - EPT Dublin, Dublin",5th,"$ 15,000"
10-Jan-2016,"$ 2,200 #50 No Limit Hold'emPokerStars Caribbean Adventure - PCA 2016, Paradise Island",23rd,"C$ 6,785"
15-Dec-2015,"€ 2,000 + 200 #89 No Limit Hold'em -Deepstack - 8 HandedEuropean Poker Tour - EPT Prague, Prague",17th,"$ 5,421"
11-Dec-2015,"€ 500 + 50 #55 No Limit Hold'em - HyperturboEuropean Poker Tour - EPT Prague, Prague",28th,"C$ 200,000"
09-Dec-2015,"€ 2,000 + 200 #31 No Limit Hold'em - Eureka - High RollerEuropean Poker Tour - EPT Prague, Prague",58th,"$ 145,789"
25-Oct-2015,"€ 5,000 + 300 #32 No Limit Hold'em EPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",27th,"C$ 4,200"
28-Aug-2015,"€ 10,000 + 300 No Limit Hold'em - High Roller 8Max #58European Poker Tour - EPT Barcelona, Barcelona",12th,"$ 3,206"
24-Aug-2015,"€ 5,000 + 300 No Limit Hold'em - EPT Main Event #29European Poker Tour - EPT Barcelona, Barcelona",43rd,"$ 1,393"
26-Mar-2015,"€ 10,000 + 300 #53 No Limit Hold'em - High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",11th,"$ 31,350"
25-Jan-2015,"A$ 10,000 + 600 #10 No Limit Holdem Main Event2015 Aussie Millions Poker Championship, Melbourne",30th,"$ 14,862"
04-Nov-2014,"HK$ 100,000 No Limit Hold'em ACOP Main EventAsia Pacific Poker Tour - APPT Asia Championship of Poker, Macau",25th,"$ 1,808"
21-Aug-2014,"€ 5,000 + 300 #17 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",79th,"$ 11,556"
28-Apr-2014,"€ 5,000 + 300 No Limit Hold'em - 8 HandedEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",8th,"$ 8,052"
09-Feb-2014,"A$ 250,000 No Limit Hold'em - $250,000 Challenge2014 Aussie Millions Poker Championship, Melbourne",3rd,"$ 3,880"
07-Jan-2014,"$ 10,000 + 300 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2014, Paradise Island",2nd,"$ 4,508"
16-Dec-2013,"€ 10,000 + 300 No Limit Hold'em - EPT High RollerEuropean Poker Tour - EPT Prague, Prague",5th,$ 955
30-Aug-2013,"€ 48,000 + 2,000 No Limit Hold'em - Super High RollerEuropean Poker Tour - EPT Barcelona, Barcelona",4th,"$ 4,963"
08-May-2013,"€ 1,000 + 10 No Limit Hold'em - TurboEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",5th,"$ 19,651"
10-Mar-2013,"£ 5,000 + 250 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT London, London",20th,"$ 68,776"
07-Dec-2012,"€ 10,000 + 300 No Limit Hold'em - High RollerWorld Poker Tour - WPT Prague, Prague",5th,"$ 25,999"
10-Oct-2012,"€ 900 + 90 No Limit Hold'emEuropean Poker Tour - EPT San Remo, Sanremo",7th,"$ 57,035"
26-Aug-2012,"$ 230 No Limit Hold'emWorld Poker Tour - WPT Regional Jacksonville bestbet Summer Series, Jacksonville",10th,"A$ 30,000"
07-Jul-2012,"$ 10,000 World Championship - No Limit Hold'em (Event #61)43rd World Series of Poker - WSOP 2012, Las Vegas",386th,"$ 23,704"
27-Jun-2012,"$ 1,500 No Limit Hold'em - Ante Only (Event #49)43rd World Series of Poker - WSOP 2012, Las Vegas",6th,"HK$ 202,000"
16-Jun-2012,"$ 1,500 No Limit Hold'em (Event #31)43rd World Series of Poker - WSOP 2012, Las Vegas",164th,"$ 26,047"
30-Apr-2012,"€ 5,000 + 250 No Limit Hold'em - 6 MaxEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",11th,"$ 18,480"
09-Dec-2011,"€ 10,000 + 300 No Limit Hold'em - Re-EntryEuropean Poker Tour - EPT Prague, Prague",2nd,"$ 34,023"
04-Dec-2011,"No Limit Hold'em - Six MaxWorld Poker Tour - WPT Prague, Prague",3rd,"A$ 1,900,000"
26-Oct-2011,"€ 10,000 + 300 No Limit Hold'em - 8 MaxEuropean Poker Tour - EPT Sanremo, Sanremo",3rd,"$ 1,701,808"
06-Sep-2011,"$ 20,000 No Limit Hold'em 8 Handed - League Main Event 2011-12 Epic Poker League - Event 2, Las Vegas",1st,"$ 1,064,865"
24-Jun-2011,"$ 10,000 Pot Limit Omaha Championship42nd World Series of Poker - WSOP 2011, Las Vegas",32nd,"$ 158,138"
12-May-2011,"€ 10,000 + 30 No Limit Hold'em - High Roller TurboEuropean Poker Tour - EPT Madrid Grand Final, Madrid",5th,"$ 360,372"
27-Apr-2010,"€ 5,000 + 250 No Limit Hold'emEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",5th,"$ 12,588"
20-Jan-2010,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Deauville, Deauville",3rd,"$ 26,334"
08-Jan-2010,"$ 1,000 + 100 No Limit Hold'emPokerStars Caribbean Adventure - PCA 2010, Paradise Island",19th,"$ 50,945"
Dec-2009,"Heat 1 Full Tilt Poker Million VIII, Sky Sports",2nd,"$ 5,552"
04-Sep-2009,"€ 8,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",11th,$ 432
10-Mar-2009,"€ 5,000 + 250 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Dortmund, Dortmund",5th,"$ 28,530"
18-Jan-2009,"A$ 10,000 + 500 No Limit Hold'em - Aussie Millions2009 Aussie Millions Poker Championship, Melbourne",39th,"$ 39,931"
29-Jan-2008,"€ 7,700 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Dortmund, Dortmund",1st,"$ 3,719"
12-Jan-2008,"A$ 1,000 + 50 PokerPro No Limit Hold'em2008 Aussie Millions Poker Championship, Melbourne",1st,"$ 14,127"
10-Dec-2007,"€ 4,700 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Prague, Prague",14th,"$ 150,896"
