Date,Event Name,Placement,Earning
12-Jul-2019,"$ 1,500 No Limit Hold'em - The Closer (Event #84)50th World Series of Poker - WSOP 2019, Las Vegas",147th,"$ 3,840"
28-Jun-2019,"$ 10,000 + 300 No Limit Hold'em - MILLIONS Vegaspartypoker LIVE - partypoker MILLIONS Vegas, Las Vegas",72nd,"$ 20,000"
12-Jun-2019,"$ 3,000 No Limit Hold'em - 6-Handed (Event #31)50th World Series of Poker - WSOP 2019, Las Vegas",41st,"$ 7,959"
04-Jun-2019,"$ 1,000 No Limit Hold'em - Super Turbo Bounty (Event #12)50th World Series of Poker - WSOP 2019, Las Vegas",305th,"$ 1,074"
11-Jan-2019,"$ 10,300 No Limit Hold'em - PCA Main Event (Event #20)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",121st,"$ 17,620"
11-Nov-2018,"No Limit Hold'emNowegian Cruise Line, Cruise",2nd,"$ 78,900"
02-Jul-2018,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #65)49th World Series of Poker - WSOP 2018, Las Vegas",5th,"$ 2,150,000"
09-Jun-2018,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #21)49th World Series of Poker - WSOP 2018, Las Vegas",1001st,"$ 2,345"
31-May-2018,"$ 3,000 No Limit Hold'em - Shootout (Event #3)49th World Series of Poker - WSOP 2018, Las Vegas",1st,"$ 226,218"
08-Jul-2017,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #73)48th World Series of Poker - WSOP 2017, Las Vegas",948th,"$ 16,024"
01-Jul-2017,"$ 888 No Limit Hold'em - Crazy Eights (Event #60)48th World Series of Poker - WSOP 2017, Las Vegas",1032nd,"$ 1,333"
21-Jun-2017,"$ 1,500 Pot Limit Omaha (Event #41)48th World Series of Poker - WSOP 2017, Las Vegas",94th,"$ 2,356"
02-Jun-2017,"$ 565 No Limit Hold'em - The Colossus III (Event #5)48th World Series of Poker - WSOP 2017, Las Vegas",2299th,$ 833
30-Jun-2016,"$ 3,000 No Limit Hold'em (Event #52)47th World Series of Poker - WSOP 2016, Las Vegas",118th,"$ 4,980"
18-Jun-2016,"$ 1,500 No Limit Hold'em (Event #29)47th World Series of Poker - WSOP 2016, Las Vegas",267th,"$ 2,247"
02-Jun-2016,"$ 565 No Limit Hold'em Colossus II (Event #2)47th World Series of Poker - WSOP 2016, Las Vegas",868th,"$ 2,879"
07-Jan-2016,"$ 2,200 #13 No Limit Hold'em -LAPT Bahamas Main EventPokerStars Caribbean Adventure - PCA 2016, Paradise Island",103rd,"$ 3,640"
23-Jun-2015,"$ 2,500 No Limit Hold'em (Event #47)46th World Series of Poker - WSOP 2015, Las Vegas",79th,"$ 6,537"
28-May-2015,"$ 3,000 No Limit Hold'em Shootout (Event #4)46th World Series of Poker - WSOP 2015, Las Vegas",24th,"$ 6,180"
14-Jun-2014,"$ 10,000 No Limit Hold'em - Six Handed (Event #32)45th World Series of Poker - WSOP 2014, Las Vegas",1st,"$ 670,041"
15-Jun-2013,"$ 1,500 No Limit Hold'em (Event #28)44th World Series of Poker - WSOP 2013, Las Vegas",211th,"$ 2,912"
31-May-2013,"$ 1,500 No Limit Hold'em - 6 Handed (Event #4)44th World Series of Poker - WSOP 2013, Las Vegas",4th,"$ 83,558"
07-Jan-2013,"$ 10,000 + 300 No Limit Hold'em - Main Event (Event #5)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",120th,"$ 18,000"
16-Jun-2012,"$ 1,500 No Limit Hold'em (Event #31)43rd World Series of Poker - WSOP 2012, Las Vegas",2nd,"$ 412,424"
10-Jan-2012,"$ 2,000 + 150 No Limit Hold'em - Leaderboard EventPokerStars Caribbean Adventure - PCA 2012, Paradise Island",1st,"$ 175,550"
25-Jun-2011,"$ 1,500 No Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",144th,"$ 3,779"
27-Apr-2011,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Sanremo, Sanremo",13th,"$ 51,013"
03-Jul-2009,"$ 10,000 World Championship No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",1st,"$ 8,546,435"
05-Jun-2009,"$ 2,500 No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",64th,"$ 6,681"
