Date,Event Name,Placement,Earning
13-Dec-2008,"$ 15,000 + 400 No Limit Hold'em - Doyle Brunson Classic2008 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",1st,"HK$ 161,453"
02-Jun-2008,"$ 5,000 Limit/No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",5th,"$ 20,831"
14-Aug-2007,"$ 970 + 70 Omaha Hi/Lo2007 Legends of Poker, Los Angeles (Bell Gardens)",3rd,"HK$ 64,200"
13-Jun-2007,"$ 1,000 + 80 Nightly No Limit Hold'emBellagio Cup III, Las Vegas",1st,"$ 8,283"
08-Jul-2006,"$ 1,000 No Limit Hold'em37th World Series of Poker - WSOP 2006, Las Vegas",2nd,"$ 260,485"
01-Jun-2006,"$ 2,500 + 100 No Limit Hold'emMandalay Bay Poker Championship, Las Vegas",17th,"$ 1,538,730"
12-Feb-2006,"$ 485 + 55 No Limit Hold'em Shootout2006 L.A. Poker Classic, Los Angeles",3rd,"$ 93,624"
15-Jul-2005,"$ 1,000 + 60 No Limit Hold'emUltimate Poker Challenge, Las Vegas",4th,"$ 9,195"
05-Jun-2005,"$ 1,500 Limit Hold'em36th World Series of Poker - WSOP 2005, Las Vegas",19th,"$ 22,915"
15-Jun-2004,"$ 75 + 15 No Limit Hold'emHollywood Park Endless Summer, Inglewood",3rd,"$ 327,981"
,,,"$ 4,585"
11-Jul-2023,"$ 3,000 Pot Limit Omaha - 6-Handed (Bracelet Event 82)54th World Series of Poker - WSOP 2023, Las Vegas",79th,"$ 31,427"
07-Jul-2023,"$ 777 No Limit Hold'em - Lucky 7's - 7-Handed (Bracelet Event 77)54th World Series of Poker - WSOP 2023, Las Vegas",247th,"$ 7,760"
27-Jun-2023,"$ 10,000 Seven Card Stud Hi-Lo 8 or Better Championship (Bracelet Event 63)54th World Series of Poker - WSOP 2023, Las Vegas",5th,"$ 7,240"
22-Jun-2023,"$ 2,500 Mixed Limit Triple Draw Lowball (A-5, 2-7, Badugi) (Bracelet Event 52)54th World Series of Poker - WSOP 2023, Las Vegas",27th,"$ 1,165"
12-Jun-2023,"$ 1,500 No Limit Hold'em - Freezeout (Bracelet Event 28)54th World Series of Poker - WSOP 2023, Las Vegas",38th,
