Date,Event Name,Placement,Earning
20-Jan-2011,"€ 1,000 + 100 No Limit Hold'em - Main EventEuropean Masters of Poker III - Gran Canaria, Islas Canarias",13th,$ 839
18-Nov-2010,"SKr 10,000 + 600 No Limit Hold'em - Main EventMalmo Autumn Poker Week, Malmo",6th,"$ 4,258"
29-Sep-2010,"£ 300 + 30 No Limit Hold'em - TurboEuropean Poker Tour - EPT London, London",1st,"$ 5,891"
,,,"$ 17,840"
06-Aug-2023,"$ 60,000 + 2,400 No Limit Hold'em - Turbo (Event #12)Triton Poker Super High Roller Series London, London",11th,
27-Jul-2023,"$ 25,000 + 1,500 No Limit Hold'em - GGMillion$ Live 8-Handed (Event #1)Triton Poker Super High Roller Series London, London",5th,"$ 91,500"
01-Jul-2023,"$ 7,000 + 3,000 No Limit Hold'em - Super Turbo Bounty (Bracelet Event 72)54th World Series of Poker - WSOP 2023, Las Vegas",56th,"$ 271,000"
14-May-2023,"$ 50,000 No Limit Hold'em - 7-Handed (Event #6)Triton Poker Super High Roller Series Cyprus, Kyrenia",11th,"$ 13,570"
11-May-2023,"$ 20,000 No Limit Hold'em - 7-Handed (Event #2)Triton Poker Super High Roller Series Cyprus, Kyrenia",18th,"$ 109,000"
06-Mar-2023,"$ 75,000 No Limit Hold'em - 8-Handed (Event #7)Triton Poker Super High Roller Series Vietnam, Hoi An",5th,"$ 35,800"
28-Jan-2023,"$ 10,200 No Limit Hold'em - PSPC Warm-Up! (Event #38)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",9th,"$ 497,500"
28-Oct-2022,"£ 960 + 90 No Limit Hold'em - Last Chance Super Hyper Turbo (Event #49)European Poker Tour - EPT London, London",3rd,"$ 42,150"
21-Oct-2022,"£ 48,510 + 1,490 No Limit Hold'em - EPT London Super High Roller (Event #16)European Poker Tour - EPT London, London",1st,"$ 8,865"
18-Oct-2022,"£ 4,700 + 500 No Limit Hold'em - Mystery Bounty (Event #5)European Poker Tour - EPT London, London",2nd,"$ 731,809"
