Date,Event Name,Placement,Earning
19-Jul-2020,"$ 1,111 Every 1 for Covid Relief (Event #33)World Series of Poker - WSOP Online 2020 at GGPoker, Online",19th,"$ 9,113"
28-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #17)Super High Roller Bowl Online, Online",1st,"$ 527,510"
25-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #7)Super High Roller Bowl Online, Online",10th,"$ 27,000"
20-Apr-2020,"$ 10,000 + 300 No Limit Hold'em -Poker Masters #18 (ONLINE)Poker Masters Online, Online",7th,"$ 33,800"
13-Mar-2020,"$ 250,000 No Limit Hold'em - Super High Roller Bowlpartypoker LIVE - partypoker MILLIONS Sochi Super High Roller Series, Sochi",5th,"$ 800,000"
07-Mar-2020,"$ 25,500 No Limit Hold'empartypoker LIVE - partypoker MILLIONS Sochi Super High Roller Series, Sochi",4th,"$ 145,000"
04-Jan-2020,"$ 1,000 + 100 No Limit Hold'em - MILLIONS Minipartypoker LIVE - partypoker MILLIONS UK, Nottingham",46th,"$ 4,500"
09-Dec-2019,"€ 50,000 No Limit Hold'em - EPT Super High Roller (Event #12)European Poker Tour - EPT Prague, Prague",3rd,"$ 354,257"
19-Nov-2019,"$ 10,000 + 300 No Limit Hold'em - MILLIONS Main Eventpartypoker LIVE - partypoker MILLIONS World Bahamas, Nassau",1st,"$ 1,162,805"
16-Oct-2019,"€ 1,350 No Limit Hold'em - Mini Main Event (Event #3)World Series of Poker Europe - WSOPE 2019, Rozvadov",54th,"$ 2,868"
26-Sep-2019,"€ 440 + 60 No Limit Hold'em - WPO Main Event (Event #12)Winamax Poker Tour - WiPT Winamax Poker Open WPO, Dublin",80th,"$ 1,675"
21-Aug-2019,"€ 1,100 No Limit Hold'em - EPT National (Event #6)European Poker Tour - EPT Barcelona, Barcelona",249th,"$ 3,226"
29-Jun-2019,"$ 1,025 + 75 No Limit Hold'emThe Wynn Summer Classic, Las Vegas",11th,"$ 6,375"
10-Jun-2019,"$ 2,620 No Limit Hold'em - Marathon (Event #26)50th World Series of Poker - WSOP 2019, Las Vegas",155th,"$ 3,928"
05-Jun-2019,"$ 1,500 No Limit Hold'em - 6-Handed (Event #16)50th World Series of Poker - WSOP 2019, Las Vegas",51st,"$ 5,880"
07-Jan-2019,"$ 5,300 No Limit Hold'em (Event #5)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",7th,"$ 56,560"
15-Nov-2018,"$ 10,000 + 300 No Limit Hold'em - High Rollerpartypoker LIVE - partypoker Caribbean Poker Party, Nassau",8th,"$ 65,000"
02-Sep-2018,"€ 5,200 No Limit Hold'em - Turbo (Event #34)European Poker Tour - EPT Barcelona, Barcelona",2nd,"$ 70,839"
29-Aug-2018,"€ 2,200 No Limit Hold'em (Event #19)European Poker Tour - EPT Barcelona, Barcelona",4th,"$ 107,208"
05-Jul-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-13, Las Vegas",1st,"$ 249,880"
01-Jul-2018,"$ 10,000 + 500 No Limit Hold'emAria 10K-01, Las Vegas",2nd,"$ 91,200"
07-Jun-2018,"$ 1,500 No Limit Hold'em - 6 Handed (Event #17)49th World Series of Poker - WSOP 2018, Las Vegas",61st,"$ 4,608"
03-Jun-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-03, Las Vegas",2nd,"$ 189,000"
23-May-2018,"$ 25,000 No Limit Hold'em - ARIA 25K High RollerAria High Roller 85, Las Vegas",3rd,"$ 120,000"
04-May-2018,"€ 3,200 No Limit Hold'em - 6 Handed #39European Poker Tour - EPT Monte Carlo, Monte Carlo",4th,"$ 35,704"
28-Apr-2018,"€ 5,300 No Limit Hold'em - EPT Main Event #12European Poker Tour - EPT Monte Carlo, Monte Carlo",13th,"$ 47,561"
07-Apr-2018,"€ 25,000 + 500 No Limit Hold'em - €25k Super High Roller  #2partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",4th,"$ 250,040"
22-Jan-2018,"$ 25,500 No Limit Hold'em - High Roller #202018 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",2nd,"$ 403,125"
17-Jan-2018,"$ 50,000 No Limit Hold'em - Super High Roller #122018 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",2nd,"$ 308,125"
18-Dec-2017,"€ 5,200 No Limit Hold'em - Turbo 6 Handed ( Event #42 )PokerStars Championship Prague, Prague",2nd,"$ 37,710"
13-Dec-2017,"€ 25,500 No Limit Hold'em - 8 Handed  ( Event #21 )PokerStars Championship Prague, Prague",4th,"$ 158,491"
08-Dec-2017,"$ 25,000 No Limit Hold'em - Bellagio High Roller #16 -  ( Event #22 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",3rd,"$ 185,500"
