Date,Event Name,Placement,Earning
06-Jan-2017,"$ 98,000 + 2,000 No Limit Hold'em - PokerStars Championship Super High Roller  (Event #1)PokerStars Championship Bahamas, Paradise Island",7th,"$ 8,340"
04-Nov-2016,"HK$ 490,000 + 10,000 No Limit Hold'em Main EventTriton Poker Super High Roller Series Philippines, Paranaque City",2nd,"$ 110,880"
21-Aug-2016,"€ 2,000 + 150 No Limit Hold'em - Hyperturbo Bounty 8 Handed (Event #22)European Poker Tour - EPT Barcelona, Barcelona",2nd,"$ 46,800"
15-Jun-2016,"$ 10,000 H.O.R.S.E. Championship (Event #24)47th World Series of Poker - WSOP 2016, Las Vegas",8th,"$ 90,380"
29-May-2016,"$ 300,000 No Limit Hold'em2016 Super High Roller Bowl, Las Vegas",6th,"$ 6,020"
02-Apr-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 29, Las Vegas",1st,"$ 275,060"
06-Mar-2016,"$ 3,250 No Limit Hold'em - High Roller (Event #14)WSOP Circuit - WSOPC Bally's Las Vegas, Las Vegas",6th,"HK$ 10,870,700"
04-Mar-2016,"$ 1,675 No Limit Hold'em - Main Event (Event #11)WSOP Circuit - WSOPC Bally's Las Vegas, Las Vegas",127th,"$ 1,401,694"
06-Feb-2016,"$ 25,000 No Limit Hold'em - High Roller BAria High Roller 25, Las Vegas",4th,"$ 56,058"
09-Jan-2016,"$ 50,000 #38 No Limit Hold'em -  High Roller 8-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",7th,"$ 41,383"
13-Nov-2015,"HK$ 480,000 + 20,000 No Limit Hold'em - Super High RollerAsia Pacific Poker Tour - APPT Asia Championship of Poker, Macau",3rd,"$ 800,000"
25-Oct-2015,"€ 5,000 + 300 #32 No Limit Hold'em EPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",34th,"$ 233,794"
30-Aug-2015,"€ 2,000 + 150 No Limit Hold'em - Turbo 6Max #70European Poker Tour - EPT Barcelona, Barcelona",12th,"$ 16,250"
16-Aug-2015,"$ 2,650 No Limit Hold'em - Freezeout (Event #22)Seminole Hard Rock Poker Open, Hollywood",32nd,"$ 2,713"
31-Jul-2015,"$ 3,500 + 200 No Limit Hold'em WPT Main Event #23World Poker Tour - WPT Choctaw, Durant",19th,"$ 82,080"
25-Jun-2015,"$ 3,000 No Limit Hold'em Six Handed (Event #51)46th World Series of Poker - WSOP 2015, Las Vegas",44th,"$ 185,280"
27-May-2015,"$ 5,000 No Limit Hold'em (Event #2)46th World Series of Poker - WSOP 2015, Las Vegas",2nd,"HK$ 3,635,000"
04-May-2015,"€ 1,000 + 100 No Limit Hold'em - Turbo Bounty (Event #47)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 468,997"
29-Jan-2015,"A$ 2,250 + 250 #16 Pot Limit Omaha2015 Aussie Millions Poker Championship, Melbourne",2nd,"$ 15,124"
06-Jan-2015,"$ 97,000 + 3,000 #1 No Limit Hold'em - Super High Roller 8 HandedPokerStars Caribbean Adventure - PCA 2015, Paradise Island",3rd,"$ 7,167"
18-Dec-2014,"$ 100,000 No Limit Hold'em WPT Alpha8 Las VegasWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",6th,"$ 7,700"
23-Nov-2014,"€ 10,000 + 250 No Limit Hold'em - High RollerMaster Classics of Poker (MCOP) 2014, Amsterdam",4th,"$ 30,995"
13-Oct-2014,"£ 2,000 + 150 #24 No Limit Hold'em - Turbo 8 MaxEuropean Poker Tour - EPT London, London",4th,"$ 9,652"
15-Jun-2014,"$ 1,500 Seven Card Stud (Event #34)45th World Series of Poker - WSOP 2014, Las Vegas",5th,"$ 287,870"
05-Jun-2014,"$ 3,000 No Limit Hold'em - Six Handed (Event #15)45th World Series of Poker - WSOP 2014, Las Vegas",41st,"$ 22,386"
21-Mar-2014,"$ 500 + 50 No Limit Hold'em - Mega Millions IXWSOP Circuit - WSOPC Bicycle Casino, Los Angeles (Bell Gardens)",125th,"A$ 51,615"
16-Dec-2013,"€ 10,000 + 300 No Limit Hold'em - EPT High RollerEuropean Poker Tour - EPT Prague, Prague",16th,"$ 41,130"
12-Nov-2013,"€ 4,000 + 250 No Limit Hold'em - Main EventMaster Classics of Poker (MCOP) 2013, Amsterdam",12th,"$ 873,880"
09-Oct-2013,"£ 1,000 + 100 No Limit Hold'em - TurboEuropean Poker Tour - EPT London, London",6th,"$ 323,730"
22-Aug-2013,"$ 5,300 No Limit Hold'em - Championship EventSeminole Hard Rock 2013 Poker Open, Hollywood",30th,"$ 51,253"
03-Jul-2013,"$ 1,111 No Limit Hold'em - Little One Drop (Event 58)44th World Series of Poker - WSOP 2013, Las Vegas",57th,"$ 23,949"
28-Jun-2013,"$ 2,500 No Limit Hold'emHollywood Poker Open, Las Vegas",23rd,"$ 25,206"
01-Jun-2013,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #6)44th World Series of Poker - WSOP 2013, Las Vegas",148th,"$ 9,066"
05-Apr-2013,"€ 3,200 + 300 No Limit Hold'em - Main EventWorld Poker Tour - partypoker WPT Barcelona, Barcelona",26th,"$ 1,700"
05-Feb-2013,"€ 400 + 40 No Limit Hold'em - Turbo BountyEuropean Poker Tour - EPT Deauville, Deauville",7th,"$ 31,929"
12-Jan-2013,"$ 25,000 + 500 No Limit Hold'em - High Roller (Event #30)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",6th,"$ 20,551"
07-Nov-2012,"€ 5,000 + 250 No Limit Hold'em - Main EventMaster Classics of Poker (MCOP) 2012, Amsterdam",6th,"$ 8,399"
04-Oct-2012,"€ 900 + 90 No Limit Hold'em - TurboEuropean Poker Tour - EPT San Remo, Sanremo",13th,"$ 46,540"
29-Jun-2012,"$ 2,500 10 Game - Six Handed (Event #52)43rd World Series of Poker - WSOP 2012, Las Vegas",11th,"$ 8,988"
06-Jun-2012,"$ 5,000 Seven Card Stud Hi/Lo (Event #15)43rd World Series of Poker - WSOP 2012, Las Vegas",8th,"$ 9,392"
18-Apr-2012,"€ 2,000 + 150 No Limit Hold'emEuropean Poker Tour - EPT Berlin, Berlin",2nd,"$ 7,278"
30-Mar-2012,"€ 10,000 + 300 No Limit Hold'em - 8 MaxEuropean Poker Tour - EPT Campione, Campione d'Italia",4th,"$ 8,587"
10-Jan-2012,"$ 2,000 + 150 No Limit Hold'em - Leaderboard EventPokerStars Caribbean Adventure - PCA 2012, Paradise Island",12th,"$ 2,060"
