Date,Event Name,Placement,Earning
15-Dec-2018,"$ 100,000 No Limit Hold'em - Bellagio 100K - 01 (Event #30)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 1,332,000"
06-Nov-2018,"$ 100,000 + 3,000 No Limit Hold'em - High RollerFall Madness, Las Vegas",3rd,"$ 384,000"
04-Oct-2018,"$ 10,000 + 500 No Limit Hold'emAria 10K-05, Las Vegas",2nd,"$ 90,450"
11-Sep-2018,"$ 25,000 + 1,000 No Limit Hold'em (Event #5)2018 Poker Masters, Las Vegas",4th,"$ 165,000"
13-Aug-2018,"$ 25,500 No Limit Hold'em - High Roller (Event #22)2018 Seminole Hard Rock Poker Open, Hollywood",1st,"$ 800,758"
17-Jul-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-18, Las Vegas",2nd,"$ 150,000"
03-Jul-2018,"$ 10,000 + 500 No Limit Hold'emAria 10K-03, Las Vegas",3rd,"$ 52,800"
22-Jun-2018,"$ 10,000 + 500 Pot Limit OmahaAria 10K PLO-02, Las Vegas",7th,"$ 26,000"
14-Jun-2018,"$ 1,500 Pot Limit Omaha (Event #30)49th World Series of Poker - WSOP 2018, Las Vegas",96th,"$ 2,329"
04-Jun-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-04, Las Vegas",2nd,"$ 212,892"
22-May-2018,"$ 25,000 No Limit Hold'em - ARIA 25K High RollerAria High Roller 84, Las Vegas",4th,"$ 72,500"
17-May-2018,"$ 10,000 + 500 No Limit Hold'emAria 10K-07, Las Vegas",1st,"$ 140,000"
01-May-2018,"$ 10,000 + 400 No Limit Hold'em - WPT Bellagio Elite Poker ChampionshipWorld Poker Tour - WPT Bellagio Elite Poker Championship, Las Vegas",15th,"$ 15,889"
27-Apr-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 80, Las Vegas",1st,"$ 157,500"
13-Apr-2018,"€ 10,000 + 300 No Limit Hold'em - High Roller #9partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",8th,"$ 86,386"
08-Apr-2018,"€ 25,000 + 500 No Limit Hold'em - €25k Super High Roller #3partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",7th,"$ 110,312"
01-Mar-2018,"$ 10,000 + 500 No Limit Hold'emAria 10K-05, Las Vegas",1st,"$ 128,800"
06-Feb-2018,"$ 10,000 + 500 No Limit Hold'em - (Event #5)2018 US Poker Open, Las Vegas",2nd,"$ 134,000"
01-Feb-2018,"$ 10,000 + 500 No Limit Hold'em - (Event #1)2018 US Poker Open, Las Vegas",9th,"$ 20,400"
01-Dec-2017,"$ 25,000 No Limit Hold'em - Bellagio High Roller #14 -  ( Event #10 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",2nd,"$ 189,000"
16-Sep-2017,"$ 50,000 No Limit Hold'em - Event #42017 Poker Masters, Las Vegas",6th,"$ 97,500"
01-Sep-2017,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 75, Las Vegas",1st,"$ 175,000"
14-Jul-2017,"$ 10,000 + 400 Bellagio Cup XIIIBellagio Cup XIII, Las Vegas",16th,"$ 27,601"
01-Jul-2017,"$ 3,333 No Limit Hold'em High Roller - WSOP.com Online (Event #61)48th World Series of Poker - WSOP 2017, Las Vegas",39th,"$ 6,812"
24-Jun-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 64, Las Vegas",3rd,"$ 97,200"
28-May-2017,"$ 300,000 No Limit Hold'em2017 Super High Roller Bowl, Las Vegas",2nd,"$ 3,600,000"
21-Apr-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 57, Las Vegas",2nd,"$ 166,416"
06-Apr-2017,"$ 1,600 No Limit Hold'em - Superstack #17Deepstack Extravaganza II, Las Vegas",17th,"$ 5,613"
02-Mar-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 52, Las Vegas",1st,"$ 364,320"
28-Dec-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 48, Las Vegas",2nd,"$ 187,248"
30-Nov-2016,"$ 1,500 + 100 No Limit Hold'em #7 Six MaxWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",9th,"$ 5,504"
28-Oct-2016,"$ 98,000 + 2,000 No Limit Hold'em - Super High RollerAria Super High Roller 12, Las Vegas",3rd,"$ 835,956"
06-Oct-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 42, Las Vegas",1st,"$ 306,687"
09-Sep-2016,"$ 3,500 No Limit Hold'em - $1 Million GTDDeepstack Extravaganza 3.5, Las Vegas",10th,"$ 18,000"
12-Aug-2016,"$ 160 No Limit Hold'em Mega Millions XV (Event #19)World Poker Tour - WPT Legends Of Poker, Los Angeles (Bell Gardens)",36th,"$ 7,405"
05-Aug-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 38, Las Vegas",3rd,"$ 182,376"
24-Jun-2016,"$ 1,500 No Limit Hold'em Monster Stack (NO re-entry) (Event #41)47th World Series of Poker - WSOP 2016, Las Vegas",244th,"$ 5,542"
21-Jun-2016,"$ 5,000 No Limit Hold'em Six-Handed (Event #35)47th World Series of Poker - WSOP 2016, Las Vegas",15th,"$ 23,722"
10-Jun-2016,"$ 1,500 No Limit Hold'em Millionaire Maker  (Event #14)47th World Series of Poker - WSOP 2016, Las Vegas",353rd,"$ 4,426"
30-Apr-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 31, Las Vegas",1st,"$ 264,000"
02-Apr-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 29, Las Vegas",4th,"$ 99,850"
23-Jan-2016,"$ 25,000 No Limit Hold'em - High RollerAria High Roller 23, Las Vegas",2nd,"$ 228,200"
08-Dec-2015,"$ 25,000 No Limit Hold'em - High RollerAria High Roller 20, Las Vegas",2nd,"$ 285,339"
16-Nov-2015,"$ 1,600 No Limit Hold'em #43DeepStack Extravaganza IV, Las Vegas",42nd,"$ 3,435"
