Date,Event Name,Placement,Earning
19-Jul-2021,"$ 888 Pot Limit Omaha - Crazy Eights 8-Handed ONLINE (WSOP Event #19)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",17th,"$ 3,001"
15-Jul-2021,"$ 5,300 No Limit Hold'em - High Roller Freezeout ONLINE (WSOP Event #15)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",13th,"$ 12,220"
08-Jul-2021,"$ 888 No Limit Hold'em - Crazy Eights ONLINE (WSOP Event #8)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",110th,"$ 1,251"
02-Jul-2021,"$ 4,625 + 375 No Limit Hold'em - WPT Venetian (Event #88)DeepStack Championship Poker Series (MSPT, WPT, WPTDS, PokerGO Tour), Las Vegas",144th,"$ 8,915"
01-Jul-2021,"$ 500 No Limit Hold'em - The Big 500 Kickoff ONLINE (WSOP Event #1)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",129th,$ 862
09-Jun-2021,"$ 10,000 No Limit Hold'em - U.S. Poker Open #7PokerGO Tour - 2021 PGT U.S. Poker Open, Las Vegas",3rd,"$ 118,800"
18-Apr-2021,"$ 525 No Limit Hold'em - Monster Stack #9World Series of Poker Circuit - WSOPC Spring Super Series, Online",14th,"$ 1,938"
28-Feb-2021,"$ 525 No Limit Hold'em - Main EventWorld Series of Poker Circuit - WSOPC Planet Hollywood Circuit, Online",52nd,"$ 1,338"
23-Feb-2021,"$ 1,000 No Limit Hold'em - 6-Max #7World Series of Poker Circuit - WSOPC Planet Hollywood Circuit, Online",1st,"$ 43,428"
24-Jan-2021,"$ 525 No Limit Hold'em - Monster Stack (Event #11)WSOP Circuit - WSOPC Winter Online Super Circuit, Online",35th,"$ 1,075"
16-Jan-2021,"$ 320 No Limit Hold'em - Double Stack (Event #3)WSOP Circuit - WSOPC Winter Online Super Circuit, Online",5th,"$ 8,943"
28-Jul-2020,"$ 1,000 Omaha 8 or Better - 6-Max (Event #28)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",19th,"$ 3,691"
21-Jul-2020,"$ 777 No Limit Hold'em - 6-Handed (Event #21)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",61st,"$ 2,001"
11-Jul-2020,"$ 500 No Limit Hold'em - Turbo Deepstack 6-Handed (Event #11)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",145th,$ 989
