Date,Event Name,Placement,Earning
16-Jul-2022,"$ 5,000 No Limit Hold'em (Event #87)53rd World Series of Poker - WSOP 2022, Las Vegas",47th,"$ 20,376"
12-Jul-2022,"$ 10,000 Razz Championship (Event #79)53rd World Series of Poker - WSOP 2022, Las Vegas",4th,"$ 11,388"
02-Jul-2022,"$ 700 No Limit Hold'em - Million Dollar Bounty (Event #68)53rd World Series of Poker - WSOP 2022, Las Vegas",480th,"$ 111,991"
26-Jun-2022,"$ 50,000 Poker Players Championship - 6-Handed (Event #56)53rd World Series of Poker - WSOP 2022, Las Vegas",6th,"$ 2,780"
12-Jun-2022,"$ 1,000 No Limit Hold'em - Flip & Go Presented by GG Poker (Event #24)53rd World Series of Poker - WSOP 2022, Las Vegas",30th,"$ 258,812"
06-Jun-2022,"$ 50,000 No Limit Hold'em - High Roller 8-Handed (Event #12)53rd World Series of Poker - WSOP 2022, Las Vegas",11th,"$ 6,030"
31-May-2022,"$ 75,000 No Limit Hold'em - High Roller Bounty (Event #2)53rd World Series of Poker - WSOP 2022, Las Vegas",5th,"$ 100,000"
29-Nov-2021,"$ 25,500 No Limit Hold'em - High Roller (Event #26)World Poker Tour - WPT Rock 'N' Roll Poker Open, Hollywood",13th,"$ 249,693"
31-Oct-2021,"$ 666 No Limit Hold'em (Event #6) ONLINEWorld Series of Poker - 2021 WSOP Online Gold Bracelet Events, Online",24th,"$ 60,465"
26-Oct-2021,"$ 3,000 No Limit Hold'em - 6 Handed (Event #51)52nd World Series of Poker - WSOP 2021, Las Vegas",146th,"$ 3,334"
24-Oct-2021,"$ 800 No Limit Hold'em - Deepstack (Event #46)52nd World Series of Poker - WSOP 2021, Las Vegas",11th,"$ 4,814"
13-Oct-2021,"$ 1,500 H.O.R.S.E. (Event #27)52nd World Series of Poker - WSOP 2021, Las Vegas",17th,"$ 15,417"
08-Oct-2021,"$ 1,500 No Limit Hold'em - Millionaire Maker (Event #17)52nd World Series of Poker - WSOP 2021, Las Vegas",216th,"$ 5,255"
01-Oct-2021,"$ 500 No Limit Hold'em - The Reunion (Event #4)52nd World Series of Poker - WSOP 2021, Las Vegas",1280th,"$ 4,900"
30-Aug-2020,"$ 400 FORTY STACK No Limit Hold'em (Event #76)World Series of Poker - WSOP Online 2020 at GGPoker, Online",429th,$ 876
10-May-2020,"$ 3,000 + 200 No Limit Hold'em - WPT Online Championship Main EventWorld Poker Tour - WPT Online Championship by partypoker, Online",273rd,"$ 1,071"
22-Apr-2020,"$ 25,000 + 500 No Limit Hold'em - Poker Masters #21 (ONLINE)Poker Masters Online, Online",8th,"$ 6,134"
13-Jul-2019,"$ 10,000 No Limit Hold'em Championship 6-Handed (Event #86)50th World Series of Poker - WSOP 2019, Las Vegas",40th,"$ 74,812"
28-Jun-2019,"$ 10,000 + 300 No Limit Hold'em - MILLIONS Vegaspartypoker LIVE - partypoker MILLIONS Vegas, Las Vegas",60th,"$ 15,111"
26-Jun-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 22Aria Summer High Rollers, Las Vegas",3rd,"$ 25,000"
05-Apr-2019,"€ 5,000 + 200 No Limit Hold'em -  The One Day PAPC €5200 (#36)The Patrik Antonius Poker Challenge - PAPC Tallinn, Tallinn",2nd,"$ 62,400"
21-Feb-2019,"$ 50,000 No Limit Hold'em - USPO #09 50K NLH (Event #9)2019 US Poker Open, Las Vegas",1st,"$ 19,081"
13-Jan-2019,"$ 3,300 No Limit Hold'em (Event #28)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",23rd,"$ 738,000"
04-Nov-2018,"$ 10,000 + 500 No Limit Hold'em - Short DeckFall Madness, Las Vegas",2nd,"$ 7,740"
13-Sep-2018,"$ 100,000 + 3,000 No Limit Hold'em (Event #7)2018 Poker Masters, Las Vegas",3rd,"$ 57,000"
12-Jul-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-17, Las Vegas",2nd,"$ 400,000"
31-May-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-02, Las Vegas",3rd,"$ 239,000"
19-May-2018,"$ 25,000 + 1,000 No Limit Hold'emAria High Roller 83, Las Vegas",1st,"$ 140,000"
12-Feb-2018,"€ 2,500 + 200 No Limit Hold'em - Warm-Uppartypoker LIVE - partypoker MILLIONS Germany, Rozvadov",24th,"$ 202,500"
08-Jan-2018,"$ 9,700 + 600 #7 No Limit Hold'em - PCA Main EventPokerStars Caribbean Adventure - PCA 2018, Paradise Island",3rd,"$ 10,104"
05-Jan-2018,"No Limit Hold'em - PokerStars Championship Player of the Year powered by GPI PokerStars Caribbean Adventure - PCA 2018, Paradise Island",4th,"$ 481,560"
07-Dec-2017,"$ 5,000 + 200 No Limit Hold'em -  ( Event #21 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",3rd,"$ 88,464"
03-Nov-2017,"€ 111,111 No Limit Hold'em - High Roller for One Drop (Event #10)World Series of Poker Europe - WSOPE 2017, Rozvadov",11th,"$ 283,371"
23-Aug-2017,"€ 2,200 No Limit Hold'em #28PokerStars Championship Barcelona, Barcelona",5th,"$ 87,054"
19-Aug-2017,"€ 50,000 No Limit Hold'em - PokerStars Championship Super High Roller #10PokerStars Championship Barcelona, Barcelona",3rd,"$ 620,669"
11-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 68, Las Vegas",3rd,"$ 117,600"
17-Jun-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 63, Las Vegas",1st,"$ 320,160"
12-Jun-2017,"$ 2,620 No Limit Hold'em - The Marathon (Event #23)48th World Series of Poker - WSOP 2017, Las Vegas",182nd,"$ 4,275"
25-Apr-2017,"€ 10,300 No Limit Hold'em - Opening Eight Max (Event 2)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",3rd,"$ 134,378"
18-Apr-2017,"£ 5,000 + 300 No Limit Hold'em - partypoker MILLIONS Livepartypoker LIVE - partypoker MILLIONS Dusk Till Dawn, Nottingham",143rd,"$ 12,550"
15-Mar-2017,"$ 25,500 No Limit Hold'em (Event #21)PokerStars Championship Panama, Panama City",2nd,"$ 253,340"
06-Mar-2017,"$ 7,150 + 350 WPT Shooting Star Main EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",69th,"$ 15,300"
19-Feb-2017,"HK$ 970,000 + 30,000 No Limit Hold'em - Main EventTriton Poker Super High Roller Series Philippines, Paranaque City",1st,"HK$ 10,032,869"
10-Jan-2017,"$ 1,000 + 100 No Limit Hold'em - 6 Handed (Event #50)PokerStars Championship Bahamas, Paradise Island",5th,"$ 1,292,509"
14-Dec-2016,"€ 25,000 + 500 No Limit Hold'em - 8-Handed (Event #49)European Poker Tour - EPT Prague, Prague",10th,"$ 7,460"
26-Oct-2016,"€ 1,000 + 100 No Limit Hold'em (Event #62)European Poker Tour - EPT Malta, St. Julian’s",14th,"$ 54,036"
19-Oct-2016,"€ 1,000 + 100 No Limit Hold'em - IPT Main Event (Event #4)European Poker Tour - EPT Malta, St. Julian’s",62nd,"$ 2,524"
26-Aug-2016,"€ 10,000 + 300 No Limit Hold'em - High Roller 8 Handed (Event #49)European Poker Tour - EPT Barcelona, Barcelona",119th,"$ 2,508"
17-Jul-2016,"$ 5,000 No Limit Hold'em #79Deep Stack Extravaganza III, Las Vegas",37th,"$ 13,188"
08-Jul-2016,"$ 111,111 No Limit Hold'em High Roller for One Drop (single re-entry) (Event #67)47th World Series of Poker - WSOP 2016, Las Vegas",3rd,"$ 12,236"
27-Jun-2016,"$ 1,600 No Limit Hold'em #48Deep Stack Extravaganza III, Las Vegas",7th,"$ 2,154,265"
16-Jun-2016,"$ 2,500 No Limit Hold'em (Event #25)47th World Series of Poker - WSOP 2016, Las Vegas",121st,"$ 54,505"
10-Jun-2016,"$ 1,500 No Limit Hold'em Millionaire Maker  (Event #14)47th World Series of Poker - WSOP 2016, Las Vegas",703rd,"$ 3,987"
18-Feb-2016,"€ 300 + 30 #53 No Limit Hold'emEuropean Poker Tour - EPT Dublin, Dublin",18th,"$ 2,719"
10-Feb-2016,"€ 300 + 30 #8 No Limit Hold'em PokerStars CupEuropean Poker Tour - EPT Dublin, Dublin",70th,$ 813
30-Oct-2015,"€ 1,000 + 1,000 #70 No Limit Hold'em  Turbo Bounty - 8 HandedEuropean Poker Tour - EPT Malta, St. Julian’s",15th,$ 730
26-Aug-2015,"€ 2,000 + 200 No Limit Hold'em #43European Poker Tour - EPT Barcelona, Barcelona",29th,"$ 2,774"
