Date,Event Name,Placement,Earning
28-Jun-2007,"$ 1,000 Seven Card Stud Hi/Lo 8 or Better38th World Series of Poker - WSOP 2007, Las Vegas",4th,"$ 11,987"
14-Jun-2007,"$ 3,000 World Championship Seven Card Stud Hi-Low Split-8 or Better38th World Series of Poker - WSOP 2007, Las Vegas",2nd,"$ 476,926"
10-Apr-2007,"$ 3,000 + 180 No Limit Hold'emFifth Annual Five Star World Poker Classic, Las Vegas",3rd,"$ 31,610"
01-Dec-2006,"$ 1,500 + 90 No Limit Hold'emFifth Annual Five Diamond World Poker Classic, Las Vegas",30th,"$ 110,731"
25-Apr-2006,"No Limit Hold'emWorld Poker Tour Battle of Champions IV, Las Vegas",6th,"$ 73,380"
05-Feb-2006,"Quarter Finalists Invitational Freeroll Poker Superstars Invitational Tournament Season 2, Cabazon",4th,"$ 4,560"
19-Jan-2006,"$ 10,000 + 200 Championship Event - No Limit Hold'em2006 Gold Strike World Poker Open, Tunica",1st,"$ 969,421"
01-Dec-2005,"$ 2,500 + 100 No Limit Hold'emFourth Annual Five Diamond World Poker Classic, Las Vegas",2nd,"$ 124,030"
06-Nov-2005,"Semi Final 1 Poker Superstars Invitational Tournament Season 2, Cabazon",2nd,"$ 30,000"
26-Sep-2005,"$ 5,000 + 200 Championship Event - No Limit Hold'em2005 Ultimate Poker Classic, Palm Beach",101st,"$ 5,500"
11-Sep-2005,"Final 16 - Group B - Match 1 Poker Superstars Invitational Tournament Season 2, Cabazon",1st,"$ 15,000"
18-Jul-2005,"$ 10,000 No Limit Hold'emBellagio Challenge Cup, Las Vegas",7th,"$ 32,040"
21-Jun-2005,"$ 2,500 Omaha Hi/Lo36th World Series of Poker - WSOP 2005, Las Vegas",34th,"$ 3,305"
08-May-2005,"Heat 9 Poker Superstars Invitational Tournament Season 2, Cabazon",1st,"$ 10,000"
06-Apr-2005,"$ 2,000 + 80 No Limit Hold'emThird Annual Five-Star World Poker Classic, Las Vegas",6th,"$ 19,205"
19-Jan-2005,"A$ 20,000 Non-Australasian Only - Pot Limit/No Limit Speed PokerCrown Australian Poker Championships - 2005, Melbourne",2nd,"$ 1,000"
10-Nov-2004,"Consolation Tournament2004 Monte Carlo Millions, Monte Carlo",55th,"$ 1,400"
28-Oct-2004,"$ 1,000 + 60 No Limit Hold'em2004 Plaza Ultimate Poker Challenge, Las Vegas",5th,"$ 7,000"
28-Sep-2004,"$ 6,000 + 200 No Limit Hold'em Final Day2004 Ultimatebet.com Poker Classic, Palm Beach",180th,"$ 121,509"
29-Jul-2004,"$ 10,000 + 200 No Limit Hold'em Final Day2004 Mirage Poker Showdown, Las Vegas",5th,"$ 24,540"
16-May-2004,"$ 1,000 Deuce to Seven Triple Draw35th World Series of Poker - WSOP 2004, Las Vegas",4th,"$ 46,040"
