Date,Event Name,Placement,Earning
22-Jun-2013,"$ 5,000 Pot Limit Omaha - 6 Handed (Event #41)44th World Series of Poker - WSOP 2013, Las Vegas",16th,"A$ 1,000,000"
05-Jun-2013,"HK$ 1,000,000 No Limt Hold'em - Main EventGuangDong Asia Millions, Macau",3rd,"$ 874,837"
10-May-2013,"€ 25,000 + 500 No Limit Hold'em - High RollerEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",10th,"$ 18,440"
17-Mar-2013,"$ 5,000 No Limit Hold'em - Championship Event2013 Card Player Poker Tour - CPPT Las Vegas, Las Vegas",11th,"$ 466,000"
28-Oct-2012,"$ 1,500 + 90 No Limit Hold'em - Main Event2012 The Wynn Fall Classic, Las Vegas",13th,"$ 2,500"
14-Oct-2012,"$ 1,000 + 80 No Limit Hold'emFesta Al Lago, Las Vegas",1st,"$ 19,646"
21-Jun-2012,"$ 2,500 Limit Hold'em - Six Handed (Event #40)43rd World Series of Poker - WSOP 2012, Las Vegas",5th,"HK$ 16,100,000"
13-Apr-2012,"€ 9,700 + 300 No Limit Hold'em - High Roller EventWorld Poker Tour - WPT Vienna, Vienna",1st,"$ 2,073,868"
23-Jan-2012,"A$ 5,000 + 300 No Limit Hold'em - Heads-Up2012 Aussie Millions Poker Championship, Melbourne",2nd,"$ 111,980"
13-Nov-2011,"$ 25,000 Mixed Game Championships PartyPoker.com Premier League Poker Mixed Game Championship, London",3rd,"$ 18,071"
07-Jul-2011,"$ 10,000 No Limit Hold'em - WSOP Main Event42nd World Series of Poker - WSOP 2011, Las Vegas",95th,"$ 7,019"
15-Jun-2011,"$ 2,500 No Limit Hold'em - Six Handed42nd World Series of Poker - WSOP 2011, Las Vegas",97th,"$ 19,788"
08-Jun-2011,"$ 3,000 Limit Hold'em42nd World Series of Poker - WSOP 2011, Las Vegas",16th,"$ 33,541"
23-Jan-2011,"A$ 10,000 + 600 No Limit Hold'em - Main Event2011 Aussie Millions Poker Championship, Melbourne",9th,"$ 151,949"
03-Dec-2010,"$ 10,000 + 30 No Limit Hold'em - Championship Event2010 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",9th,"A$ 40,000"
17-Nov-2010,"$ 1,585 No Limit Hold'em - Bounty2010 LA Poker Open, Los Angeles",1st,"$ 41,179"
02-Nov-2010,"$ 1,070 + 10 No Limit Hold'em - Championship Event2010 Caesars Palace Classic, Las Vegas",21st,"$ 45,000"
05-Oct-2010,"£ 10,000 + 300 No Limit Hold'em - High Roller TurboEuropean Poker Tour - EPT London, London",5th,"$ 64,531"
15-Aug-2010,"€ 10,000 + 300 No Limit Hold'em - High Roller EventEuropean Poker Tour - EPT Tallinn, Tallinn",2nd,"$ 5,705"
14-Jun-2010,"$ 2,500 No Limit Hold'em - Six Handed41st World Series of Poker - WSOP 2010, Las Vegas",25th,"$ 8,850"
14-May-2010,"€ 20,000 No Limit Hold'em - High RollerWorld Poker Tour - WPT Rendez-Vous à Paris, Paris",2nd,"A$ 130,000"
13-Apr-2010,"$ 7,200 + 300 No Limit Hold'em - East Coast Championship2010 Borgata Spring Poker Open, Atlantic City",1st,"$ 128,573"
25-Mar-2010,"€ 500 + 50 No Limit Hold'emEuropean Poker Tour - EPT Snowfest, Hinterglemm",1st,"$ 59,123"
12-Mar-2010,"$ 2,000 + 85 No Limit Hold'em2010 Wynn Classic, Las Vegas",1st,"$ 10,405"
10-Feb-2010,"$ 1,065 No Limit Hold'em2010 L.A. Poker Classic, Los Angeles",6th,"$ 2,813"
24-Jan-2010,"A$ 10,000 + 500 No Limit Hold'em - Main Event2010 Aussie Millions Poker Championship, Melbourne",3rd,"$ 74,098"
08-Jan-2010,"$ 5,000 + 250 Heads Up ChallengePokerStars Caribbean Adventure - PCA 2010, Paradise Island",5th,"$ 98,209"
03-Jul-2009,"$ 10,000 World Championship No Limit Hold'em40th World Series of Poker - WSOP 2009, Las Vegas",366th,"$ 15,062"
17-Jun-2009,"$ 5,000 Pot Limit Omaha40th World Series of Poker - WSOP 2009, Las Vegas",2nd,"$ 159,543"
28-May-2009,"$ 40,000 No Limit Hold'em - 40th Anniversary event40th World Series of Poker - WSOP 2009, Las Vegas",25th,"$ 170,313"
15-Jan-2009,"A$ 1,000 + 150 No Limit Hold'em2009 Aussie Millions Poker Championship, Melbourne",5th,"$ 46,779"
03-Dec-2008,"$ 2,000 + 100 No Limit Hold'em2008 Doyle Brunson Five Diamond World Poker Classic, Las Vegas",19th,"$ 85,147"
11-Nov-2008,"€ 6,000 + 200 No Limit Hold'emMaster Classics of Poker (MCOP) 2008, Amsterdam",15th,"$ 9,210"
10-Oct-2008,"C$ 10,000 + 300 No Limit Hold'em2008 North American Poker Championship, Niagara Falls",33rd,"A$ 715,000"
24-Sep-2008,"£ 5,000 + 250 Pot Limit OmahaWorld Series Of Poker Europe - WSOPE 2008, London",2nd,"$ 659,917"
03-Jun-2008,"$ 1,000 No Limit Hold'em39th World Series of Poker - WSOP 2008, Las Vegas",68th,"$ 17,600"
12-Apr-2008,"€ 10,000 + 600 No Limit Hold'em - EPT Grand FinalEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",55th,"$ 27,469"
06-Jul-2007,"$ 10,000 World Championship No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",208th,"$ 253,048"
05-Jun-2007,"$ 1,000 No Limit Hold'em38th World Series of Poker - WSOP 2007, Las Vegas",17th,"$ 71,858"
