Date,Event Name,Placement,Earning
14-Feb-2008,"€ 500 No Limit Hold'emParis Open of Poker 2008, Paris",9th,"$ 1,101"
,,,
27-Jul-2023,"$ 25,000 + 1,500 No Limit Hold'em - GGMillion$ Live 8-Handed (Event #1)Triton Poker Super High Roller Series London, London",12th,"$ 66,800"
28-Apr-2023,"€ 25,000 No Limit Hold'em (Event 10)European Poker Tour - EPT Monte Carlo, Monte Carlo",6th,"$ 114,978"
31-Jan-2023,"$ 250,000 No Limit Hold'em - Super High Roller (Event #53)PokerStars Caribbean Adventure - PCA & PSPC 2023, Nassau",2nd,"$ 2,137,100"
08-Aug-2022,"€ 5,200 No Limit Hold'em - Mystery Bounty (Event #3)European Poker Tour - EPT Barcelona, Barcelona",13th,"$ 8,714"
28-Apr-2022,"€ 5,200 No Limit Hold'em - €5,000 Mystery Bounty (Event 4)European Poker Tour - EPT Monte Carlo, Monte Carlo",1st,"$ 112,822"
16-Aug-2020,"$ 500 No Limit Hold'em Mini Main Event (Event #63)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1319th,"$ 1,444"
26-Jul-2020,"$ 400 No Limit Hold'em - COLOSSUS (Event #10)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1083rd,"$ 1,011"
08-Dec-2019,"€ 25,000 No Limit Hold'em (Event #8)European Poker Tour - EPT Prague, Prague",1st,"$ 275,222"
23-Oct-2019,"€ 100,000 No Limit Hold'em - Diamond High Roller (Event #12)World Series of Poker Europe - WSOPE 2019, Rozvadov",2nd,"$ 1,493,347"
29-Aug-2019,"€ 25,000 No Limit Hold'em (Event #34)European Poker Tour - EPT Barcelona, Barcelona",11th,"$ 64,299"
01-May-2019,"€ 10,200 No Limit Hold'em - Hyper Turbo Knockout (Event #28)European Poker Tour - EPT Monte Carlo, Monte Carlo",2nd,"$ 36,318"
08-Dec-2018,"€ 1,100 No Limit Hold'em - EPT National #4European Poker Tour - EPT Prague, Prague",18th,"$ 17,337"
30-Aug-2018,"€ 25,000 No Limit Hold'em (Event #22)European Poker Tour - EPT Barcelona, Barcelona",6th,"$ 156,585"
10-Apr-2018,"€ 100,000 + 1,000 No Limit Hold'em - €100K Super High Roller  #6partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",3rd,"$ 892,671"
12-Jan-2018,"$ 24,700 + 300 #22 No Limit Hold'em - High RollerPokerStars Caribbean Adventure - PCA 2018, Paradise Island",16th,"$ 50,520"
16-Dec-2017,"€ 10,300 No Limit Hold'em - Pokerstars Championship High Roller ( Event #33 )PokerStars Championship Prague, Prague",27th,"$ 25,675"
27-Oct-2017,"€ 550 No Limit Hold'em - The Colossus (Event #5)World Series of Poker Europe - WSOPE 2017, Rozvadov",450th,"$ 1,022"
04-May-2017,"€ 2,200 No Limit Hold'em - Eight Max (Event 62)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",11th,"$ 5,666"
16-Dec-2016,"€ 5,000 + 200 No Limit Hold'em - Hyper Turbo (Event #75)European Poker Tour - EPT Prague, Prague",7th,"$ 8,929"
23-Oct-2016,"€ 1,000 + 100 No Limit Hold'em - Turbo Big Ante (Event #39)European Poker Tour - EPT Malta, St. Julian’s",6th,"$ 2,839"
28-Aug-2016,"€ 5,000 + 200 No Limit Hold'em - Turbo 6 Handed (Event #62)European Poker Tour - EPT Barcelona, Barcelona",7th,"$ 18,243"
03-May-2016,"€ 5,000 + 200 No Limit Hold'em - Hyper Turbo 8Max #60European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",6th,"$ 22,446"
11-Dec-2015,"€ 25,000 + 500 #50 No Limit Hold'em - High Roller - 8 HandedEuropean Poker Tour - EPT Prague, Prague",2nd,"$ 420,683"
26-Aug-2015,"€ 5,000 + 300 Pot Limit Omaha - 8Max #41European Poker Tour - EPT Barcelona, Barcelona",9th,"$ 11,778"
03-May-2015,"€ 2,000 + 150 No Limit Hold'em - Turbo Bounty 8 Handed (Event #40)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",6th,"$ 8,955"
