Date,Event Name,Placement,Earning
19-Jun-2017,"$ 1,600 No Limit Hold'em #56Deepstack Extravaganza III, Las Vegas",7th,"$ 4,821"
09-Jun-2017,"$ 365 No Limit Hold'em - The Giant (Event #19)48th World Series of Poker - WSOP 2017, Las Vegas",417th,"$ 79,998"
02-Jun-2017,"$ 565 No Limit Hold'em - The Colossus III (Event #5)48th World Series of Poker - WSOP 2017, Las Vegas",579th,"$ 1,413"
,,,"$ 3,752"
05-Aug-2023,"$ 125,000 + 7,500 No Limit Hold'em - Main Event (Event #11)Triton Poker Super High Roller Series London, London",12th,
30-Jul-2023,"$ 50,000 + 3,000 No Limit Hold'em - 8-Handed (Event #5)Triton Poker Super High Roller Series London, London",13th,"$ 311,000"
16-May-2023,"$ 75,000 No Limit Hold'em - 8-Handed (Event #8)Triton Poker Super High Roller Series Cyprus, Kyrenia",6th,"$ 98,000"
07-Mar-2023,"$ 25,000 No Limit Hold'em - Turbo (Event #8)Triton Poker Super High Roller Series Vietnam, Hoi An",4th,"$ 391,500"
07-Sep-2022,"$ 50,000 No Limit Hold'em - 6-Handed (Event #3)Triton Poker Super High Roller Series Cyprus, Kyrenia",5th,"$ 245,000"
09-Apr-2022,"$ 25,000 No Limit Hold'em - SHRS Europe #3Super High Roller Series - SHRS Europe presented by Luxon Pay, Kyrenia",6th,"$ 431,800"
29-Aug-2021,"$ 25,000 No Limt Hold'em - Super High Roller Championship ONLINE (Event #21)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",23rd,"$ 96,000"
21-Jan-2021,"$ 5,000 + 200 No Limit Hold'em - High RollerWorld Poker Tour - WPT Montreal Online, Online",1st,"$ 58,777"
02-Aug-2020,"$ 1,500 MILLIONAIRE MAKER (Event #48)World Series of Poker - WSOP Online 2020 at GGPoker, Online",440th,"$ 71,607"
26-Jul-2020,"$ 400 No Limit Hold'em - COLOSSUS (Event #10)World Series of Poker - WSOP Online 2020 at GGPoker, Online",14th,"$ 3,324"
29-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #19)Super High Roller Bowl Online, Online",1st,"$ 20,594"
26-May-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Roller (Event #11)Super High Roller Bowl Online, Online",3rd,"$ 217,000"
26-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #10)Super High Roller Bowl Online, Online",2nd,"$ 216,000"
06-May-2020,"$ 10,000 + 300 No Limit Hold'em - High RollerWorld Poker Tour - WPT Online Championship by partypoker, Online",2nd,"$ 150,150"
22-Apr-2020,"$ 25,000 + 500 No Limit Hold'em - Poker Masters #21 (ONLINE)Poker Masters Online, Online",5th,"$ 183,750"
11-Mar-2020,"$ 100,000 No Limit Hold'empartypoker LIVE - partypoker MILLIONS Sochi Super High Roller Series, Sochi",2nd,"$ 110,250"
29-Jan-2020,"A$ 25,000 No Limit Hold'em (Event #5)Australian Poker Open, Gold Coast",7th,"$ 1,008,000"
14-Dec-2019,"€ 25,000 No Limit Hold'em (Event #33)European Poker Tour - EPT Prague, Prague",7th,"A$ 58,750"
21-Nov-2019,"$ 10,000 + 300 No Limit Hold'em - MILLIONS  High Roller Finalepartypoker LIVE - partypoker MILLIONS World Bahamas, Nassau",3rd,"$ 39,684"
04-Aug-2019,"£ 100,000 No Limit Hold'em - Triton London Main Event (Event #5)Triton Poker Super High Roller Series London, London",10th,"$ 86,381"
10-Jul-2019,"$ 25,000 No Limit Hold'em - Aria High Roller 30Aria Summer High Rollers, Las Vegas",2nd,"$ 178,500"
27-Jun-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 23Aria Summer High Rollers, Las Vegas",2nd,"$ 304,734"
14-Jun-2019,"$ 1,000 No Limit Hold'em - Double Stack (Event #34)50th World Series of Poker - WSOP 2019, Las Vegas",805th,"$ 192,780"
06-Jun-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 13Aria Summer High Rollers, Las Vegas",2nd,"$ 78,400"
26-May-2019,"$ 25,000 No Limit Hold'em - Aria High Roller 10Aria Summer High Rollers, Las Vegas",1st,"$ 1,584"
23-May-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 07Aria Summer High Rollers, Las Vegas",1st,"$ 99,000"
30-Apr-2019,"€ 50,000 No Limit Hold'em (Event #20)European Poker Tour - EPT Monte Carlo, Monte Carlo",1st,"$ 157,500"
