Date,Event Name,Placement,Earning
20-Jul-2021,"$ 320 No Limit Hold'em - 6-Max (Event #5)World Series of Poker Circuit - WSOPC Summer Online Circuit Event at WSOP.com, Online",48th,$ 540
15-Jul-2021,"$ 5,300 No Limit Hold'em - High Roller Freezeout ONLINE (WSOP Event #15)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",29th,"$ 8,554"
01-Jul-2021,"$ 500 No Limit Hold'em - The Big 500 Kickoff ONLINE (WSOP Event #1)World Series of Poker - WSOP ONLINE 2021 (US ONLY), Online",38th,"$ 2,126"
15-Jun-2021,"$ 1,000 No Limit Hold'em - High Roller 6-Max (Event #6)World Series of Poker Circuit - WSOPC Summer Super Series Online at WSOP.com, Online",10th,"$ 3,255"
25-May-2021,"$ 2,000 No Limit Hold'em - Super High RollerWorld Series of Poker Circuit - WSOPC Caesars Atlantic City Circuit, Online",17th,"$ 3,035"
20-Apr-2021,"$ 2,000 No Limit Hold'em - Super High Roller #11World Series of Poker Circuit - WSOPC Spring Super Series, Online",2nd,"$ 33,911"
02-Apr-2021,"$ 25,000 No Limit Hold'em - Aria High Roller 13PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",4th,"$ 77,500"
05-Mar-2021,"$ 4,625 + 375 No Limit Hold'em - WPT at Venetian Main Event (Event #10)World Poker Tour - WPT at Venetian DeepStack Showdown Poker Series, Las Vegas",31st,"$ 22,525"
19-Jan-2021,"$ 1,000 No Limit Hold'em - High Roller (Event #6)WSOP Circuit - WSOPC Winter Online Super Circuit, Online",30th,"$ 1,636"
16-Jan-2021,"$ 320 No Limit Hold'em - Double Stack (Event #3)WSOP Circuit - WSOPC Winter Online Super Circuit, Online",69th,$ 613
06-Sep-2020,"$ 10,000 No Limit Hold'em - WSOP Super MILLION$ (Event #83)World Series of Poker - WSOP Online 2020 at GGPoker, Online",95th,"$ 25,029"
09-Jul-2020,"$ 1,000 No Limit Hold'em - 6-Max (Event #9)World Series of Poker - WSOP Online 2020 at WSOP.com, Online",43rd,"$ 3,704"
31-May-2020,"$ 10,000 + 300 No Limit Hold'em - High Roller (Event #25)Super High Roller Bowl Online, Online",5th,"$ 66,950"
11-Jul-2019,"$ 100,000 No Limit Hold'em - High Roller (Event #83)50th World Series of Poker - WSOP 2019, Las Vegas",3rd,"$ 1,187,802"
28-Jun-2019,"$ 10,000 Pot Limit Omaha - Hi-Lo 8 or Better 8-Handed Championship (Event #65)50th World Series of Poker - WSOP 2019, Las Vegas",1st,"$ 463,670"
14-Jun-2019,"$ 10,000 Dealers Choice Championship - 6-Handed (Event #35)50th World Series of Poker - WSOP 2019, Las Vegas",6th,"$ 52,656"
29-May-2019,"$ 10,000 No Limit Hold'em - Super Turbo Bounty (Event #2)50th World Series of Poker - WSOP 2019, Las Vegas",16th,"$ 13,070"
19-Feb-2019,"$ 25,000 No Limit Hold'em - USPO #07 25K NLH (Event #7)2019 US Poker Open, Las Vegas",5th,"$ 120,000"
23-Jul-2018,"HK$ 100,000 No Limit Hold'em - Short Deck Ante-OnlyTriton Poker Super High Roller Series Jeju, Jeju",1st,"HK$ 2,135,000"
25-Jun-2018,"$ 10,000 Limit Hold'em - Championship (Event #52)49th World Series of Poker - WSOP 2018, Las Vegas",11th,"$ 271,974"
07-Jun-2018,"$ 1,500 No Limit Hold'em - 6 Handed (Event #17)49th World Series of Poker - WSOP 2018, Las Vegas",3rd,"$ 20,253"
24-May-2018,"$ 15,000 No Limit Hold'em - WPT Tournament of Champions World Poker Tour - Season XVI WPT Tournament of Champions, Las Vegas",5th,"$ 163,785"
03-Feb-2018,"$ 25,000 + 1,000 No Limit Hold'em - (Event #3)2018 US Poker Open, Las Vegas",7th,"$ 89,290"
13-Sep-2017,"$ 50,000 No Limit Hold'em - Event #12017 Poker Masters, Las Vegas",1st,"$ 55,000"
22-Aug-2017,"$ 25,000 No Limit Hold'em - Week 2 - Voices Carry Event #1 Poker After Dark (PAD) Season VIII, Las Vegas",2nd,"$ 918,000"
08-Jul-2017,"$ 10,000 No Limit Hold'em - Main Event Championship (Event #73)48th World Series of Poker - WSOP 2017, Las Vegas",692nd,"$ 18,693"
17-Jun-2017,"$ 10,000 Limit 2-7 Lowball Triple Draw Championship (Event #34)48th World Series of Poker - WSOP 2017, Las Vegas",3rd,"$ 98,337"
15-Aug-2016,"$ 25,500 No Limit Hold'em - High Roller (Event #25)2016 Seminole Hard Rock Poker Open, Hollywood",13th,"$ 61,688"
15-Jun-2016,"$ 10,000 H.O.R.S.E. Championship (Event #24)47th World Series of Poker - WSOP 2016, Las Vegas",3rd,"$ 183,779"
20-Sep-2015,"$ 3,300 + 200 No Limit Hold'em - WPT Borgata Championship Main Event (Event #18)World Poker Tour - WPT Borgata Poker Open, Atlantic City",53rd,"$ 10,191"
13-Jun-2015,"$ 10,000 2-7 Draw Lowball No-Limit Championship (Event #29)46th World Series of Poker - WSOP 2015, Las Vegas",2nd,"$ 138,665"
16-Jun-2014,"$ 5,000 No Limit Hold'em - Eight Handed (Event #35)45th World Series of Poker - WSOP 2014, Las Vegas",26th,"$ 15,148"
11-Jun-2014,"$ 1,500 No Limit Hold'em (Event #26)45th World Series of Poker - WSOP 2014, Las Vegas",14th,"$ 18,162"
06-Jun-2014,"$ 10,000 Seven Card Razz (Event #18)45th World Series of Poker - WSOP 2014, Las Vegas",15th,"$ 18,592"
27-May-2014,"$ 25,000 No Limit Hold'em - Mixed Max (Event #2)45th World Series of Poker - WSOP 2014, Las Vegas",13th,"$ 63,158"
05-Nov-2013,"$ 120 No Limit Hold'em - Mega Stack Turbo2013 Maryland Live! Casino Recurring Tournaments, Hanover",3rd,"$ 2,250"
26-Jun-2013,"$ 111,111 No Limit Hold'em - One Drop High Roller (Event #47)44th World Series of Poker - WSOP 2013, Las Vegas",8th,"$ 485,029"
06-Jun-2013,"$ 1,500 No Limit Hold'em (Event #14)44th World Series of Poker - WSOP 2013, Las Vegas",77th,"$ 4,763"
06-Mar-2013,"$ 24,500 + 500 No Limit Hold'em - High Roller EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",1st,"$ 270,480"
05-Jan-2013,"$ 98,000 + 2,000 No Limit Hold'em - Super High Roller (Event #1)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",3rd,"$ 744,140"
