Date,Event Name,Placement,Earning
06-Nov-2019,"$ 10,000 Short Deck Hold'em - Poker Masters #3 $10K Short Deck2019 Poker Masters, Las Vegas",3rd,"$ 261,570"
25-Jun-2019,"$ 1,500 Pot Limit Omaha 8 or Better (Event #60)50th World Series of Poker - WSOP 2019, Las Vegas",9th,"$ 1,275,000"
17-Jun-2019,"$ 1,500 Pot Limit Omaha (Event #40)50th World Series of Poker - WSOP 2019, Las Vegas",82nd,"$ 59,200"
06-Jun-2019,"$ 1,500 No Limit Hold'em - Shootout (Event #17)50th World Series of Poker - WSOP 2019, Las Vegas",27th,"$ 20,410"
29-May-2019,"$ 10,000 No Limit Hold'em - Super Turbo Bounty (Event #2)50th World Series of Poker - WSOP 2019, Las Vegas",25th,"$ 2,991"
02-May-2019,"€ 25,000 No Limit Hold'em - EPT High Roller (Event #30)European Poker Tour - EPT Monte Carlo, Monte Carlo",18th,"$ 5,279"
12-Apr-2019,"$ 3,500 No Limit Hold'em - WPT Seminole Hard Rock Poker Showdown (Event #17)Seminole Hard Rock Poker Showdown, Hollywood",35th,"$ 11,402"
13-Feb-2019,"$ 10,000 No Limit Hold'em - USPO #01 10K NLH (Event #1)2019 US Poker Open, Las Vegas",13th,"$ 49,104"
08-Jan-2019,"$ 25,000 No Limit Hold'em (Event #10)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",10th,"$ 17,510"
11-Jul-2018,"$ 1,000 No Limit Hold'em - Double Stack (Event #73)49th World Series of Poker - WSOP 2018, Las Vegas",83rd,"$ 18,000"
20-Jun-2018,"$ 25,000 Pot Limit Omaha - High Roller (Event #42)49th World Series of Poker - WSOP 2018, Las Vegas",26th,"$ 45,020"
13-Jun-2018,"$ 3,000 No Limit Hold'em - 6 Handed (Event #28)49th World Series of Poker - WSOP 2018, Las Vegas",29th,"$ 1,997"
04-May-2018,"€ 10,200 No Limit Hold'em #38European Poker Tour - EPT Monte Carlo, Monte Carlo",3rd,"$ 41,049"
28-Apr-2018,"€ 5,300 No Limit Hold'em - EPT Main Event #12European Poker Tour - EPT Monte Carlo, Monte Carlo",111th,"$ 13,132"
07-Apr-2018,"€ 25,000 + 500 No Limit Hold'em - €25k Super High Roller  #2partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",3rd,"$ 84,229"
15-Dec-2017,"€ 25,500 No Limit Hold'em ( Event #28 )PokerStars Championship Prague, Prague",7th,"$ 11,376"
15-Sep-2017,"$ 50,000 No Limit Hold'em - Event #32017 Poker Masters, Las Vegas",2nd,"$ 367,706"
26-May-2017,"$ 98,000 + 2,000 No Limit Hold'em - Super High RollerAria Super High Roller 19, Las Vegas",6th,"$ 79,135"
07-Apr-2017,"$ 15,000 No Limit Hold'em WPT Tournament Of Champions (Event #31) Seminole Hard Rock Poker Showdown, Hollywood",5th,"$ 576,000"
31-Mar-2017,"$ 3,500 No Limit Hold'em WPT Showdown Championship (Event #19)Seminole Hard Rock Poker Showdown, Hollywood",13th,"$ 317,520"
02-Mar-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 52, Las Vegas",4th,"$ 73,575"
02-Feb-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 50, Las Vegas",4th,"$ 38,512"
10-Dec-2016,"$ 100,000 No Limit Hold'em #23 Super High RollerWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",4th,"$ 71,280"
17-Nov-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 45, Las Vegas",6th,"$ 84,240"
27-Oct-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 44, Las Vegas",3rd,"$ 335,160"
20-Aug-2016,"€ 48,500 + 1,500 No Limit Hold'em - Super High Roller 8 Handed (Event #16)European Poker Tour - EPT Barcelona, Barcelona",9th,"$ 48,000"
03-Jul-2016,"$ 1,500 Pot-Limit Omaha Hi-Lo Split-8 or Better (Event #57 )47th World Series of Poker - WSOP 2016, Las Vegas",71st,"$ 127,680"
24-Jun-2016,"$ 1,500 No Limit Hold'em Monster Stack (NO re-entry) (Event #41)47th World Series of Poker - WSOP 2016, Las Vegas",272nd,"$ 155,356"
15-Jun-2016,"$ 10,000 H.O.R.S.E. Championship (Event #24)47th World Series of Poker - WSOP 2016, Las Vegas",24th,"$ 2,762"
29-May-2016,"$ 300,000 No Limit Hold'em2016 Super High Roller Bowl, Las Vegas",3rd,"$ 5,542"
06-May-2016,"€ 10,000 + 200 No Limit Hold'em - Turbo 6Max #79European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",2nd,"$ 15,088"
05-Feb-2016,"$ 25,000 No Limit Hold'em - High Roller AAria High Roller 24, Las Vegas",3rd,"$ 2,400,000"
20-Dec-2015,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 21, Las Vegas",4th,"$ 158,479"
18-Oct-2015,"€ 10,450 No Limit Hold'em - WSOPE Main Event #9World Series of Poker Europe - WSOPE 2015, Berlin",7th,"$ 296,800"
31-Jul-2015,"$ 3,500 + 200 No Limit Hold'em WPT Main Event #23World Poker Tour - WPT Choctaw, Durant",12th,"$ 71,040"
24-Jun-2015,"$ 1,500 Pot-Limit Omaha Hi-Low Split-8 or Better (Event #49)46th World Series of Poker - WSOP 2015, Las Vegas",14th,"$ 113,428"
08-Jun-2015,"$ 10,000 Omaha Hi-Low Split-8 or Better Championship (Event #21)46th World Series of Poker - WSOP 2015, Las Vegas",18th,"$ 50,466"
30-May-2015,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 9, Las Vegas",2nd,"$ 10,969"
28-Feb-2015,"$ 10,000 No Limit Hold'em - Championship2015 L.A Poker Classic, Los Angeles",42nd,"$ 20,941"
01-Feb-2015,"A$ 245,000 + 5,000 #21 The LK Boutique Challenge2015 Aussie Millions Poker Championship, Melbourne",5th,"$ 354,000"
08-Jan-2015,"$ 4,850 + 450 #9 No Limit Hold'em - Turbo 8 HandedPokerStars Caribbean Adventure - PCA 2015, Paradise Island",7th,"$ 26,780"
