Date,Event Name,Placement,Earning
25-Jun-2018,"$ 3,500 No Limit Hold'em - MSPT Big Blind Ante Event #89DeepStack Championship Poker Series, Las Vegas",10th,"$ 49,101"
06-Jun-2018,"$ 10,000 No Limit Hold'em - Heads Up Championship (Event #16)49th World Series of Poker - WSOP 2018, Las Vegas",1st,"$ 185,965"
31-May-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-02, Las Vegas",1st,"$ 350,000"
23-May-2018,"$ 25,000 No Limit Hold'em - ARIA 25K High RollerAria High Roller 85, Las Vegas",4th,"$ 75,000"
01-May-2018,"€ 25,000 No Limit Hold'em #24European Poker Tour - EPT Monte Carlo, Monte Carlo",1st,"$ 457,356"
26-Apr-2018,"€ 100,000 No Limit Hold'em - EPT Super High Roller #7European Poker Tour - EPT Monte Carlo, Monte Carlo",5th,"$ 488,953"
08-Apr-2018,"€ 25,000 + 500 No Limit Hold'em - €25k Super High Roller #3partypoker LIVE - partypoker MILLIONS Barcelona Grand Final, Barcelona",8th,"$ 73,541"
20-Mar-2018,"HK$ 2,000,000 + 100,000 No Limit Hold'em - Super High Roller Bowl Super High Roller Bowl China, Macau",1st,"HK$ 37,830,000"
22-Jan-2018,"$ 25,500 No Limit Hold'em - High Roller #202018 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",1st,"$ 4,823,077"
17-Jan-2018,"$ 50,000 No Limit Hold'em - Super High Roller #122018 World Poker Tour - WPT Lucky Hearts Poker Open, Hollywood",3rd,"$ 556,873"
06-Jan-2018,"$ 99,700 + 300 #1 No Limit Hold'em - Super High RollerPokerStars Caribbean Adventure - PCA 2018, Paradise Island",2nd,"$ 197,200"
02-Dec-2017,"$ 25,000 No Limit Hold'em - Bellagio High Roller #15 -  ( Event #12 )World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",4th,"$ 1,077,800"
24-Oct-2017,"HK$ 288,000 + 12,000 No Limit Hold'em - Single Day High Roller2017 Asia Championship of Poker (ACOP), Macau",4th,"$ 97,500"
16-Sep-2017,"$ 50,000 No Limit Hold'em - Event #42017 Poker Masters, Las Vegas",4th,"HK$ 1,977,000"
20-Jun-2017,"$ 1,500 Seven Card Stud Hi/Lo (Event #40)48th World Series of Poker - WSOP 2017, Las Vegas",5th,"$ 253,377"
08-Jun-2017,"$ 1,500 No Limit Hold'em - 6 Handed (Event #16)48th World Series of Poker - WSOP 2017, Las Vegas",41st,"$ 175,500"
28-May-2017,"$ 300,000 No Limit Hold'em2017 Super High Roller Bowl, Las Vegas",7th,"$ 37,441"
23-May-2017,"$ 10,000 + 500 No Limit Hold'emAria 10k 1, Las Vegas",1st,"$ 8,187"
02-May-2017,"€ 25,500 No Limit Hold'em - Eight Max Shot Clock (Event 47)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",4th,"$ 600,000"
11-Mar-2017,"$ 50,000 No Limit Hold'em - PokerStars Championship Super High Roller (Event #5)PokerStars Championship Panama, Panama City",3rd,"$ 138,000"
02-Feb-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 50, Las Vegas",3rd,"$ 223,554"
08-Jan-2017,"$ 4,717 + 283 No Limit Hold'em - PokerStars Championship Main Event (Event #23)PokerStars Championship Bahamas, Paradise Island",137th,"$ 237,680"
19-Dec-2016,"€ 10,000 + 200 No Limit Hold'em - 8-Handed Turbo Knockout (Event #96)European Poker Tour - EPT Prague, Prague",5th,"$ 131,040"
05-Dec-2016,"$ 10,000 + 400 No Limit Hold'em #17 Five Diamond Main EventWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",5th,"$ 7,260"
14-Jul-2016,"$ 10,000 + 400 No Limit Hold'em - Bellagio Cup XIIBellagio Cup XII, Las Vegas",15th,"$ 15,909"
30-Jun-2016,"$ 3,000 No Limit Hold'em (Event #52)47th World Series of Poker - WSOP 2016, Las Vegas",156th,"$ 345,272"
23-Jun-2016,"$ 10,000 No Limit Hold'em 6-Handed  Championship (Event #39)47th World Series of Poker - WSOP 2016, Las Vegas",3rd,"$ 31,195"
07-Jun-2016,"$ 1,500 H.O.R.S.E. (Event #8)47th World Series of Poker - WSOP 2016, Las Vegas",2nd,"$ 4,556"
06-May-2016,"€ 2,000 + 150 No Limit Hold'em - Turbo 6Max #78European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",13th,"$ 271,856"
02-May-2016,"€ 2,000 + 200 No Limit Hold'em #47European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 131,412"
07-Jan-2016,"$ 5,300 #14 Pot Limit Omaha - 8-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",2nd,"$ 5,278"
27-Oct-2015,"€ 2,000 + 200 #47 No Limit Hold'emEuropean Poker Tour - EPT Malta, St. Julian’s",1st,"$ 126,567"
24-Jun-2015,"$ 10,000 Limit Hold'em Championship (Event #50)46th World Series of Poker - WSOP 2015, Las Vegas",3rd,"$ 29,880"
04-Jun-2015,"$ 1,500 No Limit Hold'em Shootout (Event #14)46th World Series of Poker - WSOP 2015, Las Vegas",48th,"$ 106,370"
04-May-2015,"€ 5,000 + 300 Pot Limit Omaha - 8 Handed (Event #43)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",6th,"$ 130,480"
11-Jan-2015,"$ 4,850 + 450 #18 No Limit Hold'em - 8 HandedPokerStars Caribbean Adventure - PCA 2015, Paradise Island",6th,"$ 5,413"
02-Jul-2014,"$ 1,500 10-Game Mix (Event #63)45th World Series of Poker - WSOP 2014, Las Vegas",24th,"$ 17,461"
08-Jun-2014,"$ 10,000 H.O.R.S.E (Event #22)45th World Series of Poker - WSOP 2014, Las Vegas",15th,"$ 37,760"
29-May-2014,"$ 10,000 Limit 2-7 Triple Draw (Event #5)45th World Series of Poker - WSOP 2014, Las Vegas",2nd,"$ 4,775"
10-Jan-2014,"$ 5,000 + 300 No Limit Hold'emPokerStars Caribbean Adventure - PCA 2014, Paradise Island",16th,"$ 21,958"
20-Jun-2013,"$ 5,000 Limit Hold'em (Event 37#)44th World Series of Poker - WSOP 2013, Las Vegas",9th,"$ 219,565"
