Date,Event Name,Placement,Earning
02-Jul-2019,"$ 25,000 No Limit Hold'em - Aria High Roller 24Aria Summer High Rollers, Las Vegas",1st,"$ 299,000"
15-May-2019,"HK$ 750,000 Short Deck No Limit Hold'em - Ante Only (Event #10)Triton Poker Super High Roller Series Montenegro, Budva",1st,"HK$ 13,300,000"
08-May-2019,"HK$ 1,000,000 No Limit Hold'em - Triton Montenegro Main Event (Event #5)Triton Poker Super High Roller Series Montenegro, Budva",4th,"$ 1,694,397"
27-Apr-2019,"€ 100,000 No Limit Hold'em - EPT Super High Roller (Event #9)European Poker Tour - EPT Monte Carlo, Monte Carlo",5th,"HK$ 7,260,000"
06-Jan-2019,"$ 25,000 No Limit Hold'em - PSPC PokerStars Players Championship (Event #2)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",34th,"$ 925,005"
26-Oct-2018,"€ 95,000 + 5,000 No Limit Hold'em - Super High Roller (Event #9)World Series of Poker Europe - WSOPE 2018, Rozvadov",4th,"$ 477,981"
23-Oct-2018,"€ 25,000 No Limit Hold'em - King's Short Deck ChampionshipWorld Series of Poker Europe - WSOPE 2018, Rozvadov",1st,"$ 86,400"
30-Jul-2018,"HK$ 2,000,000 No Limit Hold'em - Triton Poker Super High Roller Series Main EventTriton Poker Super High Roller Series Jeju, Jeju",1st,"$ 899,658"
27-May-2018,"$ 300,000 No Limit Hold'em2018 Super High Roller Bowl, Las Vegas",4th,"$ 246,298"
28-Apr-2018,"€ 5,300 No Limit Hold'em - EPT Main Event #12European Poker Tour - EPT Monte Carlo, Monte Carlo",93rd,"HK$ 41,250,000"
09-Feb-2018,"HK$ 76,000 + 4,000 No Limit Hold'em - High Roller (Event #29)Asia Pacific Poker Tour - APPT Macau Poker Cup, Macau",1st,"$ 5,257,027"
12-Dec-2017,"€ 5,300 No Limit Hold'em - Pokestars Championship Main Event ( Event #15 )PokerStars Championship Prague, Prague",31st,"$ 1,600,000"
07-Nov-2017,"€ 25,000 No Limit Hold'em - Super High RollerWorld Series of Poker Europe - WSOPE 2017, Rozvadov",2nd,"$ 12,465"
24-Oct-2017,"HK$ 288,000 + 12,000 No Limit Hold'em - Single Day High Roller2017 Asia Championship of Poker (ACOP), Macau",2nd,"HK$ 2,324,000"
16-Aug-2017,"€ 10,300 No Limit Hold'em - 8 Handed #7PokerStars Championship Barcelona, Barcelona",17th,"$ 297,198"
18-Jul-2017,"HK$ 960,000 + 40,000 No Limit Hold'em - Main EventTriton Poker Super High Roller Series Montenegro, Budva",8th,"$ 22,273"
08-Apr-2017,"HK$ 103,000 No Limit Hold'em #49PokerStars Championship Macau, Macau",3rd,"$ 150,692"
04-Apr-2017,"HK$ 200,000 + 6,000 No Limit Hold'em #28PokerStars Championship Macau, Macau",8th,"HK$ 4,030,320"
18-Mar-2017,"HK$ 500,000 No Limit Hold'em - Super High Roller2017 MBP Spring Challenge, Macau",1st,"$ 516,536"
13-Feb-2017,"HK$ 95,000 + 5,000 No Limit Hold'em - High Roller Event 16Macau Poker Cup 26, Macau",3rd,"$ 26,490"
28-Jan-2017,"A$ 4,700 + 300 No Limit Hold'em - Six Max (Event #22)2017 Aussie Millions Poker Championship, Melbourne",12th,"HK$ 1,712,000"
08-Dec-2016,"€ 10,000 + 300 No Limit Hold'em - 8 Max (Event #2)European Poker Tour - EPT Prague, Prague",15th,"$ 219,370"
23-Oct-2016,"€ 5,000 + 300 No Limit Hold'em - EPT Main Event (Event #33)European Poker Tour - EPT Malta, St. Julian’s",40th,"HK$ 670,000"
17-Oct-2016,"€ 96,500 + 3,500 No Limit Hold'em The Monte-Carlo One Drop Extravaganza, Monte Carlo",2nd,"$ 86,229"
17-Aug-2016,"€ 10,000 + 300 No Limit Hold'em (Event #7)European Poker Tour - EPT Barcelona, Barcelona",28th,"HK$ 485,000"
01-May-2016,"€ 49,000 + 1,000 No Limit Hold'em - Super High Roller #37European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",6th,"$ 62,406"
30-Aug-2015,"€ 5,000 + 200 No Limit Hold'em - Turbo 6Max #69European Poker Tour - EPT Barcelona, Barcelona",5th,"HK$ 3,262,500"
29-Mar-2013,"€ 1,825 + 175 No Limit Hold'em - Main EventRussian Poker Tour - RPT Kiev Grand Final, Kiev",13th,"$ 420,255"
23-Mar-2012,"€ 640 + 60 No Limit Hold'em - Grand EventRussian Poker Tour - RPT Kiev Grand Final, Kiev",29th,"HK$ 965,000"
16-Jun-2011,"$ 820 + 80 No Limit Hold'em - Grand EventRussian Poker Tour - RPT Odessa, Odessa",6th,"$ 124,372"
05-Dec-2010,"$ 1,000 + 100 No Limit Hold'em - RPS SpecialRussian Poker Series - RPS Kiev Grand Final presented by PokerStars, Kiev",2nd,"A$ 13,040"
09-Mar-2010,"$ 500 + 50 No Limit Hold'emRussian Poker Tour - RPT Kiev, Kiev",4th,"$ 9,827"
,,,"$ 22,855"
30-Jul-2023,"$ 50,000 + 3,000 No Limit Hold'em - 8-Handed (Event #5)Triton Poker Super High Roller Series London, London",12th,"$ 13,478"
14-Jun-2023,"$ 7,000 + 3,000 No Limit Hold'em - Secret Bounty (Bracelet Event 35)54th World Series of Poker - WSOP 2023, Las Vegas",54th,"$ 550,412"
23-May-2023,"$ 25,000 No Limit Short Deck Hold'em - Ante Only (Event #15)Triton Poker Super High Roller Series Cyprus, Kyrenia",5th,"$ 19,622"
04-May-2023,"€ 25,000 No Limit Hold'em - EPT High Roller (Event 42)European Poker Tour - EPT Monte Carlo, Monte Carlo",1st,"$ 240,925"
12-Mar-2023,"$ 100,000 No Limit Short Deck Hold'em - Main Event (Event #13)Triton Poker Super High Roller Series Vietnam, Hoi An",5th,"$ 38,413"
21-Dec-2022,"No Limit Hold'em - PGT Championship PokerGO Tour - 2022 PGT Championship, Las Vegas",15th,"$ 6,468"
08-Oct-2022,"$ 25,000 No Limit Hold'em - Bellagio High Roller #1 (Event #2)World Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",2nd,"$ 1,958"
25-Sep-2022,"$ 5,000 No Limit Hold'em - WSOP Online Main Event ONLINE (Online Bracelet Event #33)World Series of Poker - WSOP ONLINE 2022 at GGPoker (International), Online",101st,"$ 5,755"
13-Sep-2022,"$ 50,000 No Limit Hold'em - Turbo (Event #9)Triton Poker Super High Roller Series Cyprus, Kyrenia",3rd,"$ 18,850"
15-Aug-2022,"€ 5,300 No Limit Hold'em - EPT Barcelona Main Event (Event #29)European Poker Tour - EPT Barcelona, Barcelona",307th,"$ 5,610"
12-Aug-2022,"€ 25,000 No Limit Hold'em (Event #16)European Poker Tour - EPT Barcelona, Barcelona",7th,
06-Jun-2022,"$ 50,000 No Limit Hold'em - High Roller 8-Handed (Event #12)53rd World Series of Poker - WSOP 2022, Las Vegas",16th,"$ 98,000"
17-May-2022,"€ 50,000 No Limit Hold'em - 7-Handed (Event #6)Triton Poker Series Madrid, Madrid",1st,"$ 13,572"
01-May-2022,"€ 100,000 No Limit Hold'em - EPT Monte Carlo Super High Roller (Event 17)European Poker Tour - EPT Monte Carlo, Monte Carlo",3rd,"$ 85,500"
04-Apr-2022,"$ 50,000 No Limit Hold'em - 8-Handed Turbo - Triton Cyprus #6Triton Poker Cyprus - Special Edition, Kyrenia",3rd,"$ 1,036,201"
20-Nov-2021,"$ 50,000 No Limit Hold'em - High Roller (Event #85)52nd World Series of Poker - WSOP 2021, Las Vegas",1st,"$ 416,000"
26-Sep-2021,"$ 50,000 No Limit Hold'em - Aria High Roller 22PokerGO Tour - PGT Aria High Roller Series 2021, Las Vegas",4th,"$ 90,000"
16-Sep-2021,"$ 25,000 No Limit Hold'em - Poker Masters #10PokerGO Tour - 2021 PGT Poker Masters, Las Vegas",1st,"$ 34,971"
24-Aug-2021,"$ 5,000 No Limit Short Deck Hold'em Championship ONLINE (Event #18)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",14th,"$ 245,000"
15-Aug-2021,"$ 10,000 No Limit Hold'em - Super MILLION$ High Roller ONLINE (Event #11)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",49th,"$ 9,042"
08-Aug-2021,"$ 200 No Limit Hold'em - Flip & Go Flip ONLINE (Event #6)World Series of Poker - WSOP ONLINE 2021 at GGPoker (International), Online",221st,"$ 96,512"
