Date,Event Name,Placement,Earning
13-Jan-2017,"$ 15,000 + 300 No Limit Hold'em - 8 Max (Event #98)PokerStars Championship Bahamas, Paradise Island",1st,"$ 145,499"
19-Dec-2016,"€ 2,000 + 150 No Limit Hold'em - Turbo 6-Handed (Event #97)European Poker Tour - EPT Prague, Prague",13th,"A$ 1,000,000"
09-Dec-2016,"€ 500 + 50 No Limit Hold'em - Hyper Turbo (Event #13)European Poker Tour - EPT Prague, Prague",7th,"$ 755,229"
18-Nov-2016,"€ 4,000 + 250 No Limit Hold'em - Main EventMaster Classics of Poker (MCOP) 2016, Amsterdam",12th,"$ 141,440"
29-Oct-2016,"€ 10,000 + 200 No Limit Hold'em - Turbo Bounty 8 Handed (Event #80)European Poker Tour - EPT Malta, St. Julian’s",1st,"$ 4,502"
27-Oct-2016,"€ 10,000 + 300 No Limit Hold'em - High Roller 8 Handed (Event #69)European Poker Tour - EPT Malta, St. Julian’s",17th,"$ 3,668"
12-Aug-2016,"$ 1,100 No Limit Hold'em - Turbo (Event #20)2016 Seminole Hard Rock Poker Open, Hollywood",5th,"$ 20,498"
14-Jun-2016,"$ 3,000 No Limit Hold'em 6-Handed  (Event #21)47th World Series of Poker - WSOP 2016, Las Vegas",42nd,"$ 49,589"
02-Jun-2016,"$ 565 No Limit Hold'em Colossus II (Event #2)47th World Series of Poker - WSOP 2016, Las Vegas",77th,"$ 22,080"
18-Feb-2016,"€ 10,000 + 300 #54 No Limit Hold'em High Roller - 8 HandedEuropean Poker Tour - EPT Dublin, Dublin",17th,"$ 8,820"
12-Jan-2016,"$ 25,000 #74 No Limit Hold'em - High Roller 8-HandedPokerStars Caribbean Adventure - PCA 2016, Paradise Island",8th,"$ 10,358"
01-Dec-2015,"€ 3,000 + 300 No Limit Hold'em - partypoker WPT Main EventWorld Poker Tour - partypoker WPT Prague, Prague",22nd,"$ 11,792"
21-Oct-2015,"€ 1,000 + 100 #4 No Limit Hold'em IPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",78th,"$ 26,987"
24-Aug-2015,"€ 5,000 + 300 No Limit Hold'em - EPT Main Event #29European Poker Tour - EPT Barcelona, Barcelona",113th,"$ 140,940"
25-Jun-2015,"$ 3,000 No Limit Hold'em Six Handed (Event #51)46th World Series of Poker - WSOP 2015, Las Vegas",6th,"$ 7,192"
06-May-2015,"€ 25,000 + 500 No Limit Hold'em - High Roller 8 Handed (Event #61)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",27th,"$ 2,507"
01-May-2015,"€ 2,000 + 200 No Limit Hold'em - FPS High Roller (Event #19)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",30th,"$ 15,338"
25-Mar-2015,"€ 1,000 + 100 #48 No Limit Hold'emEuropean Poker Tour - EPT Malta, St. Julian’s",1st,"$ 77,591"
08-Oct-2014,"£ 700 + 70 #2 No Limit Hold'em - UKIPT Main EventEuropean Poker Tour - EPT London, London",9th,"$ 57,514"
19-Apr-2014,"€ 500 + 50 No Limit Hold'em DeepstackEuropean Poker Tour - EPT Sanremo, Sanremo",5th,"$ 5,723"
28-Oct-2013,"£ 10 + 4 No Limit hold'em - Monday £800 GTD, £1000 on 45 Players2013 Genting Casino Newcastle Recurring Tournaments, Newcastle",6th,"$ 63,544"
,,,"$ 15,915"
29-Jul-2023,"$ 20,000 + 2,400 + 20,000 No Limit Hold'em - Mystery Bounty 7-Handed (Event #3)Triton Poker Super High Roller Series London, London",12th,"$ 4,697"
16-Jun-2023,"$ 250,000 No Limit Hold'em - Super High Roller - Shot Clock (Bracelet Event 40)54th World Series of Poker - WSOP 2023, Las Vegas",11th,$ 65
