Date,Event Name,Placement,Earning
05-Sep-2014,"$ 99,000 + 1,000 No Limit Hold'em Super High RollerAria $100k Super High Roller 2, Las Vegas",3rd,"$ 16,235"
20-Jun-2014,"$ 5,000 Pot Limit Omaha - Six Handed (Event #42)45th World Series of Poker - WSOP 2014, Las Vegas",40th,"$ 217,800"
16-Jun-2014,"$ 1,500 No Limit 2-7 Draw Lowball (Event #36)45th World Series of Poker - WSOP 2014, Las Vegas",16th,"$ 10,409"
23-May-2014,"$ 25,000 No Limit Hold'em - High Roller2014 Bellagio High Roller VI, Las Vegas",3rd,"$ 3,471"
08-Dec-2013,"$ 100,000 No Limit Hold'em - High RollerWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",1st,"$ 118,300"
20-Nov-2013,"$ 125,000 PartyPoker Premier League VIIPlayground Poker Fall Classic 2013, Kahnawake",6th,"$ 1,083,500"
29-May-2013,"$ 5,000 No Limit Hold'em - 8 Handed (Event #2)44th World Series of Poker - WSOP 2013, Las Vegas",14th,"$ 102,000"
30-Nov-2012,"$ 5,000 + 180 No Limit Hold'emWorld Poker Tour - WPT Five Diamond World Poker Classic, Las Vegas",7th,"$ 23,624"
01-Jul-2012,"$ 1,000,000 The Big One for One Drop (Event #55)43rd World Series of Poker - WSOP 2012, Las Vegas",6th,"$ 13,706"
02-Jun-2012,"$ 1,500 No Limit Hold'em - Re-Entry (Event #9A)43rd World Series of Poker - WSOP 2012, Las Vegas",6th,"$ 1,621,333"
05-Aug-2011,"$ 1,500 No Limit Hold'em - Pro-Am Event2011-12 Epic Poker League - Event 1, Las Vegas",10th,"$ 137,632"
13-Jun-2011,"$ 2,500 8 Game42nd World Series of Poker - WSOP 2011, Las Vegas",42nd,"$ 3,170"
05-Jul-2010,"$ 10,000 World Championship - No Limit Hold'em41st World Series of Poker - WSOP 2010, Las Vegas",537th,"$ 4,883"
08-Mar-2010,"$ 9,600 + 400 No Limit Hold'em - Championship EventWorld Poker Tour - WPT Bay 101 Shooting Star, San Jose",9th,"$ 24,079"
28-May-2009,"$ 40,000 No Limit Hold'em - 40th Anniversary event40th World Series of Poker - WSOP 2009, Las Vegas",14th,"$ 38,000"
14-Jun-2008,"$ 5,000 Pot Limit Omaha39th World Series of Poker - WSOP 2008, Las Vegas",9th,"$ 128,665"
11-Apr-2007,"$ 5,000 + 120 No Limit Hold'emFifth Annual Five Star World Poker Classic, Las Vegas",3rd,"$ 84,863"
03-Oct-2006,"$ 2,000 + 100 No Limit Hold'emFesta Al Lago V Poker Tournament, Las Vegas",4th,"$ 101,230"
04-Jul-2005,"$ 1,000 No Limit Hold'em36th World Series of Poker - WSOP 2005, Las Vegas",79th,"$ 14,770"
,,,"$ 3,290"
18-Jun-2023,"$ 50,000 Mixed Games: Poker Players Championship - 7-Handed (Bracelet Event 43)54th World Series of Poker - WSOP 2023, Las Vegas",1st,
06-Jun-2023,"$ 25,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 16)54th World Series of Poker - WSOP 2023, Las Vegas",7th,"$ 1,324,747"
08-Feb-2023,"$ 10,000 + 300 Triple Draw Mix (Event #5)PokerGO Tour - 2023 PGT Mixed Games, Las Vegas",8th,"$ 202,532"
