Date,Event Name,Placement,Earning
20-Mar-2018,"HK$ 2,000,000 + 100,000 No Limit Hold'em - Super High Roller Bowl Super High Roller Bowl China, Macau",4th,"HK$ 13,095,000"
16-Feb-2018,"€ 10,000 + 300 No Limit Hold'em - High Rollerpartypoker LIVE - partypoker MILLIONS Germany, Rozvadov",1st,"$ 1,669,527"
11-Dec-2017,"€ 25,000 + 500 No Limit Hold'em - Kings Super High Roller 8-MaxEurasian Poker Tour - EAPT Prague presented by partypoker, Prague",7th,"$ 374,392"
24-Oct-2017,"HK$ 900 + 100 No Limit Hold'em - Flipout2017 Asia Championship of Poker (ACOP), Macau",4th,"$ 88,263"
20-Oct-2017,"HK$ 2,250 + 250 No Limit Hold'em - Turbo Edition of the ACOP Warm-up2017 Asia Championship of Poker (ACOP), Macau",8th,"HK$ 11,800"
27-Jul-2017,"€ 2,500 + 200 No Limit Hold'em - European Poker ChampionshipPoker EM 2017, Velden",26th,"$ 1,512"
07-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 65, Las Vegas",5th,"HK$ 11,780"
01-Jun-2017,"$ 3,000 No Limit Hold'em - Shootout (Event #3)48th World Series of Poker - WSOP 2017, Las Vegas",30th,"$ 1,510"
05-May-2017,"€ 5,200 No Limit Hold'em - Turbo Six Max (Event 69)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",9th,"$ 7,578"
09-Nov-2016,"HK$ 2,700 + 300 No Limit Hold'em - Flipout Championship (Event #11)2016 Asia Championship of Poker (ACOP), Macau",28th,"$ 50,400"
05-Jul-2016,"$ 5,000 No Limit Hold'em (Event #59)47th World Series of Poker - WSOP 2016, Las Vegas",4th,"$ 6,407"
10-Jun-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 32, Las Vegas",6th,"$ 11,555"
03-Jun-2016,"$ 48,000 + 2,000 No Limit Hold'emAria Super High Roller 9, Las Vegas",2nd,"HK$ 6,000"
05-May-2016,"€ 1,000 + 100 No Limit Hold'em - Turbo 8 Handed #73European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",20th,$ 774
29-Apr-2016,"€ 2,000 + 200 No Limit Hold'em - FPS Highroller #21European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",8th,"$ 248,640"
20-Feb-2016,"€ 5,000 + 200 #64 No Limit Hold'em Turbo - 6 HandedEuropean Poker Tour - EPT Dublin, Dublin",2nd,"$ 46,800"
15-Feb-2016,"€ 10,000 + 200 #36 No Limit Hold'em High Roller - 8 HandedEuropean Poker Tour - EPT Dublin, Dublin",2nd,"$ 629,808"
26-Jan-2016,"A$ 1,025 + 125 No Limit Holdem/PLO (Event #15)2016 Aussie Millions Poker Championship, Melbourne",7th,"$ 2,263"
19-Nov-2015,"£ 700 + 70 No Limit Hold'em  - UKIPT Main Event - (Event #3)UK & Ireland Poker Tour - UKIPT Edinburgh, Edinburgh",39th,"$ 27,070"
25-Oct-2015,"€ 5,000 + 300 #32 No Limit Hold'em EPT Main EventEuropean Poker Tour - EPT Malta, St. Julian’s",58th,"$ 41,797"
16-Oct-2015,"€ 1,100 No Limit Hold'em - Turbo #8World Series of Poker Europe - WSOPE 2015, Berlin",11th,"$ 156,916"
29-Jul-2015,"$ 10,000 No Limit Hold'em National Championship World Series of Poker - WSOP National Championship 2015, Cherokee",15th,"A$ 6,915"
03-Jul-2015,"$ 777 No Limit Hold'em Lucky 7s (Event #66)46th World Series of Poker - WSOP 2015, Las Vegas",231st,"$ 4,834"
27-Jun-2015,"$ 1,500 No Limit Hold'em Draft Kings 50/50 (Event #55)46th World Series of Poker - WSOP 2015, Las Vegas",24th,"$ 2,296"
04-Jun-2015,"$ 1,500 No Limit Hold'em Shootout (Event #14)46th World Series of Poker - WSOP 2015, Las Vegas",48th,"$ 11,654"
06-May-2015,"€ 25,000 + 500 No Limit Hold'em - High Roller 8 Handed (Event #61)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",11th,"$ 9,577"
21-Mar-2015,"€ 2,000 + 200 #18 No Limit Hold'em - IPT High RollerEuropean Poker Tour - EPT Malta, St. Julian’s",4th,"$ 20,594"
07-Feb-2015,"€ 2,000 + 150 #44 No Limit Hold'em - Turbo Cash - 6 MaxEuropean Poker Tour - EPT Deauville, Deauville",2nd,"$ 2,012"
02-Feb-2015,"€ 1,000 + 100 #19 No Limit Hold'em - Turbo Cash - BountyEuropean Poker Tour - EPT Deauville, Deauville",24th,"$ 6,049"
13-Dec-2014,"€ 500 + 50 #34 No Limit Hold'em - Turbo - DeepstackEuropean Poker Tour - EPT Prague, Prague",4th,"$ 5,413"
25-Aug-2014,"€ 10,000 + 300 #31 No Limit Hold'em - High Roller 8MaxEuropean Poker Tour - EPT Barcelona, Barcelona",29th,"$ 107,338"
08-Jun-2014,"$ 1,000 No Limit Hold'em (Event #21)45th World Series of Poker - WSOP 2014, Las Vegas",1st,"$ 67,894"
22-May-2014,"$ 10,000 No Limit Hold'em - 2014 WSOP National Championship World Series of Poker - WSOP National Championship 2014, Atlantic City",1st,"$ 25,938"
03-Apr-2014,"£ 500 + 50 No Limit Hold'em - Main Event Final DayGrosvenor UK Poker Tour - GUKPT Edinburgh Leg 3, Edinburgh",9th,$ 823
12-Dec-2013,"€ 5,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Prague, Prague",124th,"$ 9,319"
07-Nov-2013,"$ 3,300 + 300 No Limit Hold'em - Main EventWorld Poker Tour - WPT Emperors Palace Poker Classic, Johannesburg",4th,"$ 35,217"
18-Oct-2013,"€ 10,000 + 450 No Limit Hold'em - Main Event (Event #6)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",3rd,"$ 335,659"
12-Oct-2013,"€ 1,000 + 100 No Limit Hold'em - Re-entry (Event #1)World Series of Poker Europe - WSOPE 2013, Enghien-les-Bains",55th,"$ 352,800"
02-Jul-2013,"$ 5,000 No Limit Hold'em (Event #57)44th World Series of Poker - WSOP 2013, Las Vegas",60th,"$ 3,826"
23-Jun-2013,"$ 1,000 No Limit Hold'em (Event #42)44th World Series of Poker - WSOP 2013, Las Vegas",179th,"$ 12,333"
13-Jun-2013,"$ 1,500 No Limit Hold'em (Event #24)44th World Series of Poker - WSOP 2013, Las Vegas",91st,"$ 44,136"
06-Jun-2013,"$ 1,500 No Limit Hold'em (Event #14)44th World Series of Poker - WSOP 2013, Las Vegas",82nd,"$ 540,664"
21-Apr-2013,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Berlin, Berlin",87th,"$ 2,608"
09-Apr-2013,"A$ 5,000 No Limit Hold'em - 6 HandedWorld Series of Poker Asia-Pacific - WSOP APAC 2013, Melbourne",10th,"$ 12,122"
02-Feb-2013,"€ 2,700 + 300 No Limit Hold'em - High RollerFrance Poker Series - FPS Deauville Final, Deauville",18th,"$ 1,927"
05-Nov-2012,"HK$ 5,000 + 500 No Limit Hold'em - Mixed MaxAsia Pacific Poker Tour - APPT Asia Championship of Poker, Taipa",13th,"$ 3,552"
10-Oct-2012,"€ 900 + 90 No Limit Hold'emEuropean Poker Tour - EPT San Remo, Sanremo",1st,"$ 4,174"
22-Sep-2012,"€ 1,000 + 100 No Limit Hold'em - (Event #2)World Series Of Poker Europe - WSOPE 2012, Cannes",34th,"$ 13,108"
04-Jul-2012,"$ 1,000 No Limit Hold'em (Event #59)43rd World Series of Poker - WSOP 2012, Las Vegas",1st,"A$ 19,940"
22-Jun-2012,"$ 3,000 No Limit Hold'em (Event #41)43rd World Series of Poker - WSOP 2012, Las Vegas",116th,"$ 20,868"
03-Mar-2012,"$ 2,000 + 200 No Limit Hold'em - Main Event I2012 Merit Spring Open, Kyrenia",9th,"$ 9,416"
03-Dec-2011,"€ 600 No Limit Hold'em - Heads-UpWorld Poker Tour - WPT Prague, Prague",4th,"HK$ 13,800"
31-Aug-2011,"€ 400 + 30 No Limit Hold'em - Turbo BountyEuropean Poker Tour - EPT Barcelona, Barcelona",20th,"$ 1,781"
14-Jul-2011,"€ 1,000 No Limit Hold'emCasinos Austria Poker Tour - CAPT Velden, Velden",15th,"$ 45,191"
09-Jun-2011,"€ 600 + 30 No Limit Hold'em - TerminatorMidnight Sun 2011, Helsinki",4th,"$ 3,402"
16-Apr-2011,"$ 4,000 + 400 No Limit Hold'em - ChampionshipMerit Middle East Poker Championship 2011, Kyrenia",1st,"$ 654,797"
14-Apr-2011,"$ 1,500 + 150 No Limit Hold'emMerit Middle East Poker Championship 2011, Kyrenia",8th,"$ 6,470"
11-Mar-2011,"$ 1,000 + 100 No Limit Hold'em - Bounty2011 Merit Spring Open, Kyrenia",13th,"$ 4,811"
17-Feb-2011,"€ 2,000 + 200 No Limit Hold'em - Main EventItalian Poker Tour - IPT Malta, St. Julian’s",11th,"$ 2,278"
29-Jan-2011,"A$ 1,500 + 150 No Limit Hold'em - Bounty Event2011 Aussie Millions Poker Championship, Melbourne",10th,$ 908
27-Nov-2010,"€ 5,000 WPT Main Event - No Limit Hold'emWorld Poker Tour - WPT Chilipoker Marrakech, Marrakech",6th,"$ 2,303"
02-Nov-2010,"€ 3,200 + 300 No Limit Hold'em - Main EventWorld Poker Tour - WPT Amneville, Amnéville",26th,"$ 5,734"
24-Aug-2010,"$ 500 + 50 No Limit Hold’em with Re-buys2nd Annual Full Tilt Cyprus Classic, Kyrenia",3rd,"$ 164,100"
17-Jul-2010,"€ 2,000 No Limit Hold'em - Main EventCasinos Austria Poker Tour - CAPT Velden, Velden",8th,"$ 3,020"
02-Apr-2010,"€ 3,200 + 300 No Limit Hold'em - Main EventPaddyPower Irish Poker Open 2010, Dublin",38th,"$ 3,136"
11-Feb-2010,"€ 5,000 No Limit Hold'em - Diamond EventEuro Finals of Poker 2010, Paris",4th,"$ 9,354"
04-Sep-2009,"€ 8,000 + 300 No Limit Hold'em - EPT Main EventEuropean Poker Tour - EPT Barcelona, Barcelona",62nd,"A$ 6,250"
16-Apr-2009,"$ 5,000 + 200 No Limit Hold'em - Main EventLatin American Poker Tour - LAPT Mar del Plata, Mar del Plata",1st,"$ 6,181"
,,,"$ 50,633"
09-Jul-2023,"$ 9,700 + 800 No Limit Hold'em - WPT EveryOne for One DropThe Wynn Summer Classic, Las Vegas",5th,"$ 16,008"
02-Jul-2023,"$ 1,100 No Limit Hold'em - UltimateStack (Event 47)Venetian DeepStack Championship Poker Series, Las Vegas",25th,"$ 8,992"
20-Jun-2023,"$ 60 No Limit Hold'em - Turbo 10pm2023 South Point Recurring Tournaments, Las Vegas",9th,"$ 12,811"
06-Jun-2023,"$ 25,000 No Limit Hold'em - High Roller - 8-Handed (Bracelet Event 16)54th World Series of Poker - WSOP 2023, Las Vegas",43rd,"$ 9,305"
04-May-2023,"€ 25,000 No Limit Hold'em - EPT High Roller (Event 42)European Poker Tour - EPT Monte Carlo, Monte Carlo",21st,"$ 74,757"
05-Apr-2023,"€ 1,150 No Limit Hold'em - Irish Open Main Event  (Event #11)Irish Poker Open 2023, Dublin",48th,"$ 20,029"
26-Feb-2023,"€ 2,100 No Limit Hold'em - 6-Handed (Event #37)European Poker Tour - EPT Paris, Paris",9th,"$ 381,030"
26-Nov-2022,"₱ 150,000 + 10,000 No Limit Hold'em - High Rollers (Event #36)Asian Poker Tour - APT Philippines 2022, Manila",4th,
07-May-2022,"€ 2,100 No Limit Hold'em - 6-Handed (Event 46)European Poker Tour - EPT Monte Carlo, Monte Carlo",7th,"$ 700,100"
18-Apr-2022,"€ 1,100 Pot Limit Omaha - 8 Max (Event #40)Irish Poker Open 2022, Dublin",15th,"$ 3,514"
13-Apr-2022,"€ 1,150 No Limit Hold'em - Irish Open Main Event (Event #13)Irish Poker Open 2022, Dublin",168th,$ 125
10-Mar-2022,"€ 1,000 + 100 No Limit Hold'em - Hyper Turbo (Event #25)European Poker Tour - EPT Prague, Prague",2nd,"$ 40,000"
12-Dec-2021,"$ 10,000 No Limit Hold'em - PokerGO Tour High Roller (Event #22)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",3rd,"$ 63,627"
07-Dec-2021,"$ 10,000 No Limit Hold'em - PokerGO Tour High Roller (Event #11)World Poker Tour - WPT Five Diamond World Poker Classic at Bellagio, Las Vegas",5th,"$ 6,555"
30-Nov-2021,"$ 280 + 60 No Limit Hold'em - SuperStack (Event #3)Venetian DeepStack New Year's Extravaganza Poker Series, Las Vegas",24th,"$ 9,492"
19-Nov-2021,"$ 1,500 No Limit Hold'em - The Closer (Event #83)52nd World Series of Poker - WSOP 2021, Las Vegas",203rd,"$ 5,917"
14-Nov-2021,"$ 7,777 No Limit Hold'em - Lucky 7's High Roller (Event #8) ONLINEWorld Series of Poker - 2021 WSOP Online Gold Bracelet Events, Online",26th,"$ 10,013"
19-Oct-2021,"€ 1,350 + 150 No Limit Hold'em - MPS High RollerMontmartre Poker Series by PMU.fr, Paris",1st,"$ 1,915"
25-Sep-2021,"€ 2,700 + 300 No Limit Hold'em - High RollerAll Poker Open (APO) by PMU.fr, Paris",11th,"$ 2,832"
27-Aug-2020,"$ 1,500 Pot Limit Omaha (Event #74)World Series of Poker - WSOP Online 2020 at GGPoker, Online",64th,"$ 43,905"
19-Aug-2020,"$ 800 Pot Limit Omaha (Event #66)World Series of Poker - WSOP Online 2020 at GGPoker, Online",87th,"$ 67,200"
01-Aug-2020,"$ 3,000 + 200 WPT World Championship 8-Max - Online (Event #3)World Poker Tour - WPT Online World Championship by partypoker, Online",94th,"$ 34,400"
10-May-2020,"$ 3,000 + 200 No Limit Hold'em - WPT Online Championship Main EventWorld Poker Tour - WPT Online Championship by partypoker, Online",109th,$ 721
03-Dec-2019,"$ 5,000 No Limit Hold'em - Week 12 - Whales vs. Wizards Event #1 Poker After Dark (PAD) Season X, Las Vegas",5th,"$ 2,628"
11-Jul-2019,"$ 100,000 No Limit Hold'em - High Roller (Event #83)50th World Series of Poker - WSOP 2019, Las Vegas",6th,"$ 13,574"
27-May-2019,"$ 9,500 + 500 No Limit Hold'em - WPT ARIA Summer ChampionshipWorld Poker Tour - WPT ARIA Summer Championship, Las Vegas",24th,"$ 66,672"
24-May-2019,"$ 10,000 No Limit Hold'em - Aria High Roller 08Aria Summer High Rollers, Las Vegas",3rd,"$ 7,154"
21-May-2019,"$ 10,000 No Limit Hold'em - Week 5 - 888poker Week II Event #1 Poker After Dark (PAD) Season X, Las Vegas",7th,"$ 4,632"
27-Jan-2019,"A$ 48,500 + 1,500 No Limit Hold'em - Challenge #122019 Aussie Millions Poker Championship, Melbourne",4th,"$ 2,231"
16-Dec-2018,"$ 10,000 + 500 Super High Roller Bowl QualifierSuper High Roller Bowl Q1, Las Vegas",1st,"$ 8,602"
30-Oct-2018,"€ 100,000 No Limit Hold'em - Leon's High RollerWorld Series of Poker Europe - WSOPE 2018, Rozvadov",5th,"$ 10,160"
24-Oct-2018,"€ 25,000 + 500 No Limit Hold'em - Highroller (Event #8)World Series of Poker Europe - WSOPE 2018, Rozvadov",5th,"$ 457,772"
10-Sep-2018,"$ 10,000 + 500 No Limit Hold'em - Short Deck (Event #4)2018 Poker Masters, Las Vegas",6th,"$ 16,240"
11-Jul-2018,"$ 10,000 No Limit Hold'em - 6 Handed Big Blind Ante (Event #74)49th World Series of Poker - WSOP 2018, Las Vegas",20th,"$ 46,400"
07-Jul-2018,"$ 1,000 No Limit Hold'em - Little One for One Drop (Event #68)49th World Series of Poker - WSOP 2018, Las Vegas",91st,"A$ 323,950"
30-Jun-2018,"$ 10,000 + 500 Pot Limit OmahaBellagio 10K PLO-01, Las Vegas",1st,"$ 232,823"
