Date,Event Name,Placement,Earning
29-Apr-2012,"€ 25,000 + 500 No Limit Hold'em - 8 Max High RollerEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",1st,"$ 113,427"
04-Oct-2011,"£ 20,000 + 500 No Limit Hold'em - High Roller EventEuropean Poker Tour - EPT London, London",2nd,"$ 9,941"
12-May-2011,"€ 10,000 + 30 No Limit Hold'em - High Roller TurboEuropean Poker Tour - EPT Madrid Grand Final, Madrid",2nd,"$ 128,520"
15-Apr-2010,"€ 5,000 + 300 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Sanremo, Sanremo",107th,"$ 1,425,874"
05-Jan-2010,"$ 10,000 + 300 No Limit Hold'em - Main EventPokerStars Caribbean Adventure - PCA 2010, Paradise Island",119th,"$ 497,499"
20-Nov-2009,"€ 300 + 30 No Limit Hold'em - Nightly EventEuropean Poker Tour - EPT Vilamoura, Vilamoura",1st,"$ 182,560"
20-Aug-2009,"HK$ 32,000 + 2,400 No Limit Hold'em - APT MacauAsian Poker Tour - APT Macau, Macau",15th,"$ 12,228"
,,,"$ 20,000"
16-Jul-2022,"$ 5,000 No Limit Hold'em (Event #87)53rd World Series of Poker - WSOP 2022, Las Vegas",59th,"$ 12,503"
16-Aug-2020,"$ 500 No Limit Hold'em Mini Main Event (Event #63)World Series of Poker - WSOP Online 2020 at GGPoker, Online",1101st,"HK$ 101,200"
10-May-2020,"$ 3,000 + 200 No Limit Hold'em - WPT Online Championship Main EventWorld Poker Tour - WPT Online Championship by partypoker, Online",108th,"$ 13,057"
07-Jan-2020,"$ 25,000 + 500 No Limit Hold'em - Super High Rollerpartypoker LIVE - partypoker MILLIONS UK, Nottingham",2nd,
09-Jul-2019,"$ 3,000 No Limit Hold'em (Event #79)50th World Series of Poker - WSOP 2019, Las Vegas",33rd,"$ 8,843"
13-Jan-2019,"$ 25,000 No Limit Hold'em (Event #30)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",4th,"$ 1,650"
10-Jan-2019,"$ 100,000 No Limit Hold'em - PCA Super High Roller (Event #18)PokerStars Caribbean Adventure - PCA 2019, Paradise Island",6th,"$ 10,160"
17-Dec-2018,"$ 300,000 No Limit Hold'emSuper High Roller Bowl, Las Vegas",6th,"$ 222,250"
27-Oct-2018,"€ 10,000 + 350 No Limit Hold'em - Main Event (Event #10)World Series of Poker Europe - WSOPE 2018, Rozvadov",22nd,"$ 8,715"
13-Jul-2018,"$ 50,000 No Limit Hold'em - High Roller (Event #77)49th World Series of Poker - WSOP 2018, Las Vegas",5th,"$ 129,780"
29-May-2018,"$ 25,000 + 1,000 No Limit Hold'em - High RollerAria 25K-01, Las Vegas",3rd,"$ 378,760"
12-Jan-2018,"$ 24,700 + 300 #22 No Limit Hold'em - High RollerPokerStars Caribbean Adventure - PCA 2018, Paradise Island",5th,"$ 756,000"
12-Dec-2017,"€ 5,300 No Limit Hold'em - Pokestars Championship Main Event ( Event #15 )PokerStars Championship Prague, Prague",103rd,"$ 35,984"
24-Aug-2017,"$ 25,000 No Limit Hold'em - Week 2 - Voices Carry Event #3 Poker After Dark (PAD) Season VIII, Las Vegas",5th,"$ 381,874"
10-Jul-2017,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 67, Las Vegas",2nd,"$ 250,800"
14-Jun-2017,"$ 3,000 No Limit Hold'em - 6 Handed (Event #27)48th World Series of Poker - WSOP 2017, Las Vegas",100th,"$ 249,160"
02-Jun-2017,"$ 111,111 No Limit Hold'em - High Roller for One Drop (Event #6)48th World Series of Poker - WSOP 2017, Las Vegas",18th,"$ 10,724"
04-May-2017,"€ 25,500 No Limit Hold'em - Eight Max Shot Clock (Event 64)PokerStars Championship presented by Monte-Carlo Casino, Monte Carlo",5th,"$ 230,400"
18-Apr-2017,"£ 5,000 + 300 No Limit Hold'em - partypoker MILLIONS Livepartypoker LIVE - partypoker MILLIONS Dusk Till Dawn, Nottingham",26th,"$ 4,789"
27-Oct-2016,"$ 24,000 + 1,000 No Limit Hold'em - High RollerAria High Roller 44, Las Vegas",1st,"$ 166,666"
13-Jul-2016,"$ 24,000 + 1,000 No Limit Hold'emAria High Roller 36, Las Vegas",5th,"$ 105,904"
26-Jun-2016,"$ 30,000 + 1,000 No Limit Hold'emAria High Roller Knockout, Las Vegas",4th,"$ 28,237"
06-May-2016,"€ 2,000 + 150 No Limit Hold'em - Turbo 6Max #78European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",4th,"$ 328,155"
28-Apr-2016,"€ 98,000 + 2,000 No Limit Hold'em - Super High Roller #16European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",4th,"$ 84,000"
04-Mar-2016,"$ 25,000 No Limit Hold'em - High RollerAria High Roller 26, Las Vegas",3rd,"$ 55,800"
11-Jan-2016,"$ 5,300 #66 No Limit Hold'em - 6-Handed TurboPokerStars Caribbean Adventure - PCA 2016, Paradise Island",1st,"$ 26,823"
08-Dec-2015,"€ 48,500 + 1,500 #19 No Limit Hold'em - Super High RollerEuropean Poker Tour - EPT Prague, Prague",3rd,"$ 709,463"
22-Aug-2015,"€ 48,500 + 1,500 No Limit Hold'em - Super High Roller 8Max #19European Poker Tour - EPT Barcelona, Barcelona",15th,"$ 140,400"
06-May-2015,"€ 25,000 + 500 No Limit Hold'em - High Roller 8 Handed (Event #61)European Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",22nd,"$ 85,830"
12-Jan-2015,"$ 24,000 + 1,000 #24 No Limit Hold'em - High Roller 8 HandedPokerStars Caribbean Adventure - PCA 2015, Paradise Island",30th,"$ 408,270"
20-Dec-2014,"$ 50,000 No Limit Hold'emAria Super High Roller 6, Las Vegas",1st,"$ 91,214"
14-Jun-2014,"$ 10,000 No Limit Hold'em - Six Handed (Event #32)45th World Series of Poker - WSOP 2014, Las Vegas",15th,"$ 63,310"
24-Apr-2014,"€ 98,000 + 2,000 No Limit Hold'em - Super High RollerEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",3rd,"$ 50,360"
28-Oct-2013,"£ 100,000 No Limit Hold'em - WPT Alpha8World Poker Tour - WPT Alpha8 London, London",4th,"$ 637,000"
05-Jun-2013,"HK$ 1,000,000 No Limt Hold'em - Main EventGuangDong Asia Millions, Macau",6th,"$ 28,414"
06-May-2013,"€ 10,000 + 600 No Limit Hold'em - Main EventEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",74th,"$ 1,559,373"
17-Mar-2013,"$ 125,000 No Limit Hold'em PartyPoker.com Premier League Poker VI, London",16th,"$ 376,320"
01-Feb-2013,"A$ 250,000 No Limit Hold'em - $250,000 Challenge2013 Aussie Millions Poker Championship, Melbourne",4th,"HK$ 8,300,000"
07-Jan-2013,"$ 5,000 + 200 No Limit Hold'em - Turbo (Event #7)PokerStars Caribbean Adventure - PCA 2013, Paradise Island",4th,"$ 1,069,137"
09-Oct-2012,"€ 10,000 + 300 No Limit Hold'em - 8 MaxEuropean Poker Tour - EPT San Remo, Sanremo",7th,"$ 20,980"
15-Sep-2012,"€ 15,000 No Limit Hold'em - High Roller EventWorld Poker Tour - WPT Rendez-Vous à Paris, Paris",2nd,"$ 16,000"
03-May-2012,"€ 2,000 + 200 No Limit Hold'em - Main EventItalian Poker Tour - IPT Sanremo, Sanremo",9th,"A$ 500,000"
18-Apr-2012,"€ 2,000 + 150 No Limit Hold'emEuropean Poker Tour - EPT Berlin, Berlin",27th,"$ 527,849"
06-Aug-2011,"€ 10,000 + 300 No Limit Hold'em - Single ReloadEuropean Poker Tour - EPT Tallinn, Tallinn",3rd,"$ 26,260"
20-Apr-2010,"€ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT Sanremo, Sanremo",31st,"$ 42,479"
26-Feb-2010,"$ 1,020 + 80 No Limit Hold'emLatin American Poker Tour - LAPT Punta del Este, Punta del Este",5th,"$ 65,266"
03-Dec-2009,"€ 1,000 + 100 No Limit Hold'emEuropean Poker Tour - EPT Prague, Prague",4th,"$ 16,125"
24-Oct-2009,"€ 1,500 + 150 No Limit Hold'em - Irish Masterspaddypowerpoker.com Irish Winter Festival, Dublin",5th,"$ 5,883"
