Date,Event Name,Placement,Earning
11-Mar-2020,"$ 100,000 No Limit Hold'empartypoker LIVE - partypoker MILLIONS Sochi Super High Roller Series, Sochi",1st,"$ 41,054"
08-Mar-2020,"$ 25,500 No Limit Short Deck Hold'empartypoker LIVE - partypoker MILLIONS Sochi Super High Roller Series, Sochi",2nd,"$ 143,982"
23-Oct-2019,"€ 100,000 No Limit Hold'em - Diamond High Roller (Event #12)World Series of Poker Europe - WSOPE 2019, Rozvadov",10th,"$ 112,000"
13-Aug-2019,"€ 25,000 + 500 No Limit Hold'em - MILLIONS Super High Rollerpartypoker LIVE - partypoker MILLIONS Europe, Rozvadov",4th,"$ 728,000"
09-Aug-2019,"£ 100,000 No Limit Hold'em - Short Deck Ante Only ""Les Ambassadeurs Private Event"" Triton Poker Super High Roller Series London, London",6th,"$ 90,000"
04-Aug-2019,"£ 100,000 No Limit Hold'em - Triton London Main Event (Event #5)Triton Poker Super High Roller Series London, London",2nd,"$ 1,512,000"
15-May-2019,"HK$ 750,000 Short Deck No Limit Hold'em - Ante Only (Event #10)Triton Poker Super High Roller Series Montenegro, Budva",4th,"$ 305,000"
13-May-2019,"HK$ 200,000 Short Deck No Limit Hold'em - Ante Only Turbo (Event #7)Triton Poker Super High Roller Series Montenegro, Budva",3rd,"$ 197,425"
08-May-2019,"HK$ 1,000,000 No Limit Hold'em - Triton Montenegro Main Event (Event #5)Triton Poker Super High Roller Series Montenegro, Budva",6th,"$ 126,066"
05-Mar-2019,"HK$ 1,000,000 No Limit Hold'em - Short Deck Ante Only (Event #5)Triton Poker Super High Roller Series Jeju, Jeju",2nd,"$ 484,181"
07-Aug-2018,"₽ 3,000,000 No Limit Hold'em - Triton Poker High Rollerpartypoker LIVE - partypoker MILLIONS Russia, Sochi",5th,"$ 3,113,429"
02-Nov-2016,"HK$ 196,000 + 4,000 No Limit Hold'em Suncity CupTriton Poker Super High Roller Series Philippines, Paranaque City",5th,"HK$ 4,400,000"
09-Sep-2016,"HK$ 490,000 No Limit Hold'em - Super High RollerTriton Poker Super High Roller Series Manila, Manila",3rd,"$ 560,552"
24-Apr-2014,"€ 98,000 + 2,000 No Limit Hold'em - Super High RollerEuropean Poker Tour - EPT Monte Carlo Grand Final, Monte Carlo",6th,"HK$ 1,700,000"
13-Apr-2013,"A$ 50,000 No Limit Hold'em - High Roller RebuyWorld Series of Poker Asia-Pacific - WSOP APAC 2013, Melbourne",3rd,"$ 216,596"
